date_N,rolling_mean,rolling_std
2021-02-25 00:00:00+01:00,59.110458333333334,28.491044503435294
2021-02-26 00:00:00+01:00,58.33230555555556,28.833626911165073
2021-02-27 00:00:00+01:00,57.45395833333334,29.158119603807975
2021-02-28 00:00:00+01:00,56.56013888888889,29.56225294435777
2021-03-01 00:00:00+01:00,56.07562500000001,29.805119518956644
2021-03-02 00:00:00+01:00,55.81881944444445,29.938954759565497
2021-03-03 00:00:00+01:00,54.28883333333333,28.14267595243139
2021-03-04 00:00:00+01:00,53.525111111111116,27.70382423130599
2021-03-05 00:00:00+01:00,53.472902777777776,27.69403858851959
2021-03-06 00:00:00+01:00,52.20406944444444,28.029959879946087
2021-03-07 00:00:00+01:00,50.45615277777778,26.44263212958318
2021-03-08 00:00:00+01:00,50.80731944444444,26.674337673148536
2021-03-09 00:00:00+01:00,51.27115277777778,26.803695117753815
2021-03-10 00:00:00+01:00,51.42458333333333,27.19211654232638
2021-03-11 00:00:00+01:00,50.199888888888886,26.949539980001006
2021-03-12 00:00:00+01:00,48.931625,26.601927340811738
2021-03-13 00:00:00+01:00,46.60070833333334,23.14714701503565
2021-03-14 00:00:00+01:00,44.913875000000004,20.326984876531064
2021-03-15 00:00:00+01:00,44.90740277777778,20.438446346838425
2021-03-16 00:00:00+01:00,45.132222222222225,20.62561020109506
2021-03-17 00:00:00+01:00,44.537861111111106,19.409994160348017
2021-03-18 00:00:00+01:00,44.045208333333335,19.15968787469778
2021-03-19 00:00:00+01:00,43.102375,17.00031123983883
2021-03-20 00:00:00+01:00,41.57611111111111,16.411670298614283
2021-03-21 00:00:00+01:00,40.17259722222222,16.312310617072722
2021-03-22 00:00:00+01:00,40.192652777777774,16.46510849708722
2021-03-23 00:00:00+01:00,40.22361111111111,16.587358777860523
2021-03-24 00:00:00+01:00,39.685541666666666,16.674373556542633
2021-03-25 00:00:00+01:00,39.746208333333335,16.994265847486957
2021-03-26 00:00:00+01:00,39.80455555555555,17.19131588750719
2021-03-27 00:00:00+01:00,39.309375,17.550851277205574
2021-03-28 00:00:00+01:00,38.81338888888889,17.79230517412105
2021-03-29 00:00:00+02:00,38.513083333333334,17.990357236141932
2021-03-30 00:00:00+02:00,38.45858333333334,18.102423329388326
2021-03-31 00:00:00+02:00,38.462402777777775,18.170328514026398
2021-04-01 00:00:00+02:00,38.300513888888894,18.224572070002505
2021-04-02 00:00:00+02:00,37.92220833333333,18.313554955728286
2021-04-03 00:00:00+02:00,37.115944444444445,18.38046398028153
2021-04-04 00:00:00+02:00,35.68545833333334,18.56193645361002
2021-04-05 00:00:00+02:00,35.15859722222222,19.16489371634557
2021-04-06 00:00:00+02:00,35.361583333333336,19.1699088562342
2021-04-07 00:00:00+02:00,35.05111111111111,18.872707144993303
2021-04-08 00:00:00+02:00,34.87116666666667,18.73804271561567
2021-04-09 00:00:00+02:00,33.39241666666667,17.498358436617814
2021-04-10 00:00:00+02:00,32.877611111111115,17.501230272316814
2021-04-11 00:00:00+02:00,32.57855555555556,17.425529107320216
2021-04-12 00:00:00+02:00,32.94227777777778,17.65955593456135
2021-04-13 00:00:00+02:00,33.551750000000006,18.206260672372384
2021-04-14 00:00:00+02:00,33.66561111111111,18.70745944395342
2021-04-15 00:00:00+02:00,33.69275,19.024725576143375
2021-04-16 00:00:00+02:00,33.62230555555555,19.132440013758785
2021-04-17 00:00:00+02:00,32.865972222222226,18.7202266875028
2021-04-18 00:00:00+02:00,31.98145833333333,18.271737692062832
2021-04-19 00:00:00+02:00,32.80977777777778,18.776002556323125
2021-04-20 00:00:00+02:00,33.803152777777775,19.252148067322505
2021-04-21 00:00:00+02:00,33.22570833333334,18.88598961320336
2021-04-22 00:00:00+02:00,33.10488888888889,19.009196492985026
2021-04-23 00:00:00+02:00,32.93852777777778,19.146214318377226
2021-04-24 00:00:00+02:00,32.09758333333333,18.92792603164764
2021-04-25 00:00:00+02:00,31.32558333333333,18.8769912545605
2021-04-26 00:00:00+02:00,32.603027777777775,19.63462300588858
2021-04-27 00:00:00+02:00,33.99848611111111,20.25788953093017
2021-04-28 00:00:00+02:00,35.23144444444444,20.754771366826887
2021-04-29 00:00:00+02:00,36.19576388888889,21.03174900418526
2021-04-30 00:00:00+02:00,36.76326388888889,21.251133371718286
2021-05-01 00:00:00+02:00,37.14201388888889,21.185850907915725
2021-05-02 00:00:00+02:00,37.657652777777784,21.093703914452497
2021-05-03 00:00:00+02:00,38.99622222222222,21.340641831381358
2021-05-04 00:00:00+02:00,40.724555555555554,21.903858192028434
2021-05-05 00:00:00+02:00,42.00497222222222,21.157437178981223
2021-05-06 00:00:00+02:00,42.95863888888889,21.38512966724111
2021-05-07 00:00:00+02:00,43.58477777777778,21.59612525658191
2021-05-08 00:00:00+02:00,43.532291666666666,21.396163445325133
2021-05-09 00:00:00+02:00,43.72961111111111,21.27914763772071
2021-05-10 00:00:00+02:00,44.504472222222226,20.92181813966095
2021-05-11 00:00:00+02:00,45.01318055555555,20.813437746887733
2021-05-12 00:00:00+02:00,45.20981944444444,20.943962277428344
2021-05-13 00:00:00+02:00,44.72988888888889,20.843029592705072
2021-05-14 00:00:00+02:00,44.123694444444446,20.421245515161676
2021-05-15 00:00:00+02:00,43.04569444444444,20.323814838425783
2021-05-16 00:00:00+02:00,42.4375,20.311030324707335
2021-05-17 00:00:00+02:00,43.54384722222222,20.92068421148042
2021-05-18 00:00:00+02:00,44.76134722222223,21.424597343698895
2021-05-19 00:00:00+02:00,45.12372222222222,21.52319623364251
2021-05-20 00:00:00+02:00,45.06415277777778,21.393536884341685
2021-05-21 00:00:00+02:00,45.211638888888885,21.566399117254495
2021-05-22 00:00:00+02:00,45.28297222222223,21.80839856975407
2021-05-23 00:00:00+02:00,45.161055555555556,22.036400680109296
2021-05-24 00:00:00+02:00,46.38505555555556,21.98981251664224
2021-05-25 00:00:00+02:00,47.77172222222222,21.508269298388992
2021-05-26 00:00:00+02:00,47.43447222222222,21.42251798394678
2021-05-27 00:00:00+02:00,47.19916666666667,21.554376161483052
2021-05-28 00:00:00+02:00,47.02184722222223,21.644680480570102
2021-05-29 00:00:00+02:00,46.562180555555564,21.58303711404171
2021-05-30 00:00:00+02:00,45.789458333333336,21.712277641960974
2021-05-31 00:00:00+02:00,45.92231944444445,22.01294980566596
2021-06-01 00:00:00+02:00,46.39794444444444,22.53356778214972
2021-06-02 00:00:00+02:00,46.50551388888888,22.909768206825824
2021-06-03 00:00:00+02:00,46.318375,22.22103754541904
2021-06-04 00:00:00+02:00,46.74975,22.459020408559663
2021-06-05 00:00:00+02:00,46.13484722222223,22.161487562704917
2021-06-06 00:00:00+02:00,45.31813888888889,21.76025479818501
2021-06-07 00:00:00+02:00,45.93631944444444,22.340245712771193
2021-06-08 00:00:00+02:00,47.287194444444445,22.52309218132784
2021-06-09 00:00:00+02:00,48.03475,22.81967876678966
2021-06-10 00:00:00+02:00,48.97597222222222,23.21056082827526
2021-06-11 00:00:00+02:00,49.352986111111115,23.59160394600771
2021-06-12 00:00:00+02:00,49.230222222222224,23.781889743745133
2021-06-13 00:00:00+02:00,48.48305555555556,24.50491692245871
2021-06-14 00:00:00+02:00,49.95606944444444,24.51017602460946
2021-06-15 00:00:00+02:00,51.08218055555555,24.892254529719914
2021-06-16 00:00:00+02:00,51.92829166666666,25.7373467621877
2021-06-17 00:00:00+02:00,52.211236111111106,25.835947345572613
2021-06-18 00:00:00+02:00,52.145125,25.954470298894087
2021-06-19 00:00:00+02:00,51.99327777777777,25.858708458649588
2021-06-20 00:00:00+02:00,51.945361111111104,25.70413613821938
2021-06-21 00:00:00+02:00,52.36890277777778,25.529666062861384
2021-06-22 00:00:00+02:00,54.035805555555555,25.420639160272863
2021-06-23 00:00:00+02:00,54.73791666666667,25.988140535730295
2021-06-24 00:00:00+02:00,54.90350000000001,26.456691353180222
2021-06-25 00:00:00+02:00,54.46922222222223,26.444378853900687
2021-06-26 00:00:00+02:00,53.69518055555555,26.492024306288158
2021-06-27 00:00:00+02:00,52.90313888888889,26.57904854516464
2021-06-28 00:00:00+02:00,53.83709722222222,27.142417917235623
2021-06-29 00:00:00+02:00,55.56054166666667,27.536801777623456
