"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2024 12:15:00 - 03/01/2024 12:30:00","BZN|FI","1746.80","1771.90","1772.90","1491.80"
"03/01/2024 12:30:00 - 03/01/2024 12:45:00","BZN|FI","1733.40","1753.20","1772.20","1461.40"
"03/01/2024 12:45:00 - 03/01/2024 13:00:00","BZN|FI","1723.30","1735.90","1760.90","1447.40"
"03/01/2024 13:00:00 - 03/01/2024 13:15:00","BZN|FI","1715.80","1720.00","1733.80","1470.90"
"03/01/2024 13:15:00 - 03/01/2024 13:30:00","BZN|FI","1717.00","1714.00","1740.00","1482.80"
"03/01/2024 13:30:00 - 03/01/2024 13:45:00","BZN|FI","1724.90","1715.20","1751.40","1514.30"
"03/01/2024 13:45:00 - 03/01/2024 14:00:00","BZN|FI","1741.10","1725.50","1771.50","1542.30"
"03/01/2024 14:00:00 - 03/01/2024 14:15:00","BZN|FI","1768.20","1748.50","1771.80","1564.50"
"03/01/2024 14:15:00 - 03/01/2024 14:30:00","BZN|FI","1794.10","1768.20","1779.60","1567.30"
"03/01/2024 14:30:00 - 03/01/2024 14:45:00","BZN|FI","1819.80","1786.60","1793.20","1599.90"
"03/01/2024 14:45:00 - 03/01/2024 15:00:00","BZN|FI","1853.90","1812.10","1820.20","1638.90"
"03/01/2024 15:00:00 - 03/01/2024 15:15:00","BZN|FI","1899.90","1847.20","1897.20","1705.10"
"03/01/2024 15:15:00 - 03/01/2024 15:30:00","BZN|FI","1935.00","1873.60","1902.60","1778.40"
"03/01/2024 15:30:00 - 03/01/2024 15:45:00","BZN|FI","1963.20","1896.00","1912.00","1859.20"
"03/01/2024 15:45:00 - 03/01/2024 16:00:00","BZN|FI","1991.40","1914.40","1930.60","1924.80"
"03/01/2024 16:00:00 - 03/01/2024 16:15:00","BZN|FI","2019.00","1924.50","1995.90","1985.00"
"03/01/2024 16:15:00 - 03/01/2024 16:30:00","BZN|FI","2041.30","1943.70","1999.70","2021.80"
"03/01/2024 16:30:00 - 03/01/2024 16:45:00","BZN|FI","2059.70","1966.20","2006.20","2037.30"
"03/01/2024 16:45:00 - 03/01/2024 17:00:00","BZN|FI","2073.20","1997.80","2019.80","2044.60"
"03/01/2024 17:00:00 - 03/01/2024 17:15:00","BZN|FI","2080.10","2047.20","2151.10","2037.50"
"03/01/2024 17:15:00 - 03/01/2024 17:30:00","BZN|FI","2088.60","2073.80","2151.90","2043.50"
"03/01/2024 17:30:00 - 03/01/2024 17:45:00","BZN|FI","2097.30","2087.00","2153.60","2054.30"
"03/01/2024 17:45:00 - 03/01/2024 18:00:00","BZN|FI","2103.90","2089.60","2155.80","2021.90"
"03/01/2024 18:00:00 - 03/01/2024 18:15:00","BZN|FI","2108.70","2073.30","2285.70","1977.20"
"03/01/2024 18:15:00 - 03/01/2024 18:30:00","BZN|FI","2112.60","2068.10","2284.40","1956.00"
"03/01/2024 18:30:00 - 03/01/2024 18:45:00","BZN|FI","2115.90","2068.40","2281.70","1953.60"
"03/01/2024 18:45:00 - 03/01/2024 19:00:00","BZN|FI","2116.30","2067.10","2277.80","1965.50"
"03/01/2024 19:00:00 - 03/01/2024 19:15:00","BZN|FI","2112.20","2066.30","2271.40","1976.60"
"03/01/2024 19:15:00 - 03/01/2024 19:30:00","BZN|FI","2112.30","2064.30","2267.60","1965.80"
"03/01/2024 19:30:00 - 03/01/2024 19:45:00","BZN|FI","2114.10","2060.90","2260.50","1941.40"
"03/01/2024 19:45:00 - 03/01/2024 20:00:00","BZN|FI","2119.20","2058.90","2247.80","1911.60"
"03/01/2024 20:00:00 - 03/01/2024 20:15:00","BZN|FI","2131.00","2059.80","2201.60","1893.50"
"03/01/2024 20:15:00 - 03/01/2024 20:30:00","BZN|FI","2134.20","2054.40","2195.30","1857.20"
"03/01/2024 20:30:00 - 03/01/2024 20:45:00","BZN|FI","2131.10","2045.30","2184.70","1841.20"
"03/01/2024 20:45:00 - 03/01/2024 21:00:00","BZN|FI","2127.80","2031.50","2162.10","1863.80"
"03/01/2024 21:00:00 - 03/01/2024 21:15:00","BZN|FI","2124.80","2010.10","2146.70","1876.50"
"03/01/2024 21:15:00 - 03/01/2024 21:30:00","BZN|FI","2113.60","1993.80","2139.20","1885.00"
"03/01/2024 21:30:00 - 03/01/2024 21:45:00","BZN|FI","2097.50","1980.10","2125.90","1877.20"
"03/01/2024 21:45:00 - 03/01/2024 22:00:00","BZN|FI","2072.00","1966.60","2099.80","1917.50"
"03/01/2024 22:00:00 - 03/01/2024 22:15:00","BZN|FI","2031.60","1954.80","2056.30","1936.30"
"03/01/2024 22:15:00 - 03/01/2024 22:30:00","BZN|FI","2002.90","1941.10","2050.30","1914.50"
"03/01/2024 22:30:00 - 03/01/2024 22:45:00","BZN|FI","1981.60","1927.30","2040.10","1894.80"
"03/01/2024 22:45:00 - 03/01/2024 23:00:00","BZN|FI","1957.70","1909.80","2018.70","1882.40"
"03/01/2024 23:00:00 - 03/01/2024 23:15:00","BZN|FI","1930.40","1884.90","2001.20","1874.80"
"03/01/2024 23:15:00 - 03/01/2024 23:30:00","BZN|FI","1913.30","1870.80","1996.70","1870.10"
"03/01/2024 23:30:00 - 03/01/2024 23:45:00","BZN|FI","1904.00","1864.00","1988.60","1849.40"
"03/01/2024 23:45:00 - 04/01/2024 00:00:00","BZN|FI","1898.90","1860.10","1972.90","1834.00"
"04/01/2024 00:00:00 - 04/01/2024 00:15:00","BZN|FI","1738.00","2082.60","1956.70","1827.00"
"04/01/2024 00:15:00 - 04/01/2024 00:30:00","BZN|FI","1733.90","2081.30","1954.50","1817.20"
"04/01/2024 00:30:00 - 04/01/2024 00:45:00","BZN|FI","1727.00","2077.20","1950.20","1813.50"
"04/01/2024 00:45:00 - 04/01/2024 01:00:00","BZN|FI","1711.90","2075.80","1943.50","1831.00"
"04/01/2024 01:00:00 - 04/01/2024 01:15:00","BZN|FI","1684.40","2081.10","1968.70","1844.30"
"04/01/2024 01:15:00 - 04/01/2024 01:30:00","BZN|FI","1666.60","2071.50","1964.40","1830.90"
"04/01/2024 01:30:00 - 04/01/2024 01:45:00","BZN|FI","1654.70","2053.50","1957.50","1806.30"
"04/01/2024 01:45:00 - 04/01/2024 02:00:00","BZN|FI","1641.80","2023.30","1941.20","1778.30"
"04/01/2024 02:00:00 - 04/01/2024 02:15:00","BZN|FI","1628.30","1972.90","1977.40","1742.20"
"04/01/2024 02:15:00 - 04/01/2024 02:30:00","BZN|FI","1619.70","1938.30","1972.30","1713.80"
"04/01/2024 02:30:00 - 04/01/2024 02:45:00","BZN|FI","1613.50","1912.60","1964.70","1700.00"
"04/01/2024 02:45:00 - 04/01/2024 03:00:00","BZN|FI","1614.30","1887.20","1944.60","1671.00"
"04/01/2024 03:00:00 - 04/01/2024 03:15:00","BZN|FI","1626.70","1864.30","1959.10","1629.90"
"04/01/2024 03:15:00 - 04/01/2024 03:30:00","BZN|FI","1627.20","1843.30","1954.90","1616.50"
"04/01/2024 03:30:00 - 04/01/2024 03:45:00","BZN|FI","1621.70","1824.30","1947.90","1602.90"
"04/01/2024 03:45:00 - 04/01/2024 04:00:00","BZN|FI","1610.70","1807.10","1932.10","1600.20"
"04/01/2024 04:00:00 - 04/01/2024 04:15:00","BZN|FI","1588.90","1791.30","1877.20","1558.20"
"04/01/2024 04:15:00 - 04/01/2024 04:30:00","BZN|FI","1577.00","1778.80","1873.60","1541.20"
"04/01/2024 04:30:00 - 04/01/2024 04:45:00","BZN|FI","1570.80","1768.70","1868.00","1526.20"
"04/01/2024 04:45:00 - 04/01/2024 05:00:00","BZN|FI","1566.50","1762.30","1854.50","1522.20"
"04/01/2024 05:00:00 - 04/01/2024 05:15:00","BZN|FI","1566.60","1761.30","1803.80","1516.60"
"04/01/2024 05:15:00 - 04/01/2024 05:30:00","BZN|FI","1565.10","1758.20","1801.60","1512.10"
"04/01/2024 05:30:00 - 04/01/2024 05:45:00","BZN|FI","1563.40","1754.60","1798.00","1512.70"
"04/01/2024 05:45:00 - 04/01/2024 06:00:00","BZN|FI","1562.20","1752.30","1789.70","1520.80"
"04/01/2024 06:00:00 - 04/01/2024 06:15:00","BZN|FI","1560.80","1751.00","1768.00","1506.20"
"04/01/2024 06:15:00 - 04/01/2024 06:30:00","BZN|FI","1561.70","1750.00","1766.20","1513.40"
"04/01/2024 06:30:00 - 04/01/2024 06:45:00","BZN|FI","1563.80","1748.30","1763.00","1524.40"
"04/01/2024 06:45:00 - 04/01/2024 07:00:00","BZN|FI","1568.80","1750.40","1757.00","1526.60"
"04/01/2024 07:00:00 - 04/01/2024 07:15:00","BZN|FI","1578.60","1759.30","1760.80","1562.20"
"04/01/2024 07:15:00 - 04/01/2024 07:30:00","BZN|FI","1584.00","1758.30","1757.30","1621.60"
"04/01/2024 07:30:00 - 04/01/2024 07:45:00","BZN|FI","1586.40","1751.30","1751.10","1647.50"
"04/01/2024 07:45:00 - 04/01/2024 08:00:00","BZN|FI","1589.30","1739.00","1738.70","1665.10"
"04/01/2024 08:00:00 - 04/01/2024 08:15:00","BZN|FI","1592.70","1717.30","1712.70","1665.20"
"04/01/2024 08:15:00 - 04/01/2024 08:30:00","BZN|FI","1592.60","1701.30","1709.40","1704.20"
"04/01/2024 08:30:00 - 04/01/2024 08:45:00","BZN|FI","1589.40","1688.00","1703.10","1700.80"
"04/01/2024 08:45:00 - 04/01/2024 09:00:00","BZN|FI","1585.50","1674.60","1692.60","1696.80"
"04/01/2024 09:00:00 - 04/01/2024 09:15:00","BZN|FI","1581.70","1662.90","1768.30","1675.20"
"04/01/2024 09:15:00 - 04/01/2024 09:30:00","BZN|FI","1572.40","1648.70","1762.10","1649.00"
"04/01/2024 09:30:00 - 04/01/2024 09:45:00","BZN|FI","1559.60","1631.80","1750.70","1639.00"
"04/01/2024 09:45:00 - 04/01/2024 10:00:00","BZN|FI","1541.20","1617.10","1730.60","1603.10"
"04/01/2024 10:00:00 - 04/01/2024 10:15:00","BZN|FI","1514.00","1607.00","1812.60","1571.20"
"04/01/2024 10:15:00 - 04/01/2024 10:30:00","BZN|FI","1492.40","1586.60","1803.70","1532.80"
"04/01/2024 10:30:00 - 04/01/2024 10:45:00","BZN|FI","1473.80","1561.00","1788.70","1477.00"
"04/01/2024 10:45:00 - 04/01/2024 11:00:00","BZN|FI","1454.00","1525.30","1756.10","1452.30"
"04/01/2024 11:00:00 - 04/01/2024 11:15:00","BZN|FI","1433.30","1471.90","1685.70","1437.70"
"04/01/2024 11:15:00 - 04/01/2024 11:30:00","BZN|FI","1414.50","1435.40","1678.90","1440.30"
"04/01/2024 11:30:00 - 04/01/2024 11:45:00","BZN|FI","1398.30","1409.50","1668.10","1502.60"
"04/01/2024 11:45:00 - 04/01/2024 12:00:00","BZN|FI","1379.70","1385.50","1641.80","1524.30"
"04/01/2024 12:00:00 - 04/01/2024 12:15:00","BZN|FI","1356.10","1365.70","1513.60","1504.80"
"04/01/2024 12:15:00 - 04/01/2024 12:30:00","BZN|FI","1343.40","1349.50","1512.90","1503.10"
"04/01/2024 12:30:00 - 04/01/2024 12:45:00","BZN|FI","1338.00","1338.20","1513.00","1503.80"
"04/01/2024 12:45:00 - 04/01/2024 13:00:00","BZN|FI","1338.40","1327.50","1507.90","1465.70"
"04/01/2024 13:00:00 - 04/01/2024 13:15:00","BZN|FI","1347.60","1314.10","1518.10","1417.40"
"04/01/2024 13:15:00 - 04/01/2024 13:30:00","BZN|FI","1355.40","1315.40","1523.30","1402.70"
"04/01/2024 13:30:00 - 04/01/2024 13:45:00","BZN|FI","1363.00","1325.50","1532.00","1391.60"
"04/01/2024 13:45:00 - 04/01/2024 14:00:00","BZN|FI","1375.10","1350.20","1551.20","1391.90"
"04/01/2024 14:00:00 - 04/01/2024 14:15:00","BZN|FI","1392.20","1397.90","1586.10","1408.70"
"04/01/2024 14:15:00 - 04/01/2024 14:30:00","BZN|FI","1407.10","1428.90","1608.70","1434.40"
"04/01/2024 14:30:00 - 04/01/2024 14:45:00","BZN|FI","1420.40","1450.50","1624.20","1437.40"
"04/01/2024 14:45:00 - 04/01/2024 15:00:00","BZN|FI","1436.80","1473.00","1639.90","1448.10"
"04/01/2024 15:00:00 - 04/01/2024 15:15:00","BZN|FI","1457.60","1493.90","1486.60","1445.00"
"04/01/2024 15:15:00 - 04/01/2024 15:30:00","BZN|FI","1472.30","1512.60","1489.30","1438.00"
"04/01/2024 15:30:00 - 04/01/2024 15:45:00","BZN|FI","1482.90","1528.90","1493.40","1445.80"
"04/01/2024 15:45:00 - 04/01/2024 16:00:00","BZN|FI","1491.70","1543.70","1504.20","1438.50"
"04/01/2024 16:00:00 - 04/01/2024 16:15:00","BZN|FI","1497.80","1557.60","1692.60","1428.80"
"04/01/2024 16:15:00 - 04/01/2024 16:30:00","BZN|FI","1502.80","1567.70","1694.80","1369.90"
"04/01/2024 16:30:00 - 04/01/2024 16:45:00","BZN|FI","1506.50","1574.40","1697.50","1314.30"
"04/01/2024 16:45:00 - 04/01/2024 17:00:00","BZN|FI","1507.90","1578.80","1707.40","1291.20"
"04/01/2024 17:00:00 - 04/01/2024 17:15:00","BZN|FI","1506.30","1580.90","1748.70","1289.30"
"04/01/2024 17:15:00 - 04/01/2024 17:30:00","BZN|FI","1504.90","1579.50","1746.00","1314.30"
"04/01/2024 17:30:00 - 04/01/2024 17:45:00","BZN|FI","1504.00","1576.00","1741.40","1343.10"
"04/01/2024 17:45:00 - 04/01/2024 18:00:00","BZN|FI","1499.80","1566.10","1731.70","1364.90"
"04/01/2024 18:00:00 - 04/01/2024 18:15:00","BZN|FI","1490.20","1546.00","1634.50","1367.10"
"04/01/2024 18:15:00 - 04/01/2024 18:30:00","BZN|FI","1487.10","1534.60","1634.70","1371.30"
"04/01/2024 18:30:00 - 04/01/2024 18:45:00","BZN|FI","1488.60","1528.60","1635.20","1376.10"
"04/01/2024 18:45:00 - 04/01/2024 19:00:00","BZN|FI","1490.20","1522.70","1635.80","1381.30"
"04/01/2024 19:00:00 - 04/01/2024 19:15:00","BZN|FI","1491.80","1517.80","1645.50","1399.20"
"04/01/2024 19:15:00 - 04/01/2024 19:30:00","BZN|FI","1499.00","1515.80","1646.60","1405.80"
"04/01/2024 19:30:00 - 04/01/2024 19:45:00","BZN|FI","1509.60","1515.90","1648.50","1399.40"
"04/01/2024 19:45:00 - 04/01/2024 20:00:00","BZN|FI","1526.60","1518.70","1651.90","1386.90"
"04/01/2024 20:00:00 - 04/01/2024 20:15:00","BZN|FI","1553.60","1525.20","1703.70","1375.20"
"04/01/2024 20:15:00 - 04/01/2024 20:30:00","BZN|FI","1573.20","1531.30","1705.70","1379.50"
"04/01/2024 20:30:00 - 04/01/2024 20:45:00","BZN|FI","1589.00","1537.50","1709.10","1401.70"
"04/01/2024 20:45:00 - 04/01/2024 21:00:00","BZN|FI","1604.30","1545.90","1716.20","1400.50"
"04/01/2024 21:00:00 - 04/01/2024 21:15:00","BZN|FI","1617.50","1556.80","1740.00","1410.10"
"04/01/2024 21:15:00 - 04/01/2024 21:30:00","BZN|FI","1632.10","1566.40","1742.90","1434.80"
"04/01/2024 21:30:00 - 04/01/2024 21:45:00","BZN|FI","1647.20","1575.30","1747.80","1468.80"
"04/01/2024 21:45:00 - 04/01/2024 22:00:00","BZN|FI","1662.50","1584.90","1758.50","1517.30"
"04/01/2024 22:00:00 - 04/01/2024 22:15:00","BZN|FI","1678.60","1594.90","1816.30","1571.90"
"04/01/2024 22:15:00 - 04/01/2024 22:30:00","BZN|FI","1693.50","1604.50","1820.00","1594.40"
"04/01/2024 22:30:00 - 04/01/2024 22:45:00","BZN|FI","1706.90","1613.40","1825.90","1607.80"
"04/01/2024 22:45:00 - 04/01/2024 23:00:00","BZN|FI","1722.10","1623.90","1840.00","1646.00"
"04/01/2024 23:00:00 - 04/01/2024 23:15:00","BZN|FI","1741.20","1637.80","1789.40","1671.90"
"04/01/2024 23:15:00 - 04/01/2024 23:30:00","BZN|FI","1752.70","1645.90","1794.50","1673.00"
"04/01/2024 23:30:00 - 04/01/2024 23:45:00","BZN|FI","1758.60","1650.00","1802.20","1658.10"
"04/01/2024 23:45:00 - 05/01/2024 00:00:00","BZN|FI","1761.90","1652.40","1822.40","1679.40"
"05/01/2024 00:00:00 - 05/01/2024 00:15:00","BZN|FI","1807.30","1684.70","1899.30","1651.80"
"05/01/2024 00:15:00 - 05/01/2024 00:30:00","BZN|FI","1811.30","1688.90","1901.80","1612.10"
"05/01/2024 00:30:00 - 05/01/2024 00:45:00","BZN|FI","1818.40","1693.70","1905.60","1598.30"
"05/01/2024 00:45:00 - 05/01/2024 01:00:00","BZN|FI","1832.10","1713.00","1915.60","1610.40"
"05/01/2024 01:00:00 - 05/01/2024 01:15:00","BZN|FI","1855.10","1757.20","1928.00","1649.80"
"05/01/2024 01:15:00 - 05/01/2024 01:30:00","BZN|FI","1873.30","1771.00","1929.70","1698.70"
"05/01/2024 01:30:00 - 05/01/2024 01:45:00","BZN|FI","1888.40","1767.10","1933.30","1706.60"
"05/01/2024 01:45:00 - 05/01/2024 02:00:00","BZN|FI","1907.70","1750.40","1937.80","1703.60"
"05/01/2024 02:00:00 - 05/01/2024 02:15:00","BZN|FI","1933.10","1710.60","1819.10","1669.90"
"05/01/2024 02:15:00 - 05/01/2024 02:30:00","BZN|FI","1949.50","1683.50","1826.10","1631.50"
"05/01/2024 02:30:00 - 05/01/2024 02:45:00","BZN|FI","1959.80","1661.20","1837.80","1603.40"
"05/01/2024 02:45:00 - 05/01/2024 03:00:00","BZN|FI","1968.00","1639.20","1863.10","1550.00"
"05/01/2024 03:00:00 - 05/01/2024 03:15:00","BZN|FI","1973.30","1622.90","1951.90","1483.50"
"05/01/2024 03:15:00 - 05/01/2024 03:30:00","BZN|FI","1974.60","1595.10","1958.30","1454.60"
"05/01/2024 03:30:00 - 05/01/2024 03:45:00","BZN|FI","1973.00","1562.40","1968.20","1462.20"
"05/01/2024 03:45:00 - 05/01/2024 04:00:00","BZN|FI","1965.20","1515.80","1993.20","1427.10"
"05/01/2024 04:00:00 - 05/01/2024 04:15:00","BZN|FI","1948.10","1444.40","1957.50","1388.00"
"05/01/2024 04:15:00 - 05/01/2024 04:30:00","BZN|FI","1936.70","1401.00","1961.60","1339.70"
"05/01/2024 04:30:00 - 05/01/2024 04:45:00","BZN|FI","1928.60","1376.20","1967.00","1312.60"
"05/01/2024 04:45:00 - 05/01/2024 05:00:00","BZN|FI","1918.90","1354.50","1984.60","1281.50"
"05/01/2024 05:00:00 - 05/01/2024 05:15:00","BZN|FI","1907.70","1337.00","1849.40","1252.10"
"05/01/2024 05:15:00 - 05/01/2024 05:30:00","BZN|FI","1899.30","1334.10","1849.70","1259.40"
"05/01/2024 05:30:00 - 05/01/2024 05:45:00","BZN|FI","1893.00","1341.00","1850.60","1269.10"
"05/01/2024 05:45:00 - 05/01/2024 06:00:00","BZN|FI","1887.80","1366.70","1850.70","1289.20"
"05/01/2024 06:00:00 - 05/01/2024 06:15:00","BZN|FI","1884.50","1420.70","1622.30","1283.70"
"05/01/2024 06:15:00 - 05/01/2024 06:30:00","BZN|FI","1881.40","1456.20","1626.90","1329.10"
"05/01/2024 06:30:00 - 05/01/2024 06:45:00","BZN|FI","1879.40","1481.70","1634.90","1332.70"
"05/01/2024 06:45:00 - 05/01/2024 07:00:00","BZN|FI","1876.90","1509.80","1651.10","1377.20"
"05/01/2024 07:00:00 - 05/01/2024 07:15:00","BZN|FI","1872.60","1538.50","1562.10","1414.80"
"05/01/2024 07:15:00 - 05/01/2024 07:30:00","BZN|FI","1873.70","1563.80","1566.90","1460.30"
"05/01/2024 07:30:00 - 05/01/2024 07:45:00","BZN|FI","1877.90","1586.70","1575.00","1478.50"
"05/01/2024 07:45:00 - 05/01/2024 08:00:00","BZN|FI","1887.10","1606.80","1591.70","1460.60"
"05/01/2024 08:00:00 - 05/01/2024 08:15:00","BZN|FI","1904.60","1622.60","1598.70","1464.10"
"05/01/2024 08:15:00 - 05/01/2024 08:30:00","BZN|FI","1915.50","1640.30","1601.60","1486.20"
"05/01/2024 08:30:00 - 05/01/2024 08:45:00","BZN|FI","1921.60","1658.50","1606.90","1521.90"
"05/01/2024 08:45:00 - 05/01/2024 09:00:00","BZN|FI","1930.90","1676.30","1616.70","1546.90"
"05/01/2024 09:00:00 - 05/01/2024 09:15:00","BZN|FI","1945.90","1694.50","1660.10","1569.70"
"05/01/2024 09:15:00 - 05/01/2024 09:30:00","BZN|FI","1948.80","1710.90","1660.90","1598.30"
"05/01/2024 09:30:00 - 05/01/2024 09:45:00","BZN|FI","1943.90","1725.00","1662.20","1585.30"
"05/01/2024 09:45:00 - 05/01/2024 10:00:00","BZN|FI","1931.90","1741.60","1665.50","1584.80"
"05/01/2024 10:00:00 - 05/01/2024 10:15:00","BZN|FI","1909.10","1763.90","1671.90","1589.90"
"05/01/2024 10:15:00 - 05/01/2024 10:30:00","BZN|FI","1889.90","1774.30","1675.40","1579.60"
"05/01/2024 10:30:00 - 05/01/2024 10:45:00","BZN|FI","1871.60","1777.20","1676.80","1565.60"
"05/01/2024 10:45:00 - 05/01/2024 11:00:00","BZN|FI","1850.80","1772.30","1679.20","1583.30"
"05/01/2024 11:00:00 - 05/01/2024 11:15:00","BZN|FI","1828.50","1754.90","1753.20","1624.20"
"05/01/2024 11:15:00 - 05/01/2024 11:30:00","BZN|FI","1803.90","1744.10","1754.10","1640.00"
"05/01/2024 11:30:00 - 05/01/2024 11:45:00","BZN|FI","1777.60","1737.70","1754.80","1638.40"
"05/01/2024 11:45:00 - 05/01/2024 12:00:00","BZN|FI","1747.40","1725.20","1759.40","1636.90"
"05/01/2024 12:00:00 - 05/01/2024 12:15:00","BZN|FI","1711.10","1703.20","1774.70","1622.20"
"05/01/2024 12:15:00 - 05/01/2024 12:30:00","BZN|FI","1679.50","1695.40","1772.20","1597.50"
"05/01/2024 12:30:00 - 05/01/2024 12:45:00","BZN|FI","1651.60","1694.70","1767.50","1616.80"
"05/01/2024 12:45:00 - 05/01/2024 13:00:00","BZN|FI","1620.60","1705.40","1759.70","1626.20"
"05/01/2024 13:00:00 - 05/01/2024 13:15:00","BZN|FI","1583.80","1736.50","1787.60","1611.60"
"05/01/2024 13:15:00 - 05/01/2024 13:30:00","BZN|FI","1558.40","1747.70","1781.70","1559.60"
"05/01/2024 13:30:00 - 05/01/2024 13:45:00","BZN|FI","1539.90","1747.20","1772.20","1550.20"
"05/01/2024 13:45:00 - 05/01/2024 14:00:00","BZN|FI","1528.80","1742.40","1749.40","1568.40"
"05/01/2024 14:00:00 - 05/01/2024 14:15:00","BZN|FI","1529.60","1728.70","1676.10","1556.40"
"05/01/2024 14:15:00 - 05/01/2024 14:30:00","BZN|FI","1523.70","1717.10","1671.80","1527.10"
"05/01/2024 14:30:00 - 05/01/2024 14:45:00","BZN|FI","1514.30","1706.00","1665.00","1474.70"
"05/01/2024 14:45:00 - 05/01/2024 15:00:00","BZN|FI","1507.40","1690.60","1648.00","1426.20"
"05/01/2024 15:00:00 - 05/01/2024 15:15:00","BZN|FI","1503.30","1670.00","1654.10","1380.10"
"05/01/2024 15:15:00 - 05/01/2024 15:30:00","BZN|FI","1495.40","1652.50","1651.40","1344.00"
"05/01/2024 15:30:00 - 05/01/2024 15:45:00","BZN|FI","1484.50","1636.80","1646.80","1323.00"
"05/01/2024 15:45:00 - 05/01/2024 16:00:00","BZN|FI","1474.00","1620.40","1637.00","1310.50"
"05/01/2024 16:00:00 - 05/01/2024 16:15:00","BZN|FI","1464.60","1603.70","1601.80","1278.00"
"05/01/2024 16:15:00 - 05/01/2024 16:30:00","BZN|FI","1449.70","1587.70","1599.10","1248.70"
"05/01/2024 16:30:00 - 05/01/2024 16:45:00","BZN|FI","1432.10","1572.30","1594.90","1210.20"
"05/01/2024 16:45:00 - 05/01/2024 17:00:00","BZN|FI","1407.90","1556.70","1584.80","1167.30"
"05/01/2024 17:00:00 - 05/01/2024 17:15:00","BZN|FI","1372.60","1540.40","1402.00","1085.80"
"05/01/2024 17:15:00 - 05/01/2024 17:30:00","BZN|FI","1347.80","1526.00","1402.40","1022.60"
"05/01/2024 17:30:00 - 05/01/2024 17:45:00","BZN|FI","1329.30","1512.30","1402.20","982.77"
"05/01/2024 17:45:00 - 05/01/2024 18:00:00","BZN|FI","1313.00","1501.10","1405.10","954.87"
"05/01/2024 18:00:00 - 05/01/2024 18:15:00","BZN|FI","1301.30","1494.10","1357.40","877.94"
"05/01/2024 18:15:00 - 05/01/2024 18:30:00","BZN|FI","1288.50","1482.40","1355.90","819.78"
"05/01/2024 18:30:00 - 05/01/2024 18:45:00","BZN|FI","1276.20","1467.50","1352.50","763.27"
"05/01/2024 18:45:00 - 05/01/2024 19:00:00","BZN|FI","1263.80","1452.40","1348.80","738.17"
"05/01/2024 19:00:00 - 05/01/2024 19:15:00","BZN|FI","1249.20","1437.20","1163.30","719.50"
"05/01/2024 19:15:00 - 05/01/2024 19:30:00","BZN|FI","1241.10","1418.60","1163.10","718.80"
"05/01/2024 19:30:00 - 05/01/2024 19:45:00","BZN|FI","1235.40","1397.20","1162.50","698.07"
"05/01/2024 19:45:00 - 05/01/2024 20:00:00","BZN|FI","1239.30","1374.30","1162.30","703.70"
"05/01/2024 20:00:00 - 05/01/2024 20:15:00","BZN|FI","1260.30","1350.30","963.80","729.76"
"05/01/2024 20:15:00 - 05/01/2024 20:30:00","BZN|FI","1261.30","1322.60","965.40","755.56"
"05/01/2024 20:30:00 - 05/01/2024 20:45:00","BZN|FI","1249.90","1292.70","967.50","781.06"
"05/01/2024 20:45:00 - 05/01/2024 21:00:00","BZN|FI","1233.20","1256.70","974.40","791.10"
"05/01/2024 21:00:00 - 05/01/2024 21:15:00","BZN|FI","1207.50","1211.20","887.70","800.00"
"05/01/2024 21:15:00 - 05/01/2024 21:30:00","BZN|FI","1180.70","1174.20","888.90","793.54"
"05/01/2024 21:30:00 - 05/01/2024 21:45:00","BZN|FI","1151.20","1141.70","889.40","808.50"
"05/01/2024 21:45:00 - 05/01/2024 22:00:00","BZN|FI","1117.40","1112.00","896.50","805.41"
"05/01/2024 22:00:00 - 05/01/2024 22:15:00","BZN|FI","1080.00","1088.30","895.40","813.13"
"05/01/2024 22:15:00 - 05/01/2024 22:30:00","BZN|FI","1037.70","1059.20","894.80","793.34"
"05/01/2024 22:30:00 - 05/01/2024 22:45:00","BZN|FI","995.50","1029.40","893.50","790.13"
"05/01/2024 22:45:00 - 05/01/2024 23:00:00","BZN|FI","935.40","992.10","891.80","806.00"
"05/01/2024 23:00:00 - 05/01/2024 23:15:00","BZN|FI","843.60","939.50","872.50","815.94"
"05/01/2024 23:15:00 - 05/01/2024 23:30:00","BZN|FI","793.00","909.60","873.10","797.53"
"05/01/2024 23:30:00 - 05/01/2024 23:45:00","BZN|FI","769.80","895.10","872.70","806.54"
"05/01/2024 23:45:00 - 06/01/2024 00:00:00","BZN|FI","756.00","886.70","877.80","817.90"
"06/01/2024 00:00:00 - 06/01/2024 00:15:00","BZN|FI","967.90","902.20","875.50","839.50"
"06/01/2024 00:15:00 - 06/01/2024 00:30:00","BZN|FI","963.40","895.90","872.60","820.54"
"06/01/2024 00:30:00 - 06/01/2024 00:45:00","BZN|FI","955.50","885.30","866.70","799.57"
"06/01/2024 00:45:00 - 06/01/2024 01:00:00","BZN|FI","939.70","862.50","858.00","769.31"
"06/01/2024 01:00:00 - 06/01/2024 01:15:00","BZN|FI","912.50","821.70","832.70","736.20"
