"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"24/09/2021 21:00:00 - 24/09/2021 22:00:00","BZN|FI","794.33","917.05","1190.89","1208.30"
"24/09/2021 22:00:00 - 24/09/2021 23:00:00","BZN|FI","789.18","892.20","1114.92","1141.00"
"24/09/2021 23:00:00 - 25/09/2021 00:00:00","BZN|FI","765.69","849.03","1031.85","1001.90"
"25/09/2021 00:00:00 - 25/09/2021 01:00:00","BZN|FI","901.70","907.86","910.33","879.75"
"25/09/2021 01:00:00 - 25/09/2021 02:00:00","BZN|FI","899.12","856.70","857.48","828.15"
"25/09/2021 02:00:00 - 25/09/2021 03:00:00","BZN|FI","892.17","804.51","802.91","775.94"
"25/09/2021 03:00:00 - 25/09/2021 04:00:00","BZN|FI","866.33","765.57","763.53","738.88"
"25/09/2021 04:00:00 - 25/09/2021 05:00:00","BZN|FI","839.26","731.67","730.54","704.04"
"25/09/2021 05:00:00 - 25/09/2021 06:00:00","BZN|FI","788.50","716.82","715.91","690.89"
"25/09/2021 06:00:00 - 25/09/2021 07:00:00","BZN|FI","721.20","661.78","697.17","675.93"
"25/09/2021 07:00:00 - 25/09/2021 08:00:00","BZN|FI","659.12","615.97","610.60","597.80"
"25/09/2021 08:00:00 - 25/09/2021 09:00:00","BZN|FI","588.19","567.44","483.93","479.55"
"25/09/2021 09:00:00 - 25/09/2021 10:00:00","BZN|FI","542.40","528.86","366.62","365.94"
"25/09/2021 10:00:00 - 25/09/2021 11:00:00","BZN|FI","525.51","512.32","282.96","289.32"
"25/09/2021 11:00:00 - 25/09/2021 12:00:00","BZN|FI","500.43","493.57","291.14","293.92"
"25/09/2021 12:00:00 - 25/09/2021 13:00:00","BZN|FI","469.96","466.09","331.81","321.94"
"25/09/2021 13:00:00 - 25/09/2021 14:00:00","BZN|FI","465.42","453.87","332.38","329.26"
"25/09/2021 14:00:00 - 25/09/2021 15:00:00","BZN|FI","468.23","434.63","376.39","383.75"
"25/09/2021 15:00:00 - 25/09/2021 16:00:00","BZN|FI","461.26","405.65","382.15","397.52"
"25/09/2021 16:00:00 - 25/09/2021 17:00:00","BZN|FI","479.65","412.25","405.74","427.09"
"25/09/2021 17:00:00 - 25/09/2021 18:00:00","BZN|FI","545.72","467.49","456.47","475.40"
"25/09/2021 18:00:00 - 25/09/2021 19:00:00","BZN|FI","624.97","530.09","510.77","529.41"
"25/09/2021 19:00:00 - 25/09/2021 20:00:00","BZN|FI","690.76","589.76","550.96","564.49"
"25/09/2021 20:00:00 - 25/09/2021 21:00:00","BZN|FI","726.45","646.43","599.46","606.41"
"25/09/2021 21:00:00 - 25/09/2021 22:00:00","BZN|FI","759.49","683.85","621.16","635.20"
"25/09/2021 22:00:00 - 25/09/2021 23:00:00","BZN|FI","781.31","721.78","636.38","672.28"
"25/09/2021 23:00:00 - 26/09/2021 00:00:00","BZN|FI","787.91","778.39","683.37","706.04"
"26/09/2021 00:00:00 - 26/09/2021 01:00:00","BZN|FI","785.32","767.28","769.57","796.79"
"26/09/2021 01:00:00 - 26/09/2021 02:00:00","BZN|FI","799.95","763.02","763.67","790.50"
"26/09/2021 02:00:00 - 26/09/2021 03:00:00","BZN|FI","755.73","672.63","672.94","694.13"
"26/09/2021 03:00:00 - 26/09/2021 04:00:00","BZN|FI","665.30","595.31","591.06","608.58"
"26/09/2021 04:00:00 - 26/09/2021 05:00:00","BZN|FI","576.03","438.80","432.16","441.89"
"26/09/2021 05:00:00 - 26/09/2021 06:00:00","BZN|FI","476.31","344.01","340.80","345.93"
"26/09/2021 06:00:00 - 26/09/2021 07:00:00","BZN|FI","377.87","274.52","218.55","212.85"
"26/09/2021 07:00:00 - 26/09/2021 08:00:00","BZN|FI","285.73","213.84","137.39","130.84"
"26/09/2021 08:00:00 - 26/09/2021 09:00:00","BZN|FI","219.29","168.66","98.59","89.83"
"26/09/2021 09:00:00 - 26/09/2021 10:00:00","BZN|FI","153.31","128.42","77.51","70.64"
"26/09/2021 10:00:00 - 26/09/2021 11:00:00","BZN|FI","114.40","102.57","68.62","57.43"
"26/09/2021 11:00:00 - 26/09/2021 12:00:00","BZN|FI","111.03","112.54","109.80","102.61"
"26/09/2021 12:00:00 - 26/09/2021 13:00:00","BZN|FI","122.44","139.79","123.15","115.65"
"26/09/2021 13:00:00 - 26/09/2021 14:00:00","BZN|FI","131.20","166.43","139.15","130.98"
"26/09/2021 14:00:00 - 26/09/2021 15:00:00","BZN|FI","131.91","193.26","165.50","158.19"
"26/09/2021 15:00:00 - 26/09/2021 16:00:00","BZN|FI","134.90","211.73","200.60","194.13"
"26/09/2021 16:00:00 - 26/09/2021 17:00:00","BZN|FI","153.45","237.43","234.52","224.52"
"26/09/2021 17:00:00 - 26/09/2021 18:00:00","BZN|FI","192.36","298.61","381.67","372.19"
"26/09/2021 18:00:00 - 26/09/2021 19:00:00","BZN|FI","247.53","396.92","618.86","602.70"
"26/09/2021 19:00:00 - 26/09/2021 20:00:00","BZN|FI","323.13","518.24","888.49","867.27"
"26/09/2021 20:00:00 - 26/09/2021 21:00:00","BZN|FI","404.39","624.63","1157.15","1131.30"
"26/09/2021 21:00:00 - 26/09/2021 22:00:00","BZN|FI","472.99","695.04","1378.65","1348.90"
"26/09/2021 22:00:00 - 26/09/2021 23:00:00","BZN|FI","545.61","760.39","1360.78","1385.10"
"26/09/2021 23:00:00 - 27/09/2021 00:00:00","BZN|FI","605.77","799.04","1498.71","1475.20"
"27/09/2021 00:00:00 - 27/09/2021 01:00:00","BZN|FI","938.34","1560.46","1555.42","1523.00"
"27/09/2021 01:00:00 - 27/09/2021 02:00:00","BZN|FI","952.03","1629.94","1626.13","1593.90"
"27/09/2021 02:00:00 - 27/09/2021 03:00:00","BZN|FI","955.15","1646.91","1645.38","1608.70"
"27/09/2021 03:00:00 - 27/09/2021 04:00:00","BZN|FI","949.84","1554.85","1556.06","1522.80"
"27/09/2021 04:00:00 - 27/09/2021 05:00:00","BZN|FI","948.46","1406.37","1417.61","1375.40"
"27/09/2021 05:00:00 - 27/09/2021 06:00:00","BZN|FI","927.65","1282.66","1300.31","1252.00"
"27/09/2021 06:00:00 - 27/09/2021 07:00:00","BZN|FI","885.22","1189.58","1310.77","1260.10"
"27/09/2021 07:00:00 - 27/09/2021 08:00:00","BZN|FI","835.45","1095.64","1272.17","1235.50"
"27/09/2021 08:00:00 - 27/09/2021 09:00:00","BZN|FI","707.33","929.91","987.57","973.62"
"27/09/2021 09:00:00 - 27/09/2021 10:00:00","BZN|FI","551.83","725.07","576.51","566.37"
"27/09/2021 10:00:00 - 27/09/2021 11:00:00","BZN|FI","443.23","570.25","296.29","287.53"
"27/09/2021 11:00:00 - 27/09/2021 12:00:00","BZN|FI","390.27","456.96","204.20","193.76"
"27/09/2021 12:00:00 - 27/09/2021 13:00:00","BZN|FI","371.41","370.51","191.74","177.04"
"27/09/2021 13:00:00 - 27/09/2021 14:00:00","BZN|FI","354.90","293.11","195.38","185.86"
"27/09/2021 14:00:00 - 27/09/2021 15:00:00","BZN|FI","349.32","280.29","189.12","182.74"
"27/09/2021 15:00:00 - 27/09/2021 16:00:00","BZN|FI","356.18","267.85","192.83","190.35"
"27/09/2021 16:00:00 - 27/09/2021 17:00:00","BZN|FI","368.01","262.98","231.90","235.42"
"27/09/2021 17:00:00 - 27/09/2021 18:00:00","BZN|FI","413.32","295.97","290.37","293.27"
"27/09/2021 18:00:00 - 27/09/2021 19:00:00","BZN|FI","477.39","360.11","459.14","464.81"
"27/09/2021 19:00:00 - 27/09/2021 20:00:00","BZN|FI","572.45","435.67","666.69","685.63"
"27/09/2021 20:00:00 - 27/09/2021 21:00:00","BZN|FI","651.24","492.01","892.57","916.36"
"27/09/2021 21:00:00 - 27/09/2021 22:00:00","BZN|FI","659.72","520.95","994.47","1013.90"
"27/09/2021 22:00:00 - 27/09/2021 23:00:00","BZN|FI","672.10","556.70","970.54","1021.50"
"27/09/2021 23:00:00 - 28/09/2021 00:00:00","BZN|FI","672.10","581.54","1022.60","1027.20"
"28/09/2021 00:00:00 - 28/09/2021 01:00:00","BZN|FI","698.65","949.70","964.89","974.56"
"28/09/2021 01:00:00 - 28/09/2021 02:00:00","BZN|FI","705.51","903.58","915.05","930.42"
"28/09/2021 02:00:00 - 28/09/2021 03:00:00","BZN|FI","722.82","873.99","882.93","896.77"
"28/09/2021 03:00:00 - 28/09/2021 04:00:00","BZN|FI","753.55","895.30","899.71","895.02"
"28/09/2021 04:00:00 - 28/09/2021 05:00:00","BZN|FI","794.39","945.67","947.13","943.87"
"28/09/2021 05:00:00 - 28/09/2021 06:00:00","BZN|FI","823.75","921.35","923.54","932.22"
"28/09/2021 06:00:00 - 28/09/2021 07:00:00","BZN|FI","834.23","926.65","954.69","953.20"
"28/09/2021 07:00:00 - 28/09/2021 08:00:00","BZN|FI","835.99","924.40","959.90","962.84"
"28/09/2021 08:00:00 - 28/09/2021 09:00:00","BZN|FI","732.40","822.72","872.87","868.37"
"28/09/2021 09:00:00 - 28/09/2021 10:00:00","BZN|FI","574.49","658.56","628.77","619.18"
"28/09/2021 10:00:00 - 28/09/2021 11:00:00","BZN|FI","485.45","562.14","435.48","422.23"
"28/09/2021 11:00:00 - 28/09/2021 12:00:00","BZN|FI","480.43","542.88","537.21","521.07"
"28/09/2021 12:00:00 - 28/09/2021 13:00:00","BZN|FI","517.06","559.98","615.41","602.53"
"28/09/2021 13:00:00 - 28/09/2021 14:00:00","BZN|FI","550.06","568.41","554.60","552.53"
"28/09/2021 14:00:00 - 28/09/2021 15:00:00","BZN|FI","560.97","567.70","448.76","445.62"
"28/09/2021 15:00:00 - 28/09/2021 16:00:00","BZN|FI","541.67","543.83","384.04","377.92"
"28/09/2021 16:00:00 - 28/09/2021 17:00:00","BZN|FI","533.36","536.12","335.24","330.81"
"28/09/2021 17:00:00 - 28/09/2021 18:00:00","BZN|FI","569.60","565.86","380.17","374.51"
"28/09/2021 18:00:00 - 28/09/2021 19:00:00","BZN|FI","612.44","610.77","520.46","522.04"
"28/09/2021 19:00:00 - 28/09/2021 20:00:00","BZN|FI","656.13","672.73","673.71","685.35"
"28/09/2021 20:00:00 - 28/09/2021 21:00:00","BZN|FI","677.05","704.21","767.55","785.03"
"28/09/2021 21:00:00 - 28/09/2021 22:00:00","BZN|FI","664.74","690.48","840.37","841.00"
"28/09/2021 22:00:00 - 28/09/2021 23:00:00","BZN|FI","654.31","677.15","815.46","894.84"
"28/09/2021 23:00:00 - 29/09/2021 00:00:00","BZN|FI","634.81","657.51","926.42","902.50"
"29/09/2021 00:00:00 - 29/09/2021 01:00:00","BZN|FI","587.88","974.60","989.70","962.60"
"29/09/2021 01:00:00 - 29/09/2021 02:00:00","BZN|FI","598.37","937.88","948.68","914.41"
"29/09/2021 02:00:00 - 29/09/2021 03:00:00","BZN|FI","606.10","957.37","969.09","932.06"
"29/09/2021 03:00:00 - 29/09/2021 04:00:00","BZN|FI","607.25","1009.78","1025.34","988.00"
"29/09/2021 04:00:00 - 29/09/2021 05:00:00","BZN|FI","608.55","1089.36","1098.96","1061.50"
"29/09/2021 05:00:00 - 29/09/2021 06:00:00","BZN|FI","600.43","1115.24","1115.58","1079.20"
"29/09/2021 06:00:00 - 29/09/2021 07:00:00","BZN|FI","577.33","1045.80","1115.08","1083.20"
"29/09/2021 07:00:00 - 29/09/2021 08:00:00","BZN|FI","557.64","974.55","1043.14","1034.20"
"29/09/2021 08:00:00 - 29/09/2021 09:00:00","BZN|FI","517.12","856.02","777.11","770.49"
"29/09/2021 09:00:00 - 29/09/2021 10:00:00","BZN|FI","456.67","701.59","491.31","482.98"
"29/09/2021 10:00:00 - 29/09/2021 11:00:00","BZN|FI","411.24","565.27","327.61","319.72"
"29/09/2021 11:00:00 - 29/09/2021 12:00:00","BZN|FI","389.35","457.77","378.16","365.55"
"29/09/2021 12:00:00 - 29/09/2021 13:00:00","BZN|FI","380.47","375.75","388.32","383.27"
"29/09/2021 13:00:00 - 29/09/2021 14:00:00","BZN|FI","373.54","299.67","353.00","344.42"
"29/09/2021 14:00:00 - 29/09/2021 15:00:00","BZN|FI","354.62","295.76","277.31","269.94"
"29/09/2021 15:00:00 - 29/09/2021 16:00:00","BZN|FI","320.44","292.51","260.41","258.12"
"29/09/2021 16:00:00 - 29/09/2021 17:00:00","BZN|FI","284.25","288.23","243.71","238.00"
"29/09/2021 17:00:00 - 29/09/2021 18:00:00","BZN|FI","290.53","307.04","265.25","254.73"
"29/09/2021 18:00:00 - 29/09/2021 19:00:00","BZN|FI","346.11","354.97","353.70","343.68"
"29/09/2021 19:00:00 - 29/09/2021 20:00:00","BZN|FI","416.10","417.31","461.13","449.72"
"29/09/2021 20:00:00 - 29/09/2021 21:00:00","BZN|FI","463.10","459.16","580.86","566.24"
"29/09/2021 21:00:00 - 29/09/2021 22:00:00","BZN|FI","467.76","458.35","617.80","603.63"
"29/09/2021 22:00:00 - 29/09/2021 23:00:00","BZN|FI","472.09","457.11","601.05","562.66"
"29/09/2021 23:00:00 - 30/09/2021 00:00:00","BZN|FI","479.35","464.33","581.59","566.79"
"30/09/2021 00:00:00 - 30/09/2021 01:00:00","BZN|FI","472.85","606.16","604.39","582.45"
"30/09/2021 01:00:00 - 30/09/2021 02:00:00","BZN|FI","478.86","612.76","611.81","593.05"
"30/09/2021 02:00:00 - 30/09/2021 03:00:00","BZN|FI","489.70","620.11","620.51","603.96"
"30/09/2021 03:00:00 - 30/09/2021 04:00:00","BZN|FI","503.36","601.10","599.73","584.55"
"30/09/2021 04:00:00 - 30/09/2021 05:00:00","BZN|FI","518.79","599.80","599.22","575.92"
"30/09/2021 05:00:00 - 30/09/2021 06:00:00","BZN|FI","537.39","610.35","611.64","588.23"
"30/09/2021 06:00:00 - 30/09/2021 07:00:00","BZN|FI","556.82","623.44","635.45","609.81"
"30/09/2021 07:00:00 - 30/09/2021 08:00:00","BZN|FI","575.46","636.23","652.28","635.67"
"30/09/2021 08:00:00 - 30/09/2021 09:00:00","BZN|FI","545.91","603.94","632.57","619.83"
"30/09/2021 09:00:00 - 30/09/2021 10:00:00","BZN|FI","485.68","547.57","513.78","505.75"
"30/09/2021 10:00:00 - 30/09/2021 11:00:00","BZN|FI","441.77","509.85","441.96","439.36"
"30/09/2021 11:00:00 - 30/09/2021 12:00:00","BZN|FI","433.85","489.65","417.20","412.00"
"30/09/2021 12:00:00 - 30/09/2021 13:00:00","BZN|FI","453.24","481.33","423.55","423.40"
"30/09/2021 13:00:00 - 30/09/2021 14:00:00","BZN|FI","470.83","473.30","446.15","441.21"
"30/09/2021 14:00:00 - 30/09/2021 15:00:00","BZN|FI","478.25","478.93","458.73","458.16"
"30/09/2021 15:00:00 - 30/09/2021 16:00:00","BZN|FI","470.20","489.80","471.54","474.59"
"30/09/2021 16:00:00 - 30/09/2021 17:00:00","BZN|FI","459.36","500.90","550.19","550.53"
"30/09/2021 17:00:00 - 30/09/2021 18:00:00","BZN|FI","493.01","538.69","669.50","672.95"
"30/09/2021 18:00:00 - 30/09/2021 19:00:00","BZN|FI","575.63","607.55","743.99","747.99"
"30/09/2021 19:00:00 - 30/09/2021 20:00:00","BZN|FI","660.18","682.08","844.38","835.28"
"30/09/2021 20:00:00 - 30/09/2021 21:00:00","BZN|FI","725.40","734.26","934.05","923.02"
"30/09/2021 21:00:00 - 30/09/2021 22:00:00","BZN|FI","757.71","760.24","975.28","960.16"
"30/09/2021 22:00:00 - 30/09/2021 23:00:00","BZN|FI","784.51","786.89","971.34","1010.10"
"30/09/2021 23:00:00 - 01/10/2021 00:00:00","BZN|FI","798.13","801.14","965.79","969.29"
"01/10/2021 00:00:00 - 01/10/2021 01:00:00","BZN|FI","863.44","1006.12","1009.84","1007.70"
"01/10/2021 01:00:00 - 01/10/2021 02:00:00","BZN|FI","876.81","1041.71","1043.40","1025.20"
"01/10/2021 02:00:00 - 01/10/2021 03:00:00","BZN|FI","908.12","1113.30","1112.08","1113.70"
"01/10/2021 03:00:00 - 01/10/2021 04:00:00","BZN|FI","953.14","1249.55","1247.43","1262.50"
"01/10/2021 04:00:00 - 01/10/2021 05:00:00","BZN|FI","1005.03","1307.84","1308.61","1330.80"
"01/10/2021 05:00:00 - 01/10/2021 06:00:00","BZN|FI","1058.75","1303.52","1306.07","1321.10"
"01/10/2021 06:00:00 - 01/10/2021 07:00:00","BZN|FI","1110.84","1358.12","1383.29","1391.50"
"01/10/2021 07:00:00 - 01/10/2021 08:00:00","BZN|FI","1161.63","1412.12","1448.89","1438.50"
"01/10/2021 08:00:00 - 01/10/2021 09:00:00","BZN|FI","1211.02","1441.11","1459.75","1450.90"
"01/10/2021 09:00:00 - 01/10/2021 10:00:00","BZN|FI","1263.68","1456.21","1522.53","1502.40"
"01/10/2021 10:00:00 - 01/10/2021 11:00:00","BZN|FI","1321.58","1479.37","1519.27","1491.70"
"01/10/2021 11:00:00 - 01/10/2021 12:00:00","BZN|FI","1360.81","1502.69","1503.15","1462.60"
"01/10/2021 12:00:00 - 01/10/2021 13:00:00","BZN|FI","1378.32","1518.23","1504.67","1473.60"
"01/10/2021 13:00:00 - 01/10/2021 14:00:00","BZN|FI","1388.26","1517.82","1557.43","1535.50"
"01/10/2021 14:00:00 - 01/10/2021 15:00:00","BZN|FI","1396.33","1531.79","1591.80","1612.00"
"01/10/2021 15:00:00 - 01/10/2021 16:00:00","BZN|FI","1397.05","1535.94","1649.82","1648.90"
"01/10/2021 16:00:00 - 01/10/2021 17:00:00","BZN|FI","1400.07","1542.16","1699.37","1706.10"
"01/10/2021 17:00:00 - 01/10/2021 18:00:00","BZN|FI","1479.64","1617.98","1800.07","1815.60"
"01/10/2021 18:00:00 - 01/10/2021 19:00:00","BZN|FI","1595.22","1725.64","1869.59","1867.70"
"01/10/2021 19:00:00 - 01/10/2021 20:00:00","BZN|FI","1685.01","1808.81","1987.12","2002.60"
"01/10/2021 20:00:00 - 01/10/2021 21:00:00","BZN|FI","1744.33","1859.18","2054.57","2082.50"
"01/10/2021 21:00:00 - 01/10/2021 22:00:00","BZN|FI","1770.91","1877.89","2046.40","2010.00"
"01/10/2021 22:00:00 - 01/10/2021 23:00:00","BZN|FI","1791.34","1897.69","2036.77","2122.90"
"01/10/2021 23:00:00 - 02/10/2021 00:00:00","BZN|FI","1800.77","1906.86","2015.67","2057.50"
"02/10/2021 00:00:00 - 02/10/2021 01:00:00","BZN|FI","1931.09","2109.88","2103.70","2141.10"
"02/10/2021 01:00:00 - 02/10/2021 02:00:00","BZN|FI","1956.40","2117.65","2114.78","2157.00"
"02/10/2021 02:00:00 - 02/10/2021 03:00:00","BZN|FI","1975.75","2106.72","2103.59","2151.00"
"02/10/2021 03:00:00 - 02/10/2021 04:00:00","BZN|FI","1983.60","2116.73","2110.32","2160.80"
"02/10/2021 04:00:00 - 02/10/2021 05:00:00","BZN|FI","1985.71","2183.79","2175.01","2225.80"
"02/10/2021 05:00:00 - 02/10/2021 06:00:00","BZN|FI","1982.49","2185.81","2178.46","2233.80"
"02/10/2021 06:00:00 - 02/10/2021 07:00:00","BZN|FI","1972.91","2168.65","2179.22","2230.40"
"02/10/2021 07:00:00 - 02/10/2021 08:00:00","BZN|FI","1956.85","2152.64","2140.76","2181.60"
"02/10/2021 08:00:00 - 02/10/2021 09:00:00","BZN|FI","1925.81","2112.16","2078.60","2109.40"
"02/10/2021 09:00:00 - 02/10/2021 10:00:00","BZN|FI","1886.94","2035.60","2005.84","2038.00"
"02/10/2021 10:00:00 - 02/10/2021 11:00:00","BZN|FI","1845.70","1943.38","1943.65","1978.90"
"02/10/2021 11:00:00 - 02/10/2021 12:00:00","BZN|FI","1808.11","1854.03","1862.51","1904.30"
"02/10/2021 12:00:00 - 02/10/2021 13:00:00","BZN|FI","1774.40","1773.69","1833.16","1872.70"
"02/10/2021 13:00:00 - 02/10/2021 14:00:00","BZN|FI","1737.93","1689.49","1795.92","1788.10"
"02/10/2021 14:00:00 - 02/10/2021 15:00:00","BZN|FI","1693.57","1638.47","1630.39","1625.00"
"02/10/2021 15:00:00 - 02/10/2021 16:00:00","BZN|FI","1635.64","1600.50","1575.61","1595.30"
"02/10/2021 16:00:00 - 02/10/2021 17:00:00","BZN|FI","1578.10","1563.88","1549.73","1588.30"
"02/10/2021 17:00:00 - 02/10/2021 18:00:00","BZN|FI","1574.68","1565.86","1685.03","1680.60"
"02/10/2021 18:00:00 - 02/10/2021 19:00:00","BZN|FI","1607.84","1599.91","1871.38","1912.20"
"02/10/2021 19:00:00 - 02/10/2021 20:00:00","BZN|FI","1630.85","1618.27","2018.44","2020.70"
"02/10/2021 20:00:00 - 02/10/2021 21:00:00","BZN|FI","1635.56","1609.33","2001.18","2049.20"
"02/10/2021 21:00:00 - 02/10/2021 22:00:00","BZN|FI","1608.20","1559.40","1946.13","2009.30"
"02/10/2021 22:00:00 - 02/10/2021 23:00:00","BZN|FI","1571.57","1495.97","1839.63","2009.80"
"02/10/2021 23:00:00 - 03/10/2021 00:00:00","BZN|FI","1532.53","1442.74","2026.02","2094.50"
"03/10/2021 00:00:00 - 03/10/2021 01:00:00","BZN|FI","1424.39","2051.59","2047.39","2108.10"
"03/10/2021 01:00:00 - 03/10/2021 02:00:00","BZN|FI","1393.72","2037.96","2037.51","2093.90"
"03/10/2021 02:00:00 - 03/10/2021 03:00:00","BZN|FI","1401.71","1978.94","1980.54","2041.90"
"03/10/2021 03:00:00 - 03/10/2021 04:00:00","BZN|FI","1447.83","1964.81","1972.47","2012.60"
"03/10/2021 04:00:00 - 03/10/2021 05:00:00","BZN|FI","1498.80","1988.47","1998.09","2036.30"
"03/10/2021 05:00:00 - 03/10/2021 06:00:00","BZN|FI","1532.30","2033.65","2049.67","2085.40"
"03/10/2021 06:00:00 - 03/10/2021 07:00:00","BZN|FI","1540.19","2008.74","2034.53","2058.70"
"03/10/2021 07:00:00 - 03/10/2021 08:00:00","BZN|FI","1547.32","1986.13","2008.45","2025.70"
"03/10/2021 08:00:00 - 03/10/2021 09:00:00","BZN|FI","1547.34","1949.90","1821.24","1853.30"
"03/10/2021 09:00:00 - 03/10/2021 10:00:00","BZN|FI","1530.16","1888.66","1670.25","1721.00"
"03/10/2021 10:00:00 - 03/10/2021 11:00:00","BZN|FI","1508.90","1826.35","1696.12","1703.00"
"03/10/2021 11:00:00 - 03/10/2021 12:00:00","BZN|FI","1572.17","1836.54","1830.99","1841.00"
"03/10/2021 12:00:00 - 03/10/2021 13:00:00","BZN|FI","1713.41","1903.31","2008.86","2031.20"
"03/10/2021 13:00:00 - 03/10/2021 14:00:00","BZN|FI","1834.14","1941.11","2093.21","2122.80"
"03/10/2021 14:00:00 - 03/10/2021 15:00:00","BZN|FI","1896.12","1989.13","2184.41","2226.00"
"03/10/2021 15:00:00 - 03/10/2021 16:00:00","BZN|FI","1939.45","2029.22","2184.94","2230.80"
"03/10/2021 16:00:00 - 03/10/2021 17:00:00","BZN|FI","1970.21","2064.23","2273.38","2307.00"
"03/10/2021 17:00:00 - 03/10/2021 18:00:00","BZN|FI","2023.77","2122.57","2399.48","2443.50"
"03/10/2021 18:00:00 - 03/10/2021 19:00:00","BZN|FI","2105.09","2201.15","2478.12","2525.20"
"03/10/2021 19:00:00 - 03/10/2021 20:00:00","BZN|FI","2170.01","2259.82","2516.22","2558.20"
"03/10/2021 20:00:00 - 03/10/2021 21:00:00","BZN|FI","2223.71","2297.16","2518.11","2562.40"
"03/10/2021 21:00:00 - 03/10/2021 22:00:00","BZN|FI","2263.62","2319.80","2507.70","2553.00"
"03/10/2021 22:00:00 - 03/10/2021 23:00:00","BZN|FI","2289.02","2335.17","2495.84","2549.00"
"03/10/2021 23:00:00 - 04/10/2021 00:00:00","BZN|FI","2303.80","2343.00","2512.72","2550.10"
"04/10/2021 00:00:00 - 04/10/2021 01:00:00","BZN|FI","2367.02","2519.28","2519.28","2552.70"
"04/10/2021 01:00:00 - 04/10/2021 02:00:00","BZN|FI","2373.44","2518.87","2518.87","2546.50"
"04/10/2021 02:00:00 - 04/10/2021 03:00:00","BZN|FI","2378.13","2509.34","2509.34","2536.00"
"04/10/2021 03:00:00 - 04/10/2021 04:00:00","BZN|FI","2379.70","2514.03","2514.22","2540.00"
"04/10/2021 04:00:00 - 04/10/2021 05:00:00","BZN|FI","2382.63","2514.18","2516.77","2540.90"
"04/10/2021 05:00:00 - 04/10/2021 06:00:00","BZN|FI","2388.73","2524.80","2526.41","2550.80"
"04/10/2021 06:00:00 - 04/10/2021 07:00:00","BZN|FI","2396.82","2519.97","2519.30","2542.20"
"04/10/2021 07:00:00 - 04/10/2021 08:00:00","BZN|FI","2405.30","2514.45","2512.75","2528.40"
"04/10/2021 08:00:00 - 04/10/2021 09:00:00","BZN|FI","2405.22","2502.21","2505.51","2508.70"
"04/10/2021 09:00:00 - 04/10/2021 10:00:00","BZN|FI","2392.00","2480.84","2488.39","2484.70"
"04/10/2021 10:00:00 - 04/10/2021 11:00:00","BZN|FI","2373.32","2452.40","2470.83","2458.80"
"04/10/2021 11:00:00 - 04/10/2021 12:00:00","BZN|FI","2352.71","2418.58","2459.06","2448.00"
"04/10/2021 12:00:00 - 04/10/2021 13:00:00","BZN|FI","2329.55","2385.72","2431.56","2420.40"
"04/10/2021 13:00:00 - 04/10/2021 14:00:00","BZN|FI","2299.29","2344.32","2393.42","2390.40"
"04/10/2021 14:00:00 - 04/10/2021 15:00:00","BZN|FI","2282.43","2321.34","2379.46","2377.80"
"04/10/2021 15:00:00 - 04/10/2021 16:00:00","BZN|FI","2277.36","2308.68","2391.17","2403.50"
"04/10/2021 16:00:00 - 04/10/2021 17:00:00","BZN|FI","2265.47","2287.26","2341.85","2368.80"
"04/10/2021 17:00:00 - 04/10/2021 18:00:00","BZN|FI","2263.17","2269.43","2341.55","2365.40"
"04/10/2021 18:00:00 - 04/10/2021 19:00:00","BZN|FI","2263.77","2256.67","2331.47","2356.80"
"04/10/2021 19:00:00 - 04/10/2021 20:00:00","BZN|FI","2257.38","2241.39","2334.80","2366.10"
"04/10/2021 20:00:00 - 04/10/2021 21:00:00","BZN|FI","2237.31","2219.11","2313.10","2340.50"
"04/10/2021 21:00:00 - 04/10/2021 22:00:00","BZN|FI","2201.47","2183.45","2274.06","2303.20"
"04/10/2021 22:00:00 - 04/10/2021 23:00:00","BZN|FI","2168.11","2142.03","2220.92","2257.80"
"04/10/2021 23:00:00 - 05/10/2021 00:00:00","BZN|FI","2129.98","2092.10","2168.45","2202.70"
"05/10/2021 00:00:00 - 05/10/2021 01:00:00","BZN|FI","2011.95","2049.50","2060.28","2084.20"
"05/10/2021 01:00:00 - 05/10/2021 02:00:00","BZN|FI","1939.09","1847.43","1856.71","1870.10"
"05/10/2021 02:00:00 - 05/10/2021 03:00:00","BZN|FI","1842.74","1650.21","1653.43","1670.50"
"05/10/2021 03:00:00 - 05/10/2021 04:00:00","BZN|FI","1727.23","1550.24","1550.04","1573.40"
"05/10/2021 04:00:00 - 05/10/2021 05:00:00","BZN|FI","1612.72","1475.29","1475.05","1508.20"
"05/10/2021 05:00:00 - 05/10/2021 06:00:00","BZN|FI","1560.31","1452.19","1453.14","1485.40"
"05/10/2021 06:00:00 - 05/10/2021 07:00:00","BZN|FI","1554.56","1486.80","1428.01","1444.50"
"05/10/2021 07:00:00 - 05/10/2021 08:00:00","BZN|FI","1546.82","1525.35","1384.99","1406.60"
"05/10/2021 08:00:00 - 05/10/2021 09:00:00","BZN|FI","1572.03","1573.72","1448.32","1403.20"
"05/10/2021 09:00:00 - 05/10/2021 10:00:00","BZN|FI","1624.92","1624.11","1437.82","1378.40"
"05/10/2021 10:00:00 - 05/10/2021 11:00:00","BZN|FI","1678.01","1593.33","1409.41","1363.70"
