"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"15/10/2025 21:45:00 - 15/10/2025 22:00:00","BZN|FI","4800.30","4949.50","5607.90","5558.70"
"15/10/2025 22:00:00 - 15/10/2025 22:15:00","BZN|FI","4800.30","4938.30","5611.30","5600.60"
"15/10/2025 22:15:00 - 15/10/2025 22:30:00","BZN|FI","4801.00","4930.80","5611.30","5462.10"
"15/10/2025 22:30:00 - 15/10/2025 22:45:00","BZN|FI","4801.60","4930.80","5611.30","5149.00"
"15/10/2025 22:45:00 - 15/10/2025 23:00:00","BZN|FI","4802.30","4938.30","5611.30","5328.60"
"15/10/2025 23:00:00 - 15/10/2025 23:15:00","BZN|FI","4845.40","5018.90","5947.20","5446.00"
"15/10/2025 23:15:00 - 15/10/2025 23:30:00","BZN|FI","4852.70","5032.90","5758.90","5123.60"
"15/10/2025 23:30:00 - 15/10/2025 23:45:00","BZN|FI","4860.10","5047.00","5570.60","5046.90"
"15/10/2025 23:45:00 - 16/10/2025 00:00:00","BZN|FI","4867.40","5061.10","5382.40","4853.40"
"16/10/2025 00:00:00 - 16/10/2025 00:15:00","BZN|FI","3923.60","4825.20","4247.00","4531.80"
"16/10/2025 00:15:00 - 16/10/2025 00:30:00","BZN|FI","3918.00","4816.50","4239.20","4634.40"
"16/10/2025 00:30:00 - 16/10/2025 00:45:00","BZN|FI","3912.40","4807.90","4231.30","4721.00"
"16/10/2025 00:45:00 - 16/10/2025 01:00:00","BZN|FI","3906.80","4799.30","4223.40","4323.40"
"16/10/2025 01:00:00 - 16/10/2025 01:15:00","BZN|FI","3879.80","4787.90","4167.30","4340.00"
"16/10/2025 01:15:00 - 16/10/2025 01:30:00","BZN|FI","3866.50","4761.00","4170.50","4625.40"
"16/10/2025 01:30:00 - 16/10/2025 01:45:00","BZN|FI","3866.50","4734.00","4173.70","4297.90"
"16/10/2025 01:45:00 - 16/10/2025 02:00:00","BZN|FI","3879.80","4707.10","4176.90","4227.70"
"16/10/2025 02:00:00 - 16/10/2025 02:15:00","BZN|FI","3905.40","4602.20","4348.40","4609.10"
"16/10/2025 02:15:00 - 16/10/2025 02:30:00","BZN|FI","3907.40","4590.90","4335.60","4280.60"
"16/10/2025 02:30:00 - 16/10/2025 02:45:00","BZN|FI","3907.40","4590.90","4322.90","4217.70"
"16/10/2025 02:45:00 - 16/10/2025 03:00:00","BZN|FI","3905.40","4602.20","4310.10","4326.40"
"16/10/2025 03:00:00 - 16/10/2025 03:15:00","BZN|FI","3902.30","4602.20","4163.70","4461.40"
"16/10/2025 03:15:00 - 16/10/2025 03:30:00","BZN|FI","3900.20","4619.20","4207.10","4318.50"
"16/10/2025 03:30:00 - 16/10/2025 03:45:00","BZN|FI","3900.20","4630.60","4250.50","4275.70"
"16/10/2025 03:45:00 - 16/10/2025 04:00:00","BZN|FI","3902.30","4647.60","4294.00","4250.80"
"16/10/2025 04:00:00 - 16/10/2025 04:15:00","BZN|FI","4040.00","4670.80","4332.70","4351.90"
"16/10/2025 04:15:00 - 16/10/2025 04:30:00","BZN|FI","4184.00","4774.40","4433.10","4613.60"
"16/10/2025 04:30:00 - 16/10/2025 04:45:00","BZN|FI","4328.00","4878.10","4533.60","4772.50"
"16/10/2025 04:45:00 - 16/10/2025 05:00:00","BZN|FI","4472.00","4981.80","4634.00","4549.30"
"16/10/2025 05:00:00 - 16/10/2025 05:15:00","BZN|FI","4818.30","5224.70","5205.30","4879.40"
"16/10/2025 05:15:00 - 16/10/2025 05:30:00","BZN|FI","4974.80","5377.70","5254.90","5031.40"
"16/10/2025 05:30:00 - 16/10/2025 05:45:00","BZN|FI","5131.40","5530.70","5304.50","5046.30"
"16/10/2025 05:45:00 - 16/10/2025 06:00:00","BZN|FI","5288.00","5683.70","5354.20","5238.90"
"16/10/2025 06:00:00 - 16/10/2025 06:15:00","BZN|FI","5469.20","6039.30","5604.90","5522.80"
"16/10/2025 06:15:00 - 16/10/2025 06:30:00","BZN|FI","5498.60","6047.60","5599.20","5643.40"
"16/10/2025 06:30:00 - 16/10/2025 06:45:00","BZN|FI","5518.30","6053.10","5593.40","5906.10"
"16/10/2025 06:45:00 - 16/10/2025 07:00:00","BZN|FI","5547.70","6061.40","5587.60","5886.30"
"16/10/2025 07:00:00 - 16/10/2025 07:15:00","BZN|FI","5547.70","6061.40","5636.30","5709.30"
"16/10/2025 07:15:00 - 16/10/2025 07:30:00","BZN|FI","5560.10","6066.90","5631.00","5612.80"
"16/10/2025 07:30:00 - 16/10/2025 07:45:00","BZN|FI","5572.60","6066.90","5627.40","5567.10"
"16/10/2025 07:45:00 - 16/10/2025 08:00:00","BZN|FI","5585.00","6061.40","5622.10","5619.70"
"16/10/2025 08:00:00 - 16/10/2025 08:15:00","BZN|FI","5599.60","6032.30","5922.60","5629.20"
"16/10/2025 08:15:00 - 16/10/2025 08:30:00","BZN|FI","5616.30","5975.00","5875.60","5541.90"
"16/10/2025 08:30:00 - 16/10/2025 08:45:00","BZN|FI","5616.30","5917.70","5828.50","5364.10"
"16/10/2025 08:45:00 - 16/10/2025 09:00:00","BZN|FI","5599.60","5860.30","5781.50","5263.70"
"16/10/2025 09:00:00 - 16/10/2025 09:15:00","BZN|FI","5441.90","5712.40","5535.60","5108.20"
"16/10/2025 09:15:00 - 16/10/2025 09:30:00","BZN|FI","5390.80","5641.20","5507.40","5000.50"
"16/10/2025 09:30:00 - 16/10/2025 09:45:00","BZN|FI","5339.70","5569.90","5479.10","4820.50"
"16/10/2025 09:45:00 - 16/10/2025 10:00:00","BZN|FI","5288.60","5498.60","5450.90","4781.20"
"16/10/2025 10:00:00 - 16/10/2025 10:15:00","BZN|FI","5248.40","5449.50","5271.10","4722.50"
"16/10/2025 10:15:00 - 16/10/2025 10:30:00","BZN|FI","5211.40","5394.40","5255.00","4734.10"
"16/10/2025 10:30:00 - 16/10/2025 10:45:00","BZN|FI","5186.70","5357.70","5238.90","4770.70"
"16/10/2025 10:45:00 - 16/10/2025 11:00:00","BZN|FI","5149.70","5302.60","5222.90","4784.80"
"16/10/2025 11:00:00 - 16/10/2025 11:15:00","BZN|FI","5149.70","5302.60","5083.40","4821.90"
"16/10/2025 11:15:00 - 16/10/2025 11:30:00","BZN|FI","5092.60","5239.80","5054.60","4675.00"
"16/10/2025 11:30:00 - 16/10/2025 11:45:00","BZN|FI","5035.60","5177.00","5025.80","4514.40"
"16/10/2025 11:45:00 - 16/10/2025 12:00:00","BZN|FI","4978.50","5114.10","4997.00","4396.40"
"16/10/2025 12:00:00 - 16/10/2025 12:15:00","BZN|FI","4861.90","4989.80","4829.70","4420.60"
"16/10/2025 12:15:00 - 16/10/2025 12:30:00","BZN|FI","4782.40","4912.20","4801.40","4391.70"
"16/10/2025 12:30:00 - 16/10/2025 12:45:00","BZN|FI","4702.90","4834.60","4773.10","4241.40"
"16/10/2025 12:45:00 - 16/10/2025 13:00:00","BZN|FI","4623.40","4757.00","4744.80","4216.90"
"16/10/2025 13:00:00 - 16/10/2025 13:15:00","BZN|FI","4528.30","4683.10","4539.00","4085.00"
"16/10/2025 13:15:00 - 16/10/2025 13:30:00","BZN|FI","4461.60","4619.50","4509.00","4301.00"
"16/10/2025 13:30:00 - 16/10/2025 13:45:00","BZN|FI","4394.80","4555.90","4479.00","4225.00"
"16/10/2025 13:45:00 - 16/10/2025 14:00:00","BZN|FI","4328.10","4492.30","4449.00","4317.60"
"16/10/2025 14:00:00 - 16/10/2025 14:15:00","BZN|FI","4231.00","4370.70","4178.60","4242.50"
"16/10/2025 14:15:00 - 16/10/2025 14:30:00","BZN|FI","4186.40","4358.70","4178.60","4229.30"
"16/10/2025 14:30:00 - 16/10/2025 14:45:00","BZN|FI","4186.40","4358.70","4178.60","4228.00"
"16/10/2025 14:45:00 - 16/10/2025 15:00:00","BZN|FI","4231.00","4370.70","4178.60","4198.50"
"16/10/2025 15:00:00 - 16/10/2025 15:15:00","BZN|FI","4275.20","4370.70","4176.00","4234.90"
"16/10/2025 15:15:00 - 16/10/2025 15:30:00","BZN|FI","4305.30","4388.60","4197.40","4240.30"
"16/10/2025 15:30:00 - 16/10/2025 15:45:00","BZN|FI","4335.40","4400.60","4218.70","4158.10"
"16/10/2025 15:45:00 - 16/10/2025 16:00:00","BZN|FI","4365.60","4418.60","4240.00","4177.00"
"16/10/2025 16:00:00 - 16/10/2025 16:15:00","BZN|FI","4394.50","4478.40","4453.60","4082.70"
"16/10/2025 16:15:00 - 16/10/2025 16:30:00","BZN|FI","4431.30","4523.70","4489.20","4079.50"
"16/10/2025 16:30:00 - 16/10/2025 16:45:00","BZN|FI","4468.10","4569.00","4524.80","4103.90"
"16/10/2025 16:45:00 - 16/10/2025 17:00:00","BZN|FI","4504.90","4614.40","4560.30","4251.50"
"16/10/2025 17:00:00 - 16/10/2025 17:15:00","BZN|FI","4572.80","4715.50","4736.10","4534.60"
"16/10/2025 17:15:00 - 16/10/2025 17:30:00","BZN|FI","4600.80","4746.80","4747.50","4785.90"
"16/10/2025 17:30:00 - 16/10/2025 17:45:00","BZN|FI","4628.80","4767.70","4758.90","4840.80"
"16/10/2025 17:45:00 - 16/10/2025 18:00:00","BZN|FI","4656.80","4799.10","4770.30","4973.20"
"16/10/2025 18:00:00 - 16/10/2025 18:15:00","BZN|FI","4661.90","4799.10","4716.30","5101.80"
"16/10/2025 18:15:00 - 16/10/2025 18:30:00","BZN|FI","4685.40","4819.90","4716.30","5156.20"
"16/10/2025 18:30:00 - 16/10/2025 18:45:00","BZN|FI","4685.40","4819.90","4716.30","5166.40"
"16/10/2025 18:45:00 - 16/10/2025 19:00:00","BZN|FI","4661.90","4799.10","4716.30","5134.40"
"16/10/2025 19:00:00 - 16/10/2025 19:15:00","BZN|FI","4626.10","4788.60","4967.20","5168.20"
"16/10/2025 19:15:00 - 16/10/2025 19:30:00","BZN|FI","4594.20","4760.60","4944.40","5248.80"
"16/10/2025 19:30:00 - 16/10/2025 19:45:00","BZN|FI","4562.20","4732.60","4921.70","5062.70"
"16/10/2025 19:45:00 - 16/10/2025 20:00:00","BZN|FI","4530.30","4704.70","4898.90","5059.00"
"16/10/2025 20:00:00 - 16/10/2025 20:15:00","BZN|FI","4474.90","4652.90","5028.40","5037.50"
"16/10/2025 20:15:00 - 16/10/2025 20:30:00","BZN|FI","4437.00","4608.10","4989.80","4964.40"
"16/10/2025 20:30:00 - 16/10/2025 20:45:00","BZN|FI","4399.10","4563.30","4951.30","4974.80"
"16/10/2025 20:45:00 - 16/10/2025 21:00:00","BZN|FI","4361.20","4518.60","4912.80","5102.90"
"16/10/2025 21:00:00 - 16/10/2025 21:15:00","BZN|FI","4334.10","4463.70","4854.60","4996.50"
"16/10/2025 21:15:00 - 16/10/2025 21:30:00","BZN|FI","4294.60","4413.50","4809.00","4830.70"
"16/10/2025 21:30:00 - 16/10/2025 21:45:00","BZN|FI","4255.10","4363.40","4763.40","4777.80"
"16/10/2025 21:45:00 - 16/10/2025 22:00:00","BZN|FI","4215.60","4313.20","4717.80","4750.00"
"16/10/2025 22:00:00 - 16/10/2025 22:15:00","BZN|FI","4176.90","4259.40","4537.70","4743.40"
"16/10/2025 22:15:00 - 16/10/2025 22:30:00","BZN|FI","4127.00","4209.50","4494.10","4601.50"
"16/10/2025 22:30:00 - 16/10/2025 22:45:00","BZN|FI","4077.10","4159.50","4450.40","4361.80"
"16/10/2025 22:45:00 - 16/10/2025 23:00:00","BZN|FI","4027.20","4109.60","4406.80","4204.70"
"16/10/2025 23:00:00 - 16/10/2025 23:15:00","BZN|FI","3921.00","4028.00","4302.70","4009.90"
"16/10/2025 23:15:00 - 16/10/2025 23:30:00","BZN|FI","3890.80","4001.90","4254.60","3896.70"
"16/10/2025 23:30:00 - 16/10/2025 23:45:00","BZN|FI","3860.60","3975.80","4206.60","3865.60"
"16/10/2025 23:45:00 - 17/10/2025 00:00:00","BZN|FI","3830.40","3949.70","4158.50","3749.70"
"17/10/2025 00:00:00 - 17/10/2025 00:15:00","BZN|FI","3623.20","3651.90","3927.30","3633.80"
"17/10/2025 00:15:00 - 17/10/2025 00:30:00","BZN|FI","3587.90","3575.50","3885.50","3579.10"
"17/10/2025 00:30:00 - 17/10/2025 00:45:00","BZN|FI","3552.60","3499.10","3843.70","3364.70"
"17/10/2025 00:45:00 - 17/10/2025 01:00:00","BZN|FI","3517.40","3422.70","3801.90","3246.60"
"17/10/2025 01:00:00 - 17/10/2025 01:15:00","BZN|FI","3419.60","3172.00","3477.70","3095.70"
"17/10/2025 01:15:00 - 17/10/2025 01:30:00","BZN|FI","3343.60","3033.60","3436.80","2953.30"
"17/10/2025 01:30:00 - 17/10/2025 01:45:00","BZN|FI","3267.70","2895.20","3395.80","2811.10"
"17/10/2025 01:45:00 - 17/10/2025 02:00:00","BZN|FI","3191.80","2756.90","3354.90","2643.60"
"17/10/2025 02:00:00 - 17/10/2025 02:15:00","BZN|FI","3094.30","2611.20","3057.60","2479.60"
"17/10/2025 02:15:00 - 17/10/2025 02:30:00","BZN|FI","3006.60","2490.70","3019.30","2385.10"
"17/10/2025 02:30:00 - 17/10/2025 02:45:00","BZN|FI","2918.90","2370.10","2981.00","2310.30"
"17/10/2025 02:45:00 - 17/10/2025 03:00:00","BZN|FI","2831.10","2249.60","2942.70","2176.20"
"17/10/2025 03:00:00 - 17/10/2025 03:15:00","BZN|FI","2729.30","2139.50","2546.30","2071.90"
"17/10/2025 03:15:00 - 17/10/2025 03:30:00","BZN|FI","2645.80","2046.60","2517.70","1947.40"
"17/10/2025 03:30:00 - 17/10/2025 03:45:00","BZN|FI","2562.20","1953.60","2489.20","1851.00"
"17/10/2025 03:45:00 - 17/10/2025 04:00:00","BZN|FI","2478.60","1860.60","2460.60","1802.00"
"17/10/2025 04:00:00 - 17/10/2025 04:15:00","BZN|FI","2399.60","1767.50","2100.00","1705.50"
"17/10/2025 04:15:00 - 17/10/2025 04:30:00","BZN|FI","2329.30","1706.90","2080.30","1606.20"
"17/10/2025 04:30:00 - 17/10/2025 04:45:00","BZN|FI","2259.00","1666.60","2060.60","1578.10"
"17/10/2025 04:45:00 - 17/10/2025 05:00:00","BZN|FI","2188.70","1606.00","2041.00","1523.00"
"17/10/2025 05:00:00 - 17/10/2025 05:15:00","BZN|FI","2121.30","1606.00","1774.30","1486.80"
"17/10/2025 05:15:00 - 17/10/2025 05:30:00","BZN|FI","2068.20","1570.40","1761.20","1487.60"
"17/10/2025 05:30:00 - 17/10/2025 05:45:00","BZN|FI","2015.10","1534.70","1748.10","1452.50"
"17/10/2025 05:45:00 - 17/10/2025 06:00:00","BZN|FI","1962.00","1499.10","1735.00","1462.10"
"17/10/2025 06:00:00 - 17/10/2025 06:15:00","BZN|FI","1928.70","1450.80","1554.60","1442.60"
"17/10/2025 06:15:00 - 17/10/2025 06:30:00","BZN|FI","1889.20","1418.10","1542.30","1331.40"
"17/10/2025 06:30:00 - 17/10/2025 06:45:00","BZN|FI","1849.70","1385.40","1530.00","1281.70"
"17/10/2025 06:45:00 - 17/10/2025 07:00:00","BZN|FI","1810.10","1352.60","1517.80","1235.80"
"17/10/2025 07:00:00 - 17/10/2025 07:15:00","BZN|FI","1796.40","1337.60","1448.80","1223.00"
"17/10/2025 07:15:00 - 17/10/2025 07:30:00","BZN|FI","1749.10","1306.40","1428.70","1240.60"
"17/10/2025 07:30:00 - 17/10/2025 07:45:00","BZN|FI","1701.90","1275.10","1408.50","1214.90"
"17/10/2025 07:45:00 - 17/10/2025 08:00:00","BZN|FI","1654.60","1243.80","1388.40","1204.10"
"17/10/2025 08:00:00 - 17/10/2025 08:15:00","BZN|FI","1597.50","1222.30","1317.80","1191.00"
"17/10/2025 08:15:00 - 17/10/2025 08:30:00","BZN|FI","1526.80","1175.10","1284.40","1180.60"
"17/10/2025 08:30:00 - 17/10/2025 08:45:00","BZN|FI","1456.10","1127.80","1251.00","1122.30"
"17/10/2025 08:45:00 - 17/10/2025 09:00:00","BZN|FI","1385.40","1080.60","1217.60","1038.00"
"17/10/2025 09:00:00 - 17/10/2025 09:15:00","BZN|FI","1289.40","1016.50","1005.40","955.41"
"17/10/2025 09:15:00 - 17/10/2025 09:30:00","BZN|FI","1203.00","947.30","963.40","848.75"
"17/10/2025 09:30:00 - 17/10/2025 09:45:00","BZN|FI","1116.50","878.10","921.40","747.58"
"17/10/2025 09:45:00 - 17/10/2025 10:00:00","BZN|FI","1030.10","808.80","879.50","707.67"
"17/10/2025 10:00:00 - 17/10/2025 10:15:00","BZN|FI","896.20","679.00","683.20","644.97"
"17/10/2025 10:15:00 - 17/10/2025 10:30:00","BZN|FI","832.00","624.90","666.80","574.61"
"17/10/2025 10:30:00 - 17/10/2025 10:45:00","BZN|FI","767.80","570.70","650.40","495.80"
"17/10/2025 10:45:00 - 17/10/2025 11:00:00","BZN|FI","703.60","516.60","634.00","433.67"
"17/10/2025 11:00:00 - 17/10/2025 11:15:00","BZN|FI","651.10","490.50","539.50","379.40"
"17/10/2025 11:15:00 - 17/10/2025 11:30:00","BZN|FI","641.10","468.40","541.80","343.80"
"17/10/2025 11:30:00 - 17/10/2025 11:45:00","BZN|FI","641.10","468.40","544.10","326.99"
"17/10/2025 11:45:00 - 17/10/2025 12:00:00","BZN|FI","651.10","490.50","546.40","320.00"
"17/10/2025 12:00:00 - 17/10/2025 12:15:00","BZN|FI","657.90","507.50","524.40","343.16"
"17/10/2025 12:15:00 - 17/10/2025 12:30:00","BZN|FI","666.70","525.80","532.80","380.23"
"17/10/2025 12:30:00 - 17/10/2025 12:45:00","BZN|FI","675.60","544.00","541.20","377.67"
"17/10/2025 12:45:00 - 17/10/2025 13:00:00","BZN|FI","684.40","562.20","549.60","412.76"
"17/10/2025 13:00:00 - 17/10/2025 13:15:00","BZN|FI","692.60","588.90","535.50","424.47"
"17/10/2025 13:15:00 - 17/10/2025 13:30:00","BZN|FI","708.80","613.20","547.80","437.83"
"17/10/2025 13:30:00 - 17/10/2025 13:45:00","BZN|FI","725.10","637.50","560.00","459.63"
"17/10/2025 13:45:00 - 17/10/2025 14:00:00","BZN|FI","741.30","661.80","572.30","483.60"
"17/10/2025 14:00:00 - 17/10/2025 14:15:00","BZN|FI","751.90","671.90","585.60","480.30"
"17/10/2025 14:15:00 - 17/10/2025 14:30:00","BZN|FI","784.70","710.10","609.80","477.70"
"17/10/2025 14:30:00 - 17/10/2025 14:45:00","BZN|FI","817.50","748.40","634.00","500.81"
"17/10/2025 14:45:00 - 17/10/2025 15:00:00","BZN|FI","850.30","786.60","658.30","517.07"
"17/10/2025 15:00:00 - 17/10/2025 15:15:00","BZN|FI","875.10","817.60","725.50","520.26"
"17/10/2025 15:15:00 - 17/10/2025 15:30:00","BZN|FI","944.60","893.40","773.90","528.26"
"17/10/2025 15:30:00 - 17/10/2025 15:45:00","BZN|FI","1014.10","969.20","822.40","576.26"
"17/10/2025 15:45:00 - 17/10/2025 16:00:00","BZN|FI","1083.70","1045.00","870.80","609.66"
"17/10/2025 16:00:00 - 17/10/2025 16:15:00","BZN|FI","1196.90","1167.00","1035.70","631.86"
"17/10/2025 16:15:00 - 17/10/2025 16:30:00","BZN|FI","1303.90","1279.50","1092.10","717.11"
"17/10/2025 16:30:00 - 17/10/2025 16:45:00","BZN|FI","1410.80","1392.00","1148.40","806.89"
"17/10/2025 16:45:00 - 17/10/2025 17:00:00","BZN|FI","1517.70","1504.50","1204.70","898.85"
"17/10/2025 17:00:00 - 17/10/2025 17:15:00","BZN|FI","1701.20","1702.30","1426.80","1023.30"
"17/10/2025 17:15:00 - 17/10/2025 17:30:00","BZN|FI","1790.20","1788.20","1459.50","1137.70"
"17/10/2025 17:30:00 - 17/10/2025 17:45:00","BZN|FI","1879.20","1874.20","1492.10","1216.00"
"17/10/2025 17:45:00 - 17/10/2025 18:00:00","BZN|FI","1968.10","1960.10","1524.80","1268.60"
"17/10/2025 18:00:00 - 17/10/2025 18:15:00","BZN|FI","2058.20","2006.30","1622.00","1366.00"
"17/10/2025 18:15:00 - 17/10/2025 18:30:00","BZN|FI","2080.00","2039.90","1625.30","1415.20"
"17/10/2025 18:30:00 - 17/10/2025 18:45:00","BZN|FI","2080.00","2039.90","1628.60","1457.00"
"17/10/2025 18:45:00 - 17/10/2025 19:00:00","BZN|FI","2058.20","2006.30","1631.90","1485.00"
"17/10/2025 19:00:00 - 17/10/2025 19:15:00","BZN|FI","2058.20","1997.50","1660.10","1509.20"
"17/10/2025 19:15:00 - 17/10/2025 19:30:00","BZN|FI","2025.40","1958.50","1636.40","1510.40"
"17/10/2025 19:30:00 - 17/10/2025 19:45:00","BZN|FI","2003.60","1919.50","1612.70","1507.90"
"17/10/2025 19:45:00 - 17/10/2025 20:00:00","BZN|FI","1970.90","1880.50","1589.00","1460.00"
"17/10/2025 20:00:00 - 17/10/2025 20:15:00","BZN|FI","1873.40","1810.20","1478.30","1432.60"
"17/10/2025 20:15:00 - 17/10/2025 20:30:00","BZN|FI","1798.20","1744.20","1450.10","1383.80"
"17/10/2025 20:30:00 - 17/10/2025 20:45:00","BZN|FI","1722.90","1678.20","1421.90","1319.30"
"17/10/2025 20:45:00 - 17/10/2025 21:00:00","BZN|FI","1647.60","1612.20","1393.70","1267.00"
"17/10/2025 21:00:00 - 17/10/2025 21:15:00","BZN|FI","1534.80","1520.30","1279.90","1167.00"
"17/10/2025 21:15:00 - 17/10/2025 21:30:00","BZN|FI","1453.10","1447.50","1251.40","1090.90"
"17/10/2025 21:30:00 - 17/10/2025 21:45:00","BZN|FI","1371.40","1374.70","1222.80","995.00"
"17/10/2025 21:45:00 - 17/10/2025 22:00:00","BZN|FI","1289.70","1301.90","1194.20","901.88"
"17/10/2025 22:00:00 - 17/10/2025 22:15:00","BZN|FI","1199.40","1220.00","1041.30","835.67"
"17/10/2025 22:15:00 - 17/10/2025 22:30:00","BZN|FI","1137.80","1159.20","1022.10","775.95"
"17/10/2025 22:30:00 - 17/10/2025 22:45:00","BZN|FI","1076.30","1098.40","1002.90","703.64"
"17/10/2025 22:45:00 - 17/10/2025 23:00:00","BZN|FI","1014.70","1037.70","983.80","640.01"
"17/10/2025 23:00:00 - 17/10/2025 23:15:00","BZN|FI","957.30","965.60","816.60","566.64"
"17/10/2025 23:15:00 - 17/10/2025 23:30:00","BZN|FI","932.30","938.40","809.20","521.40"
"17/10/2025 23:30:00 - 17/10/2025 23:45:00","BZN|FI","907.40","911.20","801.80","477.74"
"17/10/2025 23:45:00 - 18/10/2025 00:00:00","BZN|FI","882.40","884.00","794.40","429.30"
"18/10/2025 00:00:00 - 18/10/2025 00:15:00","BZN|FI","877.40","474.80","724.00","414.80"
"18/10/2025 00:15:00 - 18/10/2025 00:30:00","BZN|FI","885.60","491.50","742.00","379.60"
"18/10/2025 00:30:00 - 18/10/2025 00:45:00","BZN|FI","893.70","508.20","759.90","364.63"
"18/10/2025 00:45:00 - 18/10/2025 01:00:00","BZN|FI","901.90","525.00","777.80","370.77"
"18/10/2025 01:00:00 - 18/10/2025 01:15:00","BZN|FI","906.60","525.50","754.00","415.72"
"18/10/2025 01:15:00 - 18/10/2025 01:30:00","BZN|FI","936.20","592.00","794.70","474.39"
"18/10/2025 01:30:00 - 18/10/2025 01:45:00","BZN|FI","965.90","658.50","835.40","540.39"
"18/10/2025 01:45:00 - 18/10/2025 02:00:00","BZN|FI","995.50","725.00","876.20","630.98"
"18/10/2025 02:00:00 - 18/10/2025 02:15:00","BZN|FI","1048.70","854.40","982.50","746.95"
"18/10/2025 02:15:00 - 18/10/2025 02:30:00","BZN|FI","1100.70","972.90","1026.70","871.01"
"18/10/2025 02:30:00 - 18/10/2025 02:45:00","BZN|FI","1152.70","1091.30","1070.90","1031.70"
"18/10/2025 02:45:00 - 18/10/2025 03:00:00","BZN|FI","1204.70","1209.80","1115.20","1188.50"
"18/10/2025 03:00:00 - 18/10/2025 03:15:00","BZN|FI","1273.10","1386.50","1308.70","1346.60"
"18/10/2025 03:15:00 - 18/10/2025 03:30:00","BZN|FI","1335.70","1510.80","1338.10","1469.90"
"18/10/2025 03:30:00 - 18/10/2025 03:45:00","BZN|FI","1398.40","1635.20","1367.60","1606.60"
"18/10/2025 03:45:00 - 18/10/2025 04:00:00","BZN|FI","1461.10","1759.60","1397.10","1593.50"
"18/10/2025 04:00:00 - 18/10/2025 04:15:00","BZN|FI","1541.60","1880.60","1598.60","1700.80"
"18/10/2025 04:15:00 - 18/10/2025 04:30:00","BZN|FI","1599.20","1978.20","1613.70","1911.70"
"18/10/2025 04:30:00 - 18/10/2025 04:45:00","BZN|FI","1656.70","2075.80","1628.90","1959.00"
"18/10/2025 04:45:00 - 18/10/2025 05:00:00","BZN|FI","1714.30","2173.50","1644.10","2073.90"
"18/10/2025 05:00:00 - 18/10/2025 05:15:00","BZN|FI","1762.20","2259.70","1848.20","2207.30"
"18/10/2025 05:15:00 - 18/10/2025 05:30:00","BZN|FI","1805.70","2322.60","1862.40","2253.70"
"18/10/2025 05:30:00 - 18/10/2025 05:45:00","BZN|FI","1849.30","2385.60","1876.60","2315.40"
"18/10/2025 05:45:00 - 18/10/2025 06:00:00","BZN|FI","1892.80","2448.60","1890.70","2351.00"
"18/10/2025 06:00:00 - 18/10/2025 06:15:00","BZN|FI","1916.20","2476.70","2139.40","2411.00"
"18/10/2025 06:15:00 - 18/10/2025 06:30:00","BZN|FI","1956.20","2512.70","2157.30","2479.70"
"18/10/2025 06:30:00 - 18/10/2025 06:45:00","BZN|FI","1996.30","2548.70","2175.30","2491.30"
"18/10/2025 06:45:00 - 18/10/2025 07:00:00","BZN|FI","2036.30","2584.80","2193.30","2530.40"
"18/10/2025 07:00:00 - 18/10/2025 07:15:00","BZN|FI","2116.30","2630.40","2514.20","2584.20"
"18/10/2025 07:15:00 - 18/10/2025 07:30:00","BZN|FI","2140.00","2654.20","2510.10","2669.70"
"18/10/2025 07:30:00 - 18/10/2025 07:45:00","BZN|FI","2155.70","2654.20","2507.40","2785.70"
"18/10/2025 07:45:00 - 18/10/2025 08:00:00","BZN|FI","2179.40","2630.40","2503.30","2879.40"
"18/10/2025 08:00:00 - 18/10/2025 08:15:00","BZN|FI","2179.40","2629.50","2612.60","2892.50"
"18/10/2025 08:15:00 - 18/10/2025 08:30:00","BZN|FI","2218.30","2598.50","2587.80","2929.30"
"18/10/2025 08:30:00 - 18/10/2025 08:45:00","BZN|FI","2257.30","2567.50","2563.10","3043.80"
"18/10/2025 08:45:00 - 18/10/2025 09:00:00","BZN|FI","2296.20","2536.50","2538.30","3149.50"
"18/10/2025 09:00:00 - 18/10/2025 09:15:00","BZN|FI","2444.00","2449.40","2519.30","3109.70"
"18/10/2025 09:15:00 - 18/10/2025 09:30:00","BZN|FI","2474.60","2412.70","2502.60","3189.90"
"18/10/2025 09:30:00 - 18/10/2025 09:45:00","BZN|FI","2474.60","2375.90","2486.00","3125.50"
"18/10/2025 09:45:00 - 18/10/2025 10:00:00","BZN|FI","2444.00","2339.20","2469.40","3121.10"
"18/10/2025 10:00:00 - 18/10/2025 10:15:00","BZN|FI","2444.00","2316.50","2640.80","3256.30"
"18/10/2025 10:15:00 - 18/10/2025 10:30:00","BZN|FI","2398.20","2298.20","2628.40","3071.00"
"18/10/2025 10:30:00 - 18/10/2025 10:45:00","BZN|FI","2367.70","2279.90","2616.10","2793.20"
"18/10/2025 10:45:00 - 18/10/2025 11:00:00","BZN|FI","2321.80","2261.60","2603.70","2625.10"
"18/10/2025 11:00:00 - 18/10/2025 11:15:00","BZN|FI","2137.20","2256.10","2786.70","2528.60"
"18/10/2025 11:15:00 - 18/10/2025 11:30:00","BZN|FI","2050.20","2239.60","2762.70","2405.60"
