"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"17/09/2022 12:00:00 - 17/09/2022 13:00:00","BZN|FI","415.20","574.00","1285.00","1251.00"
"17/09/2022 13:00:00 - 17/09/2022 14:00:00","BZN|FI","434.70","550.30","1385.60","1361.00"
"17/09/2022 14:00:00 - 17/09/2022 15:00:00","BZN|FI","484.20","558.30","1503.80","1474.60"
"17/09/2022 15:00:00 - 17/09/2022 16:00:00","BZN|FI","488.70","577.50","1464.40","1426.50"
"17/09/2022 16:00:00 - 17/09/2022 17:00:00","BZN|FI","529.00","615.10","1407.50","1377.20"
"17/09/2022 17:00:00 - 17/09/2022 18:00:00","BZN|FI","604.30","673.60","1263.40","1235.10"
"17/09/2022 18:00:00 - 17/09/2022 19:00:00","BZN|FI","678.10","721.90","1111.20","1085.90"
"17/09/2022 19:00:00 - 17/09/2022 20:00:00","BZN|FI","761.00","767.90","1112.00","1083.10"
"17/09/2022 20:00:00 - 17/09/2022 21:00:00","BZN|FI","786.70","720.60","1147.80","1126.40"
"17/09/2022 21:00:00 - 17/09/2022 22:00:00","BZN|FI","794.10","700.40","1186.20","1175.40"
"17/09/2022 22:00:00 - 17/09/2022 23:00:00","BZN|FI","799.20","696.10","1110.10","1186.40"
"17/09/2022 23:00:00 - 18/09/2022 00:00:00","BZN|FI","793.90","697.40","1107.20","1097.30"
"18/09/2022 00:00:00 - 18/09/2022 01:00:00","BZN|FI","960.70","1052.60","1055.50","1041.90"
"18/09/2022 01:00:00 - 18/09/2022 02:00:00","BZN|FI","909.20","957.80","963.10","947.55"
"18/09/2022 02:00:00 - 18/09/2022 03:00:00","BZN|FI","894.40","869.90","873.40","854.44"
"18/09/2022 03:00:00 - 18/09/2022 04:00:00","BZN|FI","872.50","770.70","772.20","752.02"
"18/09/2022 04:00:00 - 18/09/2022 05:00:00","BZN|FI","824.60","705.90","712.80","687.18"
"18/09/2022 05:00:00 - 18/09/2022 06:00:00","BZN|FI","768.30","653.20","664.10","633.80"
"18/09/2022 06:00:00 - 18/09/2022 07:00:00","BZN|FI","679.20","596.70","613.10","581.16"
"18/09/2022 07:00:00 - 18/09/2022 08:00:00","BZN|FI","591.70","522.70","542.70","518.89"
"18/09/2022 08:00:00 - 18/09/2022 09:00:00","BZN|FI","511.30","474.00","459.50","440.09"
"18/09/2022 09:00:00 - 18/09/2022 10:00:00","BZN|FI","452.60","447.20","416.70","401.06"
"18/09/2022 10:00:00 - 18/09/2022 11:00:00","BZN|FI","386.30","399.90","371.40","355.98"
"18/09/2022 11:00:00 - 18/09/2022 12:00:00","BZN|FI","390.00","397.80","351.70","333.56"
"18/09/2022 12:00:00 - 18/09/2022 13:00:00","BZN|FI","363.00","405.90","378.50","360.44"
"18/09/2022 13:00:00 - 18/09/2022 14:00:00","BZN|FI","360.40","434.20","403.80","390.12"
"18/09/2022 14:00:00 - 18/09/2022 15:00:00","BZN|FI","382.20","493.90","488.50","471.58"
"18/09/2022 15:00:00 - 18/09/2022 16:00:00","BZN|FI","407.50","592.10","595.10","580.09"
"18/09/2022 16:00:00 - 18/09/2022 17:00:00","BZN|FI","454.20","679.10","682.10","666.91"
"18/09/2022 17:00:00 - 18/09/2022 18:00:00","BZN|FI","537.00","792.90","806.80","787.57"
"18/09/2022 18:00:00 - 18/09/2022 19:00:00","BZN|FI","688.50","913.10","950.50","926.88"
"18/09/2022 19:00:00 - 18/09/2022 20:00:00","BZN|FI","796.80","1004.50","1101.60","1078.00"
"18/09/2022 20:00:00 - 18/09/2022 21:00:00","BZN|FI","827.60","1022.00","1170.30","1154.00"
"18/09/2022 21:00:00 - 18/09/2022 22:00:00","BZN|FI","849.50","1019.10","1159.30","1145.60"
"18/09/2022 22:00:00 - 18/09/2022 23:00:00","BZN|FI","883.70","1031.80","1187.50","1062.70"
"18/09/2022 23:00:00 - 19/09/2022 00:00:00","BZN|FI","890.90","1028.70","993.30","979.80"
"19/09/2022 00:00:00 - 19/09/2022 01:00:00","BZN|FI","1301.90","967.70","967.50","945.58"
"19/09/2022 01:00:00 - 19/09/2022 02:00:00","BZN|FI","1315.10","962.00","962.10","946.76"
"19/09/2022 02:00:00 - 19/09/2022 03:00:00","BZN|FI","1322.70","1016.60","1017.10","997.39"
"19/09/2022 03:00:00 - 19/09/2022 04:00:00","BZN|FI","1350.70","1073.50","1075.30","1055.50"
"19/09/2022 04:00:00 - 19/09/2022 05:00:00","BZN|FI","1423.00","1111.80","1118.40","1092.80"
"19/09/2022 05:00:00 - 19/09/2022 06:00:00","BZN|FI","1482.70","1214.10","1226.30","1196.90"
"19/09/2022 06:00:00 - 19/09/2022 07:00:00","BZN|FI","1507.30","1363.80","1276.70","1249.00"
"19/09/2022 07:00:00 - 19/09/2022 08:00:00","BZN|FI","1457.20","1409.80","1352.40","1322.40"
"19/09/2022 08:00:00 - 19/09/2022 09:00:00","BZN|FI","1509.80","1474.90","1383.10","1357.80"
"19/09/2022 09:00:00 - 19/09/2022 10:00:00","BZN|FI","1542.80","1482.20","1364.50","1334.60"
"19/09/2022 10:00:00 - 19/09/2022 11:00:00","BZN|FI","1561.90","1459.40","1341.20","1312.10"
"19/09/2022 11:00:00 - 19/09/2022 12:00:00","BZN|FI","1576.70","1527.90","1432.70","1401.80"
"19/09/2022 12:00:00 - 19/09/2022 13:00:00","BZN|FI","1747.20","1735.30","1645.30","1608.90"
"19/09/2022 13:00:00 - 19/09/2022 14:00:00","BZN|FI","2026.30","2068.40","1902.10","1854.00"
"19/09/2022 14:00:00 - 19/09/2022 15:00:00","BZN|FI","2214.90","2412.20","2105.30","2053.90"
"19/09/2022 15:00:00 - 19/09/2022 16:00:00","BZN|FI","2396.60","2579.70","2349.10","2298.80"
"19/09/2022 16:00:00 - 19/09/2022 17:00:00","BZN|FI","2626.50","2776.00","2609.30","2572.60"
"19/09/2022 17:00:00 - 19/09/2022 18:00:00","BZN|FI","2853.00","2966.30","2919.00","2880.70"
"19/09/2022 18:00:00 - 19/09/2022 19:00:00","BZN|FI","3031.00","3093.30","3061.30","3018.30"
"19/09/2022 19:00:00 - 19/09/2022 20:00:00","BZN|FI","3075.60","3175.40","3119.30","3070.50"
"19/09/2022 20:00:00 - 19/09/2022 21:00:00","BZN|FI","3068.50","3191.60","3126.70","3078.80"
"19/09/2022 21:00:00 - 19/09/2022 22:00:00","BZN|FI","3070.10","3193.30","3142.70","3081.10"
"19/09/2022 22:00:00 - 19/09/2022 23:00:00","BZN|FI","3099.20","3219.30","3238.10","3060.80"
"19/09/2022 23:00:00 - 20/09/2022 00:00:00","BZN|FI","3146.00","3255.90","3128.10","3057.20"
"20/09/2022 00:00:00 - 20/09/2022 01:00:00","BZN|FI","3307.40","3105.60","3114.20","3057.60"
"20/09/2022 01:00:00 - 20/09/2022 02:00:00","BZN|FI","3328.30","3058.80","3070.50","3018.90"
"20/09/2022 02:00:00 - 20/09/2022 03:00:00","BZN|FI","3348.30","3118.90","3129.70","3074.30"
"20/09/2022 03:00:00 - 20/09/2022 04:00:00","BZN|FI","3354.30","3073.20","3081.40","3032.70"
"20/09/2022 04:00:00 - 20/09/2022 05:00:00","BZN|FI","3328.70","3101.20","3110.20","3046.50"
"20/09/2022 05:00:00 - 20/09/2022 06:00:00","BZN|FI","3297.30","3052.40","3063.40","3012.10"
"20/09/2022 06:00:00 - 20/09/2022 07:00:00","BZN|FI","3191.70","3103.90","2996.30","2956.10"
"20/09/2022 07:00:00 - 20/09/2022 08:00:00","BZN|FI","3048.20","2993.00","2931.30","2886.80"
"20/09/2022 08:00:00 - 20/09/2022 09:00:00","BZN|FI","3019.90","2943.70","2744.70","2696.60"
"20/09/2022 09:00:00 - 20/09/2022 10:00:00","BZN|FI","2967.00","2851.00","2604.70","2556.10"
"20/09/2022 10:00:00 - 20/09/2022 11:00:00","BZN|FI","2889.30","2757.70","2444.70","2396.30"
"20/09/2022 11:00:00 - 20/09/2022 12:00:00","BZN|FI","2753.70","2652.90","2294.70","2253.50"
"20/09/2022 12:00:00 - 20/09/2022 13:00:00","BZN|FI","2605.90","2513.80","2030.00","1989.30"
"20/09/2022 13:00:00 - 20/09/2022 14:00:00","BZN|FI","2495.60","2329.30","1890.10","1861.70"
"20/09/2022 14:00:00 - 20/09/2022 15:00:00","BZN|FI","2375.80","2208.30","1764.60","1746.40"
"20/09/2022 15:00:00 - 20/09/2022 16:00:00","BZN|FI","2256.00","2032.60","1591.90","1580.50"
"20/09/2022 16:00:00 - 20/09/2022 17:00:00","BZN|FI","1999.90","1761.30","1439.30","1425.70"
"20/09/2022 17:00:00 - 20/09/2022 18:00:00","BZN|FI","1815.60","1535.20","1341.00","1329.40"
"20/09/2022 18:00:00 - 20/09/2022 19:00:00","BZN|FI","1707.80","1460.10","1250.80","1247.90"
"20/09/2022 19:00:00 - 20/09/2022 20:00:00","BZN|FI","1624.00","1433.30","1111.10","1092.60"
"20/09/2022 20:00:00 - 20/09/2022 21:00:00","BZN|FI","1395.60","1309.20","867.60","856.19"
"20/09/2022 21:00:00 - 20/09/2022 22:00:00","BZN|FI","1183.60","1132.70","699.00","689.09"
"20/09/2022 22:00:00 - 20/09/2022 23:00:00","BZN|FI","1010.10","956.60","710.00","581.40"
"20/09/2022 23:00:00 - 21/09/2022 00:00:00","BZN|FI","878.20","807.00","431.50","424.50"
"21/09/2022 00:00:00 - 21/09/2022 01:00:00","BZN|FI","608.20","273.90","273.70","266.75"
"21/09/2022 01:00:00 - 21/09/2022 02:00:00","BZN|FI","489.40","175.60","174.60","163.46"
"21/09/2022 02:00:00 - 21/09/2022 03:00:00","BZN|FI","404.70","147.90","146.80","131.06"
"21/09/2022 03:00:00 - 21/09/2022 04:00:00","BZN|FI","348.80","132.10","131.40","115.77"
"21/09/2022 04:00:00 - 21/09/2022 05:00:00","BZN|FI","288.70","110.60","108.40","96.60"
"21/09/2022 05:00:00 - 21/09/2022 06:00:00","BZN|FI","215.30","74.30","72.30","64.58"
"21/09/2022 06:00:00 - 21/09/2022 07:00:00","BZN|FI","154.70","124.70","76.00","65.85"
"21/09/2022 07:00:00 - 21/09/2022 08:00:00","BZN|FI","120.20","116.20","86.40","75.34"
"21/09/2022 08:00:00 - 21/09/2022 09:00:00","BZN|FI","80.60","101.90","89.60","81.97"
"21/09/2022 09:00:00 - 21/09/2022 10:00:00","BZN|FI","62.40","90.10","89.20","80.90"
"21/09/2022 10:00:00 - 21/09/2022 11:00:00","BZN|FI","65.20","100.30","70.60","61.84"
"21/09/2022 11:00:00 - 21/09/2022 12:00:00","BZN|FI","89.70","135.00","98.70","87.04"
"21/09/2022 12:00:00 - 21/09/2022 13:00:00","BZN|FI","119.60","195.80","134.00","129.22"
"21/09/2022 13:00:00 - 21/09/2022 14:00:00","BZN|FI","166.60","261.10","177.60","169.77"
"21/09/2022 14:00:00 - 21/09/2022 15:00:00","BZN|FI","247.80","329.00","238.20","226.37"
"21/09/2022 15:00:00 - 21/09/2022 16:00:00","BZN|FI","337.90","412.40","341.90","329.67"
"21/09/2022 16:00:00 - 21/09/2022 17:00:00","BZN|FI","423.30","501.00","427.20","414.87"
"21/09/2022 17:00:00 - 21/09/2022 18:00:00","BZN|FI","627.10","689.50","525.10","512.83"
"21/09/2022 18:00:00 - 21/09/2022 19:00:00","BZN|FI","908.00","969.70","762.50","748.08"
"21/09/2022 19:00:00 - 21/09/2022 20:00:00","BZN|FI","1200.80","1285.10","1177.10","1143.80"
"21/09/2022 20:00:00 - 21/09/2022 21:00:00","BZN|FI","1404.70","1499.00","1606.60","1564.50"
"21/09/2022 21:00:00 - 21/09/2022 22:00:00","BZN|FI","1538.90","1642.80","1871.20","1827.00"
"21/09/2022 22:00:00 - 21/09/2022 23:00:00","BZN|FI","1610.30","1731.60","1907.90","1992.20"
"21/09/2022 23:00:00 - 22/09/2022 00:00:00","BZN|FI","1641.40","1758.30","2122.20","2074.70"
"22/09/2022 00:00:00 - 22/09/2022 01:00:00","BZN|FI","1746.70","2091.10","2091.20","2050.70"
"22/09/2022 01:00:00 - 22/09/2022 02:00:00","BZN|FI","1768.70","2163.90","2165.30","2122.90"
"22/09/2022 02:00:00 - 22/09/2022 03:00:00","BZN|FI","1768.60","2204.60","2207.90","2161.80"
"22/09/2022 03:00:00 - 22/09/2022 04:00:00","BZN|FI","1728.30","2219.60","2222.30","2185.30"
"22/09/2022 04:00:00 - 22/09/2022 05:00:00","BZN|FI","1680.70","2155.60","2160.40","2127.80"
"22/09/2022 05:00:00 - 22/09/2022 06:00:00","BZN|FI","1665.80","2110.20","2118.60","2086.60"
"22/09/2022 06:00:00 - 22/09/2022 07:00:00","BZN|FI","1593.70","1758.20","2039.00","2020.20"
"22/09/2022 07:00:00 - 22/09/2022 08:00:00","BZN|FI","1397.20","1509.10","1711.60","1714.70"
"22/09/2022 08:00:00 - 22/09/2022 09:00:00","BZN|FI","968.60","1125.80","1257.20","1267.70"
"22/09/2022 09:00:00 - 22/09/2022 10:00:00","BZN|FI","781.90","891.00","849.80","858.58"
"22/09/2022 10:00:00 - 22/09/2022 11:00:00","BZN|FI","753.40","818.80","618.70","617.93"
"22/09/2022 11:00:00 - 22/09/2022 12:00:00","BZN|FI","746.70","755.50","528.50","523.55"
"22/09/2022 12:00:00 - 22/09/2022 13:00:00","BZN|FI","696.80","688.10","483.00","477.45"
"22/09/2022 13:00:00 - 22/09/2022 14:00:00","BZN|FI","644.70","609.10","446.80","445.74"
"22/09/2022 14:00:00 - 22/09/2022 15:00:00","BZN|FI","579.80","558.60","434.60","429.81"
"22/09/2022 15:00:00 - 22/09/2022 16:00:00","BZN|FI","520.40","538.80","404.50","401.67"
"22/09/2022 16:00:00 - 22/09/2022 17:00:00","BZN|FI","499.00","534.60","400.10","399.70"
"22/09/2022 17:00:00 - 22/09/2022 18:00:00","BZN|FI","590.20","561.70","474.60","469.60"
"22/09/2022 18:00:00 - 22/09/2022 19:00:00","BZN|FI","811.00","713.60","715.80","700.77"
"22/09/2022 19:00:00 - 22/09/2022 20:00:00","BZN|FI","1129.40","932.10","1045.30","1019.80"
"22/09/2022 20:00:00 - 22/09/2022 21:00:00","BZN|FI","1337.90","1155.80","1328.00","1299.60"
"22/09/2022 21:00:00 - 22/09/2022 22:00:00","BZN|FI","1440.80","1310.30","1490.80","1463.70"
"22/09/2022 22:00:00 - 22/09/2022 23:00:00","BZN|FI","1521.50","1351.40","1531.20","1509.20"
"22/09/2022 23:00:00 - 23/09/2022 00:00:00","BZN|FI","1615.50","1398.30","1518.70","1483.30"
"23/09/2022 00:00:00 - 23/09/2022 01:00:00","BZN|FI","1490.30","1489.30","1488.10","1459.60"
"23/09/2022 01:00:00 - 23/09/2022 02:00:00","BZN|FI","1586.70","1511.40","1508.00","1478.10"
"23/09/2022 02:00:00 - 23/09/2022 03:00:00","BZN|FI","1694.40","1506.70","1503.50","1460.80"
"23/09/2022 03:00:00 - 23/09/2022 04:00:00","BZN|FI","1812.50","1550.10","1547.70","1511.50"
"23/09/2022 04:00:00 - 23/09/2022 05:00:00","BZN|FI","1881.20","1730.10","1731.60","1694.90"
"23/09/2022 05:00:00 - 23/09/2022 06:00:00","BZN|FI","1859.10","1845.40","1855.00","1817.90"
"23/09/2022 06:00:00 - 23/09/2022 07:00:00","BZN|FI","1800.70","1761.60","1887.30","1853.10"
"23/09/2022 07:00:00 - 23/09/2022 08:00:00","BZN|FI","1754.10","1767.00","1787.90","1764.80"
"23/09/2022 08:00:00 - 23/09/2022 09:00:00","BZN|FI","1655.00","1498.50","1382.10","1378.30"
"23/09/2022 09:00:00 - 23/09/2022 10:00:00","BZN|FI","1110.00","964.10","811.40","807.42"
"23/09/2022 10:00:00 - 23/09/2022 11:00:00","BZN|FI","807.50","760.40","512.50","501.32"
"23/09/2022 11:00:00 - 23/09/2022 12:00:00","BZN|FI","847.00","760.90","565.00","546.31"
"23/09/2022 12:00:00 - 23/09/2022 13:00:00","BZN|FI","938.50","780.60","608.70","591.96"
"23/09/2022 13:00:00 - 23/09/2022 14:00:00","BZN|FI","957.10","781.60","633.10","617.59"
"23/09/2022 14:00:00 - 23/09/2022 15:00:00","BZN|FI","956.70","789.90","677.40","662.43"
"23/09/2022 15:00:00 - 23/09/2022 16:00:00","BZN|FI","955.10","780.10","671.30","656.31"
"23/09/2022 16:00:00 - 23/09/2022 17:00:00","BZN|FI","1012.00","832.30","678.40","662.26"
"23/09/2022 17:00:00 - 23/09/2022 18:00:00","BZN|FI","1309.20","1097.70","877.50","849.14"
"23/09/2022 18:00:00 - 23/09/2022 19:00:00","BZN|FI","1704.60","1462.80","1550.90","1496.40"
"23/09/2022 19:00:00 - 23/09/2022 20:00:00","BZN|FI","2015.60","1790.20","2182.40","2124.60"
"23/09/2022 20:00:00 - 23/09/2022 21:00:00","BZN|FI","2100.50","1956.30","2461.90","2418.90"
"23/09/2022 21:00:00 - 23/09/2022 22:00:00","BZN|FI","2068.90","1987.20","2429.70","2392.30"
"23/09/2022 22:00:00 - 23/09/2022 23:00:00","BZN|FI","2004.10","1945.70","2209.40","2327.10"
"23/09/2022 23:00:00 - 24/09/2022 00:00:00","BZN|FI","1944.80","1920.80","2186.50","2176.60"
"24/09/2022 00:00:00 - 24/09/2022 01:00:00","BZN|FI","1851.30","2016.60","2014.90","1991.10"
"24/09/2022 01:00:00 - 24/09/2022 02:00:00","BZN|FI","1757.70","1809.60","1805.20","1774.20"
"24/09/2022 02:00:00 - 24/09/2022 03:00:00","BZN|FI","1695.00","1632.40","1628.40","1589.40"
"24/09/2022 03:00:00 - 24/09/2022 04:00:00","BZN|FI","1675.30","1467.40","1465.70","1435.00"
"24/09/2022 04:00:00 - 24/09/2022 05:00:00","BZN|FI","1651.10","1555.50","1556.00","1525.10"
"24/09/2022 05:00:00 - 24/09/2022 06:00:00","BZN|FI","1658.60","1643.00","1647.50","1635.00"
"24/09/2022 06:00:00 - 24/09/2022 07:00:00","BZN|FI","1600.20","1562.80","1651.70","1633.80"
"24/09/2022 07:00:00 - 24/09/2022 08:00:00","BZN|FI","1588.30","1507.50","1543.00","1527.40"
"24/09/2022 08:00:00 - 24/09/2022 09:00:00","BZN|FI","1142.80","1068.60","1081.90","1075.30"
"24/09/2022 09:00:00 - 24/09/2022 10:00:00","BZN|FI","714.00","651.50","652.10","649.94"
"24/09/2022 10:00:00 - 24/09/2022 11:00:00","BZN|FI","558.70","505.30","447.00","449.18"
"24/09/2022 11:00:00 - 24/09/2022 12:00:00","BZN|FI","517.20","461.00","376.40","381.72"
"24/09/2022 12:00:00 - 24/09/2022 13:00:00","BZN|FI","497.20","423.00","317.30","322.44"
"24/09/2022 13:00:00 - 24/09/2022 14:00:00","BZN|FI","453.80","371.30","245.90","249.38"
"24/09/2022 14:00:00 - 24/09/2022 15:00:00","BZN|FI","394.10","339.20","202.20","202.89"
"24/09/2022 15:00:00 - 24/09/2022 16:00:00","BZN|FI","326.50","298.80","180.00","177.83"
"24/09/2022 16:00:00 - 24/09/2022 17:00:00","BZN|FI","298.70","299.40","178.10","176.04"
"24/09/2022 17:00:00 - 24/09/2022 18:00:00","BZN|FI","366.00","362.60","228.30","223.39"
"24/09/2022 18:00:00 - 24/09/2022 19:00:00","BZN|FI","475.00","509.20","335.50","325.19"
"24/09/2022 19:00:00 - 24/09/2022 20:00:00","BZN|FI","552.90","618.00","458.20","447.02"
"24/09/2022 20:00:00 - 24/09/2022 21:00:00","BZN|FI","619.60","648.00","469.00","455.69"
"24/09/2022 21:00:00 - 24/09/2022 22:00:00","BZN|FI","667.90","604.00","473.60","467.81"
"24/09/2022 22:00:00 - 24/09/2022 23:00:00","BZN|FI","661.00","587.90","478.70","439.93"
"24/09/2022 23:00:00 - 25/09/2022 00:00:00","BZN|FI","633.80","573.70","410.00","407.41"
"25/09/2022 00:00:00 - 25/09/2022 01:00:00","BZN|FI","468.40","406.90","406.90","397.78"
"25/09/2022 01:00:00 - 25/09/2022 02:00:00","BZN|FI","462.10","432.40","432.70","424.82"
"25/09/2022 02:00:00 - 25/09/2022 03:00:00","BZN|FI","427.90","365.00","364.50","354.26"
"25/09/2022 03:00:00 - 25/09/2022 04:00:00","BZN|FI","423.20","279.40","278.10","266.96"
"25/09/2022 04:00:00 - 25/09/2022 05:00:00","BZN|FI","445.70","204.70","205.10","192.10"
"25/09/2022 05:00:00 - 25/09/2022 06:00:00","BZN|FI","469.60","212.10","217.00","197.99"
"25/09/2022 06:00:00 - 25/09/2022 07:00:00","BZN|FI","553.70","470.50","311.00","289.07"
"25/09/2022 07:00:00 - 25/09/2022 08:00:00","BZN|FI","672.00","535.70","456.60","437.25"
"25/09/2022 08:00:00 - 25/09/2022 09:00:00","BZN|FI","717.20","560.90","436.80","419.48"
"25/09/2022 09:00:00 - 25/09/2022 10:00:00","BZN|FI","439.70","330.50","217.40","215.20"
"25/09/2022 10:00:00 - 25/09/2022 11:00:00","BZN|FI","294.90","218.10","182.70","179.32"
"25/09/2022 11:00:00 - 25/09/2022 12:00:00","BZN|FI","248.50","207.10","239.00","233.82"
"25/09/2022 12:00:00 - 25/09/2022 13:00:00","BZN|FI","225.60","184.70","182.80","182.06"
"25/09/2022 13:00:00 - 25/09/2022 14:00:00","BZN|FI","203.00","172.10","137.10","137.42"
"25/09/2022 14:00:00 - 25/09/2022 15:00:00","BZN|FI","183.20","161.50","102.90","105.68"
"25/09/2022 15:00:00 - 25/09/2022 16:00:00","BZN|FI","172.90","159.20","87.10","85.81"
"25/09/2022 16:00:00 - 25/09/2022 17:00:00","BZN|FI","206.40","196.60","139.40","142.84"
"25/09/2022 17:00:00 - 25/09/2022 18:00:00","BZN|FI","391.10","392.40","340.80","340.67"
"25/09/2022 18:00:00 - 25/09/2022 19:00:00","BZN|FI","666.90","701.60","711.20","694.18"
"25/09/2022 19:00:00 - 25/09/2022 20:00:00","BZN|FI","744.80","838.90","948.70","932.71"
"25/09/2022 20:00:00 - 25/09/2022 21:00:00","BZN|FI","729.60","843.30","899.00","878.29"
"25/09/2022 21:00:00 - 25/09/2022 22:00:00","BZN|FI","785.20","934.40","906.60","905.48"
"25/09/2022 22:00:00 - 25/09/2022 23:00:00","BZN|FI","903.80","1042.60","1159.50","993.05"
"25/09/2022 23:00:00 - 26/09/2022 00:00:00","BZN|FI","931.40","1005.60","973.10","984.07"
"26/09/2022 00:00:00 - 26/09/2022 01:00:00","BZN|FI","1023.40","981.90","982.80","990.66"
"26/09/2022 01:00:00 - 26/09/2022 02:00:00","BZN|FI","929.90","927.70","929.90","931.94"
"26/09/2022 02:00:00 - 26/09/2022 03:00:00","BZN|FI","889.80","941.00","941.10","948.82"
"26/09/2022 03:00:00 - 26/09/2022 04:00:00","BZN|FI","875.40","872.10","869.30","878.87"
"26/09/2022 04:00:00 - 26/09/2022 05:00:00","BZN|FI","861.00","917.80","914.30","924.31"
"26/09/2022 05:00:00 - 26/09/2022 06:00:00","BZN|FI","902.30","937.30","934.50","941.44"
"26/09/2022 06:00:00 - 26/09/2022 07:00:00","BZN|FI","954.50","920.70","1009.40","1015.60"
"26/09/2022 07:00:00 - 26/09/2022 08:00:00","BZN|FI","946.60","946.00","1095.20","1106.80"
"26/09/2022 08:00:00 - 26/09/2022 09:00:00","BZN|FI","900.30","911.90","961.80","969.41"
"26/09/2022 09:00:00 - 26/09/2022 10:00:00","BZN|FI","908.00","905.40","719.60","719.51"
"26/09/2022 10:00:00 - 26/09/2022 11:00:00","BZN|FI","943.00","913.00","639.30","638.53"
"26/09/2022 11:00:00 - 26/09/2022 12:00:00","BZN|FI","994.90","940.70","678.20","676.13"
"26/09/2022 12:00:00 - 26/09/2022 13:00:00","BZN|FI","1035.70","1033.80","694.00","699.99"
"26/09/2022 13:00:00 - 26/09/2022 14:00:00","BZN|FI","1040.10","1094.00","724.50","726.36"
"26/09/2022 14:00:00 - 26/09/2022 15:00:00","BZN|FI","960.80","1078.20","704.80","711.17"
"26/09/2022 15:00:00 - 26/09/2022 16:00:00","BZN|FI","917.70","990.60","690.00","694.88"
"26/09/2022 16:00:00 - 26/09/2022 17:00:00","BZN|FI","954.50","972.20","776.00","782.29"
"26/09/2022 17:00:00 - 26/09/2022 18:00:00","BZN|FI","1180.10","1149.90","960.40","960.26"
"26/09/2022 18:00:00 - 26/09/2022 19:00:00","BZN|FI","1485.40","1469.00","1375.00","1368.00"
"26/09/2022 19:00:00 - 26/09/2022 20:00:00","BZN|FI","1619.40","1721.20","1851.70","1856.00"
"26/09/2022 20:00:00 - 26/09/2022 21:00:00","BZN|FI","1656.30","1810.50","2036.20","2038.00"
"26/09/2022 21:00:00 - 26/09/2022 22:00:00","BZN|FI","1627.40","1821.60","2110.60","2109.40"
"26/09/2022 22:00:00 - 26/09/2022 23:00:00","BZN|FI","1519.70","1809.10","1924.70","2070.60"
"26/09/2022 23:00:00 - 27/09/2022 00:00:00","BZN|FI","1435.00","1787.10","1937.00","1936.90"
"27/09/2022 00:00:00 - 27/09/2022 01:00:00","BZN|FI","1700.40","1803.30","1803.10","1801.00"
"27/09/2022 01:00:00 - 27/09/2022 02:00:00","BZN|FI","1632.40","1715.90","1713.70","1709.40"
"27/09/2022 02:00:00 - 27/09/2022 03:00:00","BZN|FI","1521.70","1607.50","1603.20","1606.40"
"27/09/2022 03:00:00 - 27/09/2022 04:00:00","BZN|FI","1484.20","1495.60","1492.90","1498.20"
"27/09/2022 04:00:00 - 27/09/2022 05:00:00","BZN|FI","1490.90","1455.80","1455.90","1455.00"
"27/09/2022 05:00:00 - 27/09/2022 06:00:00","BZN|FI","1489.30","1467.20","1465.60","1463.80"
"27/09/2022 06:00:00 - 27/09/2022 07:00:00","BZN|FI","1473.00","1416.10","1376.60","1376.50"
"27/09/2022 07:00:00 - 27/09/2022 08:00:00","BZN|FI","1381.40","1218.50","1317.10","1323.50"
"27/09/2022 08:00:00 - 27/09/2022 09:00:00","BZN|FI","1116.00","857.80","1029.50","1039.20"
"27/09/2022 09:00:00 - 27/09/2022 10:00:00","BZN|FI","707.80","649.10","789.90","797.42"
"27/09/2022 10:00:00 - 27/09/2022 11:00:00","BZN|FI","549.40","576.70","674.00","687.07"
"27/09/2022 11:00:00 - 27/09/2022 12:00:00","BZN|FI","522.10","547.40","598.50","607.84"
"27/09/2022 12:00:00 - 27/09/2022 13:00:00","BZN|FI","499.30","540.10","525.10","536.54"
"27/09/2022 13:00:00 - 27/09/2022 14:00:00","BZN|FI","481.30","536.20","441.10","449.03"
"27/09/2022 14:00:00 - 27/09/2022 15:00:00","BZN|FI","455.10","520.80","429.70","436.94"
"27/09/2022 15:00:00 - 27/09/2022 16:00:00","BZN|FI","455.40","521.20","466.60","474.45"
"27/09/2022 16:00:00 - 27/09/2022 17:00:00","BZN|FI","510.00","563.60","511.80","519.57"
"27/09/2022 17:00:00 - 27/09/2022 18:00:00","BZN|FI","705.80","674.30","564.50","561.90"
"27/09/2022 18:00:00 - 27/09/2022 19:00:00","BZN|FI","933.80","809.90","669.60","670.21"
"27/09/2022 19:00:00 - 27/09/2022 20:00:00","BZN|FI","1025.30","881.70","745.60","736.87"
"27/09/2022 20:00:00 - 27/09/2022 21:00:00","BZN|FI","1030.10","870.20","767.90","765.99"
"27/09/2022 21:00:00 - 27/09/2022 22:00:00","BZN|FI","1003.70","842.40","817.20","820.68"
"27/09/2022 22:00:00 - 27/09/2022 23:00:00","BZN|FI","949.60","793.40","758.40","813.57"
"27/09/2022 23:00:00 - 28/09/2022 00:00:00","BZN|FI","872.10","772.40","709.00","712.94"
"28/09/2022 00:00:00 - 28/09/2022 01:00:00","BZN|FI","684.20","651.30","649.80","656.70"
"28/09/2022 01:00:00 - 28/09/2022 02:00:00","BZN|FI","665.30","613.30","610.50","617.58"
