"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/10/2023 12:00:00 - 11/10/2023 13:00:00","BZN|FI","2848.00","2831.50","2609.75","2305.00"
"11/10/2023 13:00:00 - 11/10/2023 14:00:00","BZN|FI","2320.55","2185.40","2043.98","1937.78"
"11/10/2023 14:00:00 - 11/10/2023 15:00:00","BZN|FI","2387.65","2214.95","1986.68","2001.25"
"11/10/2023 15:00:00 - 11/10/2023 16:00:00","BZN|FI","3005.43","2817.83","2187.75","2509.85"
"11/10/2023 16:00:00 - 11/10/2023 17:00:00","BZN|FI","3184.10","3117.95","2504.80","2708.93"
"11/10/2023 17:00:00 - 11/10/2023 18:00:00","BZN|FI","3266.93","3406.27","2846.00","2936.55"
"11/10/2023 18:00:00 - 11/10/2023 19:00:00","BZN|FI","3449.35","3695.30","3075.08","3515.58"
"11/10/2023 19:00:00 - 11/10/2023 20:00:00","BZN|FI","3807.25","4071.23","3247.45","4001.73"
"11/10/2023 20:00:00 - 11/10/2023 21:00:00","BZN|FI","3000.53","3325.25","2896.52","3586.93"
"11/10/2023 21:00:00 - 11/10/2023 22:00:00","BZN|FI","3034.75","3189.50","3233.13","3252.15"
"11/10/2023 22:00:00 - 11/10/2023 23:00:00","BZN|FI","3067.25","3217.38","3271.75","3330.33"
"11/10/2023 23:00:00 - 12/10/2023 00:00:00","BZN|FI","2972.43","3104.28","3143.63","3241.53"
"12/10/2023 00:00:00 - 12/10/2023 01:00:00","BZN|FI","3011.45","3107.45","3114.20","3099.68"
"12/10/2023 01:00:00 - 12/10/2023 02:00:00","BZN|FI","2860.15","2827.25","2946.75","3039.93"
"12/10/2023 02:00:00 - 12/10/2023 03:00:00","BZN|FI","2812.12","2764.58","2885.05","2946.70"
"12/10/2023 03:00:00 - 12/10/2023 04:00:00","BZN|FI","2713.55","2725.08","2774.55","2845.42"
"12/10/2023 04:00:00 - 12/10/2023 05:00:00","BZN|FI","2636.58","2647.00","2724.68","2771.40"
"12/10/2023 05:00:00 - 12/10/2023 06:00:00","BZN|FI","2777.85","2974.95","2873.45","3072.35"
"12/10/2023 06:00:00 - 12/10/2023 07:00:00","BZN|FI","2779.33","2977.40","2868.33","2949.38"
"12/10/2023 07:00:00 - 12/10/2023 08:00:00","BZN|FI","2991.43","3181.58","3181.58","3364.55"
"12/10/2023 08:00:00 - 12/10/2023 09:00:00","BZN|FI","3820.88","3809.75","3813.08","3771.00"
"12/10/2023 09:00:00 - 12/10/2023 10:00:00","BZN|FI","4006.48","4006.60","4096.72","3928.22"
"12/10/2023 10:00:00 - 12/10/2023 11:00:00","BZN|FI","3508.20","3470.50","3558.65","3516.05"
"12/10/2023 11:00:00 - 12/10/2023 12:00:00","BZN|FI","3310.10","3191.78","3376.65","3364.58"
"12/10/2023 12:00:00 - 12/10/2023 13:00:00","BZN|FI","3191.00","3136.55","3335.05","3472.25"
"12/10/2023 13:00:00 - 12/10/2023 14:00:00","BZN|FI","3228.42","3161.43","3375.75","3415.08"
"12/10/2023 14:00:00 - 12/10/2023 15:00:00","BZN|FI","3274.73","3217.02","3482.45","3409.63"
"12/10/2023 15:00:00 - 12/10/2023 16:00:00","BZN|FI","3265.08","3226.43","3436.63","3449.25"
"12/10/2023 16:00:00 - 12/10/2023 17:00:00","BZN|FI","3256.08","3290.25","3459.15","3460.33"
"12/10/2023 17:00:00 - 12/10/2023 18:00:00","BZN|FI","3345.15","3461.25","3608.68","3750.33"
"12/10/2023 18:00:00 - 12/10/2023 19:00:00","BZN|FI","3593.35","3818.45","3920.02","4059.60"
"12/10/2023 19:00:00 - 12/10/2023 20:00:00","BZN|FI","3555.38","3925.20","4170.22","4366.23"
"12/10/2023 20:00:00 - 12/10/2023 21:00:00","BZN|FI","3242.08","3670.65","3942.25","4001.55"
"12/10/2023 21:00:00 - 12/10/2023 22:00:00","BZN|FI","3005.15","3425.87","3631.68","3636.02"
"12/10/2023 22:00:00 - 12/10/2023 23:00:00","BZN|FI","2799.02","3258.03","3456.60","3611.95"
"12/10/2023 23:00:00 - 13/10/2023 00:00:00","BZN|FI","2729.68","3201.95","3359.65","3330.08"
"13/10/2023 00:00:00 - 13/10/2023 01:00:00","BZN|FI","3108.65","3259.80","3244.93","3396.15"
"13/10/2023 01:00:00 - 13/10/2023 02:00:00","BZN|FI","2962.00","3110.08","3045.10","3236.25"
"13/10/2023 02:00:00 - 13/10/2023 03:00:00","BZN|FI","2872.65","3073.10","2937.65","3181.88"
"13/10/2023 03:00:00 - 13/10/2023 04:00:00","BZN|FI","2734.15","3166.50","2822.55","3280.50"
"13/10/2023 04:00:00 - 13/10/2023 05:00:00","BZN|FI","2974.13","3395.27","3187.30","3354.77"
"13/10/2023 05:00:00 - 13/10/2023 06:00:00","BZN|FI","2609.43","2884.35","2971.22","2824.05"
"13/10/2023 06:00:00 - 13/10/2023 07:00:00","BZN|FI","2195.13","2396.85","2529.85","2340.15"
"13/10/2023 07:00:00 - 13/10/2023 08:00:00","BZN|FI","1762.98","1924.53","1924.55","1892.25"
"13/10/2023 08:00:00 - 13/10/2023 09:00:00","BZN|FI","1336.28","1514.03","1520.23","1490.52"
"13/10/2023 09:00:00 - 13/10/2023 10:00:00","BZN|FI","1032.68","1137.98","1162.65","1088.91"
"13/10/2023 10:00:00 - 13/10/2023 11:00:00","BZN|FI","883.32","963.78","965.57","785.72"
"13/10/2023 11:00:00 - 13/10/2023 12:00:00","BZN|FI","897.70","865.38","767.40","742.97"
"13/10/2023 12:00:00 - 13/10/2023 13:00:00","BZN|FI","886.80","819.40","693.35","734.24"
"13/10/2023 13:00:00 - 13/10/2023 14:00:00","BZN|FI","790.55","748.70","680.35","687.03"
"13/10/2023 14:00:00 - 13/10/2023 15:00:00","BZN|FI","671.15","632.60","668.88","593.36"
"13/10/2023 15:00:00 - 13/10/2023 16:00:00","BZN|FI","631.25","563.08","663.35","604.28"
"13/10/2023 16:00:00 - 13/10/2023 17:00:00","BZN|FI","752.03","658.10","756.30","789.91"
"13/10/2023 17:00:00 - 13/10/2023 18:00:00","BZN|FI","1004.58","927.80","1136.80","1201.85"
"13/10/2023 18:00:00 - 13/10/2023 19:00:00","BZN|FI","1553.93","1396.20","1622.00","1804.82"
"13/10/2023 19:00:00 - 13/10/2023 20:00:00","BZN|FI","2057.68","1813.85","1962.90","2301.03"
"13/10/2023 20:00:00 - 13/10/2023 21:00:00","BZN|FI","2422.03","2069.10","2439.35","2427.45"
"13/10/2023 21:00:00 - 13/10/2023 22:00:00","BZN|FI","2345.35","2082.93","2425.35","2160.88"
"13/10/2023 22:00:00 - 13/10/2023 23:00:00","BZN|FI","2281.58","2089.80","2173.48","2082.48"
"13/10/2023 23:00:00 - 14/10/2023 00:00:00","BZN|FI","2483.20","2371.83","2375.10","2373.63"
"14/10/2023 00:00:00 - 14/10/2023 01:00:00","BZN|FI","2493.75","2655.13","2742.70","2799.17"
"14/10/2023 01:00:00 - 14/10/2023 02:00:00","BZN|FI","2601.00","2745.75","2761.33","2867.48"
"14/10/2023 02:00:00 - 14/10/2023 03:00:00","BZN|FI","2830.40","2949.83","2949.83","3083.23"
"14/10/2023 03:00:00 - 14/10/2023 04:00:00","BZN|FI","2955.52","3003.15","3003.15","2841.63"
"14/10/2023 04:00:00 - 14/10/2023 05:00:00","BZN|FI","3100.95","3113.60","3113.58","2748.53"
"14/10/2023 05:00:00 - 14/10/2023 06:00:00","BZN|FI","3151.00","3211.17","3211.18","3066.75"
"14/10/2023 06:00:00 - 14/10/2023 07:00:00","BZN|FI","3213.55","3287.63","3287.60","3357.48"
"14/10/2023 07:00:00 - 14/10/2023 08:00:00","BZN|FI","3351.48","3388.13","3388.13","3449.17"
"14/10/2023 08:00:00 - 14/10/2023 09:00:00","BZN|FI","3356.95","3350.73","3350.73","3287.60"
"14/10/2023 09:00:00 - 14/10/2023 10:00:00","BZN|FI","3283.05","3249.98","3249.98","3339.50"
"14/10/2023 10:00:00 - 14/10/2023 11:00:00","BZN|FI","3222.15","3138.13","3237.45","3235.42"
"14/10/2023 11:00:00 - 14/10/2023 12:00:00","BZN|FI","3156.23","3053.43","3331.63","2991.20"
"14/10/2023 12:00:00 - 14/10/2023 13:00:00","BZN|FI","3023.58","2986.90","3225.80","2795.15"
"14/10/2023 13:00:00 - 14/10/2023 14:00:00","BZN|FI","2890.85","2839.27","3019.38","2820.38"
"14/10/2023 14:00:00 - 14/10/2023 15:00:00","BZN|FI","2844.43","2698.88","2847.00","2925.17"
"14/10/2023 15:00:00 - 14/10/2023 16:00:00","BZN|FI","2955.98","2768.33","2946.70","3006.25"
"14/10/2023 16:00:00 - 14/10/2023 17:00:00","BZN|FI","2939.52","2787.00","3068.05","3039.23"
"14/10/2023 17:00:00 - 14/10/2023 18:00:00","BZN|FI","3929.40","3655.35","4115.93","3830.43"
"14/10/2023 18:00:00 - 14/10/2023 19:00:00","BZN|FI","3833.50","3549.65","4173.35","4050.98"
"14/10/2023 19:00:00 - 14/10/2023 20:00:00","BZN|FI","3651.08","3364.98","4158.88","4053.80"
"14/10/2023 20:00:00 - 14/10/2023 21:00:00","BZN|FI","2747.75","2535.63","3249.45","3354.88"
"14/10/2023 21:00:00 - 14/10/2023 22:00:00","BZN|FI","2741.20","2512.88","3254.20","3063.15"
"14/10/2023 22:00:00 - 14/10/2023 23:00:00","BZN|FI","2656.75","2392.23","3157.93","2825.98"
"14/10/2023 23:00:00 - 15/10/2023 00:00:00","BZN|FI","2489.18","2217.78","2687.13","2685.28"
"15/10/2023 00:00:00 - 15/10/2023 01:00:00","BZN|FI","2880.58","2314.10","2537.88","2272.63"
"15/10/2023 01:00:00 - 15/10/2023 02:00:00","BZN|FI","2747.73","2128.43","2443.83","2082.80"
"15/10/2023 02:00:00 - 15/10/2023 03:00:00","BZN|FI","2638.30","2037.02","2150.23","2008.43"
"15/10/2023 03:00:00 - 15/10/2023 04:00:00","BZN|FI","2503.88","1956.95","1933.32","1927.77"
"15/10/2023 04:00:00 - 15/10/2023 05:00:00","BZN|FI","2527.50","1807.63","1830.68","1735.23"
"15/10/2023 05:00:00 - 15/10/2023 06:00:00","BZN|FI","2546.65","1776.45","1839.82","1697.95"
"15/10/2023 06:00:00 - 15/10/2023 07:00:00","BZN|FI","2559.43","1836.45","1864.13","1514.30"
"15/10/2023 07:00:00 - 15/10/2023 08:00:00","BZN|FI","2669.53","1948.55","1948.55","1868.80"
"15/10/2023 08:00:00 - 15/10/2023 09:00:00","BZN|FI","2905.67","2400.60","2225.15","2248.48"
"15/10/2023 09:00:00 - 15/10/2023 10:00:00","BZN|FI","2888.55","2543.77","2491.08","2531.90"
"15/10/2023 10:00:00 - 15/10/2023 11:00:00","BZN|FI","2871.53","2663.48","2733.60","2761.38"
"15/10/2023 11:00:00 - 15/10/2023 12:00:00","BZN|FI","2836.60","2757.92","2799.62","2791.65"
"15/10/2023 12:00:00 - 15/10/2023 13:00:00","BZN|FI","2832.40","2853.92","2923.88","2908.18"
"15/10/2023 13:00:00 - 15/10/2023 14:00:00","BZN|FI","2867.48","2870.10","2970.70","3001.90"
"15/10/2023 14:00:00 - 15/10/2023 15:00:00","BZN|FI","3007.05","3099.45","3130.25","3204.38"
"15/10/2023 15:00:00 - 15/10/2023 16:00:00","BZN|FI","3041.00","3204.33","3160.15","3264.13"
"15/10/2023 16:00:00 - 15/10/2023 17:00:00","BZN|FI","3177.60","3374.45","3375.25","3471.83"
"15/10/2023 17:00:00 - 15/10/2023 18:00:00","BZN|FI","3554.20","3753.83","3749.18","3853.23"
"15/10/2023 18:00:00 - 15/10/2023 19:00:00","BZN|FI","4174.78","4335.88","4376.25","4322.68"
"15/10/2023 19:00:00 - 15/10/2023 20:00:00","BZN|FI","3553.33","3725.68","3936.03","3813.98"
"15/10/2023 20:00:00 - 15/10/2023 21:00:00","BZN|FI","3312.20","3474.85","3672.63","3580.83"
"15/10/2023 21:00:00 - 15/10/2023 22:00:00","BZN|FI","3143.53","3221.83","3422.90","3300.95"
"15/10/2023 22:00:00 - 15/10/2023 23:00:00","BZN|FI","3136.00","3155.40","3350.53","3514.03"
"15/10/2023 23:00:00 - 16/10/2023 00:00:00","BZN|FI","2971.60","3073.65","3218.88","3332.15"
"16/10/2023 00:00:00 - 16/10/2023 01:00:00","BZN|FI","3135.65","3239.20","3199.28","3260.68"
"16/10/2023 01:00:00 - 16/10/2023 02:00:00","BZN|FI","3128.30","3182.40","3166.63","3141.25"
"16/10/2023 02:00:00 - 16/10/2023 03:00:00","BZN|FI","3123.70","3075.33","3238.45","3026.50"
"16/10/2023 03:00:00 - 16/10/2023 04:00:00","BZN|FI","3131.23","3070.20","3192.80","3020.18"
"16/10/2023 04:00:00 - 16/10/2023 05:00:00","BZN|FI","3112.08","3106.50","3118.58","3064.68"
"16/10/2023 05:00:00 - 16/10/2023 06:00:00","BZN|FI","3256.05","3374.18","3245.10","3308.00"
"16/10/2023 06:00:00 - 16/10/2023 07:00:00","BZN|FI","4196.53","4029.08","4178.13","4371.00"
"16/10/2023 07:00:00 - 16/10/2023 08:00:00","BZN|FI","4176.20","4096.33","4096.35","4365.35"
"16/10/2023 08:00:00 - 16/10/2023 09:00:00","BZN|FI","4130.40","4078.25","4371.35","4289.08"
"16/10/2023 09:00:00 - 16/10/2023 10:00:00","BZN|FI","4093.68","4041.53","4247.58","4172.67"
"16/10/2023 10:00:00 - 16/10/2023 11:00:00","BZN|FI","4099.97","4011.53","4155.58","4039.80"
"16/10/2023 11:00:00 - 16/10/2023 12:00:00","BZN|FI","4030.33","3899.75","3920.68","3695.80"
"16/10/2023 12:00:00 - 16/10/2023 13:00:00","BZN|FI","3847.83","3632.20","3791.70","3426.20"
"16/10/2023 13:00:00 - 16/10/2023 14:00:00","BZN|FI","3579.73","3432.43","3496.70","3307.85"
"16/10/2023 14:00:00 - 16/10/2023 15:00:00","BZN|FI","3261.25","3207.23","3253.40","3349.70"
"16/10/2023 15:00:00 - 16/10/2023 16:00:00","BZN|FI","3045.23","3061.45","3124.73","3300.38"
"16/10/2023 16:00:00 - 16/10/2023 17:00:00","BZN|FI","3130.92","3030.73","3193.38","3411.15"
"16/10/2023 17:00:00 - 16/10/2023 18:00:00","BZN|FI","3181.05","3016.03","3207.00","3432.95"
"16/10/2023 18:00:00 - 16/10/2023 19:00:00","BZN|FI","3238.58","2863.43","3225.35","3441.27"
"16/10/2023 19:00:00 - 16/10/2023 20:00:00","BZN|FI","3219.33","2761.55","3194.75","3396.53"
"16/10/2023 20:00:00 - 16/10/2023 21:00:00","BZN|FI","3113.25","2779.13","3101.27","3272.48"
"16/10/2023 21:00:00 - 16/10/2023 22:00:00","BZN|FI","2959.55","2689.05","3064.25","3112.05"
"16/10/2023 22:00:00 - 16/10/2023 23:00:00","BZN|FI","2849.43","2596.58","2978.70","2898.95"
"16/10/2023 23:00:00 - 17/10/2023 00:00:00","BZN|FI","2752.65","2492.80","2787.10","2859.98"
"17/10/2023 00:00:00 - 17/10/2023 01:00:00","BZN|FI","2621.13","2774.05","2602.18","2702.90"
"17/10/2023 01:00:00 - 17/10/2023 02:00:00","BZN|FI","2481.58","2488.78","2491.83","2468.77"
"17/10/2023 02:00:00 - 17/10/2023 03:00:00","BZN|FI","2268.50","2236.25","2331.50","2244.95"
"17/10/2023 03:00:00 - 17/10/2023 04:00:00","BZN|FI","2020.45","2089.05","2094.88","2101.78"
"17/10/2023 04:00:00 - 17/10/2023 05:00:00","BZN|FI","1784.45","1942.63","1850.80","1942.35"
"17/10/2023 05:00:00 - 17/10/2023 06:00:00","BZN|FI","1522.15","1663.98","1678.55","1667.02"
"17/10/2023 06:00:00 - 17/10/2023 07:00:00","BZN|FI","1257.32","1449.80","1475.15","1585.98"
"17/10/2023 07:00:00 - 17/10/2023 08:00:00","BZN|FI","986.43","1195.45","1195.45","1384.45"
"17/10/2023 08:00:00 - 17/10/2023 09:00:00","BZN|FI","712.50","949.48","1012.88","1075.57"
"17/10/2023 09:00:00 - 17/10/2023 10:00:00","BZN|FI","482.20","677.95","789.88","730.50"
"17/10/2023 10:00:00 - 17/10/2023 11:00:00","BZN|FI","381.33","494.08","604.18","502.08"
"17/10/2023 11:00:00 - 17/10/2023 12:00:00","BZN|FI","336.78","428.63","542.38","373.45"
"17/10/2023 12:00:00 - 17/10/2023 13:00:00","BZN|FI","315.45","399.03","471.83","328.29"
"17/10/2023 13:00:00 - 17/10/2023 14:00:00","BZN|FI","296.40","362.67","403.10","341.22"
"17/10/2023 14:00:00 - 17/10/2023 15:00:00","BZN|FI","275.20","338.00","372.68","337.90"
"17/10/2023 15:00:00 - 17/10/2023 16:00:00","BZN|FI","301.03","368.98","390.03","414.27"
"17/10/2023 16:00:00 - 17/10/2023 17:00:00","BZN|FI","421.00","535.13","477.82","607.72"
"17/10/2023 17:00:00 - 17/10/2023 18:00:00","BZN|FI","596.63","748.85","662.60","949.39"
"17/10/2023 18:00:00 - 17/10/2023 19:00:00","BZN|FI","711.30","878.35","878.20","1204.35"
"17/10/2023 19:00:00 - 17/10/2023 20:00:00","BZN|FI","775.75","889.38","1077.63","1346.30"
"17/10/2023 20:00:00 - 17/10/2023 21:00:00","BZN|FI","748.82","859.57","1235.03","1436.95"
"17/10/2023 21:00:00 - 17/10/2023 22:00:00","BZN|FI","716.30","903.58","1356.05","1589.08"
"17/10/2023 22:00:00 - 17/10/2023 23:00:00","BZN|FI","767.57","1031.35","1520.60","1658.70"
"17/10/2023 23:00:00 - 18/10/2023 00:00:00","BZN|FI","858.82","1124.38","1718.93","1829.18"
"18/10/2023 00:00:00 - 18/10/2023 01:00:00","BZN|FI","1362.25","1794.00","1813.15","1826.92"
"18/10/2023 01:00:00 - 18/10/2023 02:00:00","BZN|FI","1446.25","1922.88","1931.30","1921.43"
"18/10/2023 02:00:00 - 18/10/2023 03:00:00","BZN|FI","1549.20","2045.63","1947.15","2070.68"
"18/10/2023 03:00:00 - 18/10/2023 04:00:00","BZN|FI","1605.00","2265.03","2079.45","2301.33"
"18/10/2023 04:00:00 - 18/10/2023 05:00:00","BZN|FI","1657.40","2475.75","2198.85","2479.53"
"18/10/2023 05:00:00 - 18/10/2023 06:00:00","BZN|FI","1660.15","2678.95","2262.78","2661.75"
"18/10/2023 06:00:00 - 18/10/2023 07:00:00","BZN|FI","1688.85","2580.95","2370.13","2581.53"
"18/10/2023 07:00:00 - 18/10/2023 08:00:00","BZN|FI","1696.15","2437.28","2437.30","2351.73"
"18/10/2023 08:00:00 - 18/10/2023 09:00:00","BZN|FI","1652.57","2260.58","2292.25","2134.65"
"18/10/2023 09:00:00 - 18/10/2023 10:00:00","BZN|FI","1663.13","1954.60","1924.25","1818.63"
"18/10/2023 10:00:00 - 18/10/2023 11:00:00","BZN|FI","1765.70","1725.07","1735.45","1542.50"
"18/10/2023 11:00:00 - 18/10/2023 12:00:00","BZN|FI","1960.93","1833.80","1807.83","1407.08"
"18/10/2023 12:00:00 - 18/10/2023 13:00:00","BZN|FI","2113.95","2015.67","1938.03","1554.30"
"18/10/2023 13:00:00 - 18/10/2023 14:00:00","BZN|FI","2222.93","2132.35","1934.98","1662.38"
"18/10/2023 14:00:00 - 18/10/2023 15:00:00","BZN|FI","2270.23","2231.55","1972.35","1749.30"
"18/10/2023 15:00:00 - 18/10/2023 16:00:00","BZN|FI","2275.08","2264.73","2185.90","1830.45"
"18/10/2023 16:00:00 - 18/10/2023 17:00:00","BZN|FI","2539.88","2450.28","2362.85","2091.55"
"18/10/2023 17:00:00 - 18/10/2023 18:00:00","BZN|FI","2879.63","2775.42","2447.38","2557.13"
"18/10/2023 18:00:00 - 18/10/2023 19:00:00","BZN|FI","3029.35","2874.70","2610.05","2894.88"
"18/10/2023 19:00:00 - 18/10/2023 20:00:00","BZN|FI","3003.88","2800.35","2727.52","2842.80"
"18/10/2023 20:00:00 - 18/10/2023 21:00:00","BZN|FI","2852.42","2691.93","2870.28","2506.08"
"18/10/2023 21:00:00 - 18/10/2023 22:00:00","BZN|FI","2737.23","2492.53","2590.18","2206.05"
"18/10/2023 22:00:00 - 18/10/2023 23:00:00","BZN|FI","2604.58","2363.83","2251.30","2312.15"
"18/10/2023 23:00:00 - 19/10/2023 00:00:00","BZN|FI","2583.48","2357.10","2250.73","2438.70"
"19/10/2023 00:00:00 - 19/10/2023 01:00:00","BZN|FI","2327.13","2398.65","2454.88","2394.95"
"19/10/2023 01:00:00 - 19/10/2023 02:00:00","BZN|FI","2457.38","2488.65","2558.30","2467.25"
"19/10/2023 02:00:00 - 19/10/2023 03:00:00","BZN|FI","2648.68","2773.98","2591.38","2761.10"
"19/10/2023 03:00:00 - 19/10/2023 04:00:00","BZN|FI","2686.85","2961.68","2644.75","2952.98"
"19/10/2023 04:00:00 - 19/10/2023 05:00:00","BZN|FI","2733.25","3098.17","2849.88","3079.58"
"19/10/2023 05:00:00 - 19/10/2023 06:00:00","BZN|FI","2676.03","3168.70","2921.68","3167.60"
"19/10/2023 06:00:00 - 19/10/2023 07:00:00","BZN|FI","2628.93","2982.48","2842.10","3220.38"
"19/10/2023 07:00:00 - 19/10/2023 08:00:00","BZN|FI","2507.40","2802.33","2802.33","3056.25"
"19/10/2023 08:00:00 - 19/10/2023 09:00:00","BZN|FI","2298.63","2611.58","2748.73","2611.58"
"19/10/2023 09:00:00 - 19/10/2023 10:00:00","BZN|FI","1711.15","2014.48","2138.40","2049.50"
"19/10/2023 10:00:00 - 19/10/2023 11:00:00","BZN|FI","1417.68","1546.45","1635.73","1497.83"
"19/10/2023 11:00:00 - 19/10/2023 12:00:00","BZN|FI","1343.73","1418.98","1571.43","1207.43"
"19/10/2023 12:00:00 - 19/10/2023 13:00:00","BZN|FI","1353.43","1345.58","1392.95","1231.90"
"19/10/2023 13:00:00 - 19/10/2023 14:00:00","BZN|FI","1409.38","1312.48","1267.48","1308.13"
"19/10/2023 14:00:00 - 19/10/2023 15:00:00","BZN|FI","1437.93","1359.50","1274.48","1381.38"
"19/10/2023 15:00:00 - 19/10/2023 16:00:00","BZN|FI","1653.98","1563.40","1513.07","1475.80"
"19/10/2023 16:00:00 - 19/10/2023 17:00:00","BZN|FI","2213.55","2128.25","1954.38","1943.15"
"19/10/2023 17:00:00 - 19/10/2023 18:00:00","BZN|FI","2793.95","2722.83","2410.15","2815.55"
"19/10/2023 18:00:00 - 19/10/2023 19:00:00","BZN|FI","2971.08","2938.55","2652.20","3215.60"
"19/10/2023 19:00:00 - 19/10/2023 20:00:00","BZN|FI","2872.23","2846.28","2948.85","3278.20"
"19/10/2023 20:00:00 - 19/10/2023 21:00:00","BZN|FI","2638.52","2618.55","2929.88","3005.18"
"19/10/2023 21:00:00 - 19/10/2023 22:00:00","BZN|FI","2322.95","2352.35","2647.30","2837.65"
"19/10/2023 22:00:00 - 19/10/2023 23:00:00","BZN|FI","1998.60","2072.98","2294.73","2598.78"
"19/10/2023 23:00:00 - 20/10/2023 00:00:00","BZN|FI","1778.15","1840.18","2185.18","2331.33"
"20/10/2023 00:00:00 - 20/10/2023 01:00:00","BZN|FI","1521.23","2033.23","2013.28","2093.83"
"20/10/2023 01:00:00 - 20/10/2023 02:00:00","BZN|FI","1357.40","1874.65","1803.98","1940.98"
"20/10/2023 02:00:00 - 20/10/2023 03:00:00","BZN|FI","1270.58","1675.03","1661.57","1736.00"
"20/10/2023 03:00:00 - 20/10/2023 04:00:00","BZN|FI","1260.08","1554.75","1601.03","1550.50"
"20/10/2023 04:00:00 - 20/10/2023 05:00:00","BZN|FI","1293.28","1545.53","1555.88","1496.65"
"20/10/2023 05:00:00 - 20/10/2023 06:00:00","BZN|FI","1243.52","1534.48","1452.90","1518.52"
"20/10/2023 06:00:00 - 20/10/2023 07:00:00","BZN|FI","1186.08","1431.35","1359.63","1508.20"
"20/10/2023 07:00:00 - 20/10/2023 08:00:00","BZN|FI","1066.65","1291.73","1291.68","1498.55"
"20/10/2023 08:00:00 - 20/10/2023 09:00:00","BZN|FI","889.68","1154.07","1227.53","1418.68"
"20/10/2023 09:00:00 - 20/10/2023 10:00:00","BZN|FI","607.73","798.60","933.63","1137.02"
"20/10/2023 10:00:00 - 20/10/2023 11:00:00","BZN|FI","404.35","522.55","639.40","768.45"
"20/10/2023 11:00:00 - 20/10/2023 12:00:00","BZN|FI","345.93","445.68","771.70","609.30"
"20/10/2023 12:00:00 - 20/10/2023 13:00:00","BZN|FI","340.93","400.05","601.38","635.76"
"20/10/2023 13:00:00 - 20/10/2023 14:00:00","BZN|FI","375.30","406.78","580.28","655.56"
"20/10/2023 14:00:00 - 20/10/2023 15:00:00","BZN|FI","423.20","465.88","679.50","650.42"
"20/10/2023 15:00:00 - 20/10/2023 16:00:00","BZN|FI","546.43","623.68","758.28","655.88"
"20/10/2023 16:00:00 - 20/10/2023 17:00:00","BZN|FI","785.65","882.20","912.78","806.39"
"20/10/2023 17:00:00 - 20/10/2023 18:00:00","BZN|FI","1048.15","1120.55","1078.95","1146.90"
"20/10/2023 18:00:00 - 20/10/2023 19:00:00","BZN|FI","1138.03","1207.80","1250.40","1372.90"
"20/10/2023 19:00:00 - 20/10/2023 20:00:00","BZN|FI","1133.50","1194.95","1321.58","1386.73"
"20/10/2023 20:00:00 - 20/10/2023 21:00:00","BZN|FI","1030.10","1111.55","1290.43","1362.73"
"20/10/2023 21:00:00 - 20/10/2023 22:00:00","BZN|FI","978.70","1032.60","1184.40","1385.65"
"20/10/2023 22:00:00 - 20/10/2023 23:00:00","BZN|FI","985.00","1006.35","1129.98","1337.55"
"20/10/2023 23:00:00 - 21/10/2023 00:00:00","BZN|FI","1090.78","1058.98","1259.55","1361.30"
"21/10/2023 00:00:00 - 21/10/2023 01:00:00","BZN|FI","1096.13","1453.05","1243.93","1469.80"
"21/10/2023 01:00:00 - 21/10/2023 02:00:00","BZN|FI","1192.80","1537.27","1293.70","1559.73"
"21/10/2023 02:00:00 - 21/10/2023 03:00:00","BZN|FI","1314.20","1580.85","1396.48","1587.98"
"21/10/2023 03:00:00 - 21/10/2023 04:00:00","BZN|FI","1404.80","1601.55","1494.20","1600.13"
"21/10/2023 04:00:00 - 21/10/2023 05:00:00","BZN|FI","1375.90","1724.78","1436.23","1724.23"
"21/10/2023 05:00:00 - 21/10/2023 06:00:00","BZN|FI","1259.53","1843.83","1378.33","1843.03"
"21/10/2023 06:00:00 - 21/10/2023 07:00:00","BZN|FI","1140.48","1611.15","1189.73","1879.75"
"21/10/2023 07:00:00 - 21/10/2023 08:00:00","BZN|FI","1068.18","1370.43","1110.50","1815.02"
"21/10/2023 08:00:00 - 21/10/2023 09:00:00","BZN|FI","1002.80","1092.25","1092.23","1844.00"
"21/10/2023 09:00:00 - 21/10/2023 10:00:00","BZN|FI","921.80","922.53","1062.60","1624.38"
"21/10/2023 10:00:00 - 21/10/2023 11:00:00","BZN|FI","732.08","703.10","1173.58","1140.82"
"21/10/2023 11:00:00 - 21/10/2023 12:00:00","BZN|FI","545.33","534.48","1010.05","601.97"
"21/10/2023 12:00:00 - 21/10/2023 13:00:00","BZN|FI","475.00","477.30","764.93","326.95"
"21/10/2023 13:00:00 - 21/10/2023 14:00:00","BZN|FI","407.55","413.55","442.90","268.29"
"21/10/2023 14:00:00 - 21/10/2023 15:00:00","BZN|FI","385.90","372.98","327.05","252.25"
"21/10/2023 15:00:00 - 21/10/2023 16:00:00","BZN|FI","452.00","422.78","356.17","295.64"
"21/10/2023 16:00:00 - 21/10/2023 17:00:00","BZN|FI","633.83","605.53","585.07","543.60"
"21/10/2023 17:00:00 - 21/10/2023 18:00:00","BZN|FI","899.10","860.73","772.72","867.05"
"21/10/2023 18:00:00 - 21/10/2023 19:00:00","BZN|FI","989.55","947.13","921.10","1021.87"
