"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"22/10/2020 22:00:00 - 22/10/2020 23:00:00","BZN|FI","293.75","410.31","250.14","228.46"
"22/10/2020 23:00:00 - 23/10/2020 00:00:00","BZN|FI","279.97","446.57","279.18","264.24"
"23/10/2020 00:00:00 - 23/10/2020 01:00:00","BZN|FI","409.77","318.63","321.76","304.81"
"23/10/2020 01:00:00 - 23/10/2020 02:00:00","BZN|FI","437.97","334.86","336.47","321.49"
"23/10/2020 02:00:00 - 23/10/2020 03:00:00","BZN|FI","461.92","376.14","376.90","361.56"
"23/10/2020 03:00:00 - 23/10/2020 04:00:00","BZN|FI","485.51","379.46","382.42","364.45"
"23/10/2020 04:00:00 - 23/10/2020 05:00:00","BZN|FI","525.62","414.39","418.04","400.90"
"23/10/2020 05:00:00 - 23/10/2020 06:00:00","BZN|FI","562.95","409.70","413.22","426.27"
"23/10/2020 06:00:00 - 23/10/2020 07:00:00","BZN|FI","587.90","467.59","460.19","450.60"
"23/10/2020 07:00:00 - 23/10/2020 08:00:00","BZN|FI","617.62","526.66","444.60","439.86"
"23/10/2020 08:00:00 - 23/10/2020 09:00:00","BZN|FI","638.41","569.61","448.15","443.71"
"23/10/2020 09:00:00 - 23/10/2020 10:00:00","BZN|FI","644.74","608.15","410.33","410.20"
"23/10/2020 10:00:00 - 23/10/2020 11:00:00","BZN|FI","656.61","631.94","384.97","382.23"
"23/10/2020 11:00:00 - 23/10/2020 12:00:00","BZN|FI","659.80","645.82","395.35","399.71"
"23/10/2020 12:00:00 - 23/10/2020 13:00:00","BZN|FI","660.42","661.22","421.30","425.00"
"23/10/2020 13:00:00 - 23/10/2020 14:00:00","BZN|FI","658.63","680.78","439.50","428.29"
"23/10/2020 14:00:00 - 23/10/2020 15:00:00","BZN|FI","669.17","680.86","461.19","446.37"
"23/10/2020 15:00:00 - 23/10/2020 16:00:00","BZN|FI","719.66","709.29","494.36","476.88"
"23/10/2020 16:00:00 - 23/10/2020 17:00:00","BZN|FI","795.07","773.66","616.57","584.12"
"23/10/2020 17:00:00 - 23/10/2020 18:00:00","BZN|FI","848.34","832.73","836.87","764.38"
"23/10/2020 18:00:00 - 23/10/2020 19:00:00","BZN|FI","866.50","866.47","953.58","879.12"
"23/10/2020 19:00:00 - 23/10/2020 20:00:00","BZN|FI","885.69","896.45","965.78","903.13"
"23/10/2020 20:00:00 - 23/10/2020 21:00:00","BZN|FI","910.80","927.51","973.59","969.32"
"23/10/2020 21:00:00 - 23/10/2020 22:00:00","BZN|FI","917.31","938.32","974.98","942.89"
"23/10/2020 22:00:00 - 23/10/2020 23:00:00","BZN|FI","918.30","942.12","971.71","994.23"
"23/10/2020 23:00:00 - 24/10/2020 00:00:00","BZN|FI","924.40","956.06","1127.54","1091.60"
"24/10/2020 00:00:00 - 24/10/2020 01:00:00","BZN|FI","951.09","1162.59","1162.60","1134.70"
"24/10/2020 01:00:00 - 24/10/2020 02:00:00","BZN|FI","963.72","1167.75","1167.82","1131.00"
"24/10/2020 02:00:00 - 24/10/2020 03:00:00","BZN|FI","970.88","1137.52","1137.51","1104.40"
"24/10/2020 03:00:00 - 24/10/2020 04:00:00","BZN|FI","977.16","1177.95","1176.52","1157.30"
"24/10/2020 04:00:00 - 24/10/2020 05:00:00","BZN|FI","978.92","1095.37","1094.25","1083.70"
"24/10/2020 05:00:00 - 24/10/2020 06:00:00","BZN|FI","976.74","1136.91","1138.82","1132.00"
"24/10/2020 06:00:00 - 24/10/2020 07:00:00","BZN|FI","970.50","1091.18","1160.00","1133.30"
"24/10/2020 07:00:00 - 24/10/2020 08:00:00","BZN|FI","969.49","1045.36","1097.27","1064.80"
"24/10/2020 08:00:00 - 24/10/2020 09:00:00","BZN|FI","954.88","1002.12","981.44","956.30"
"24/10/2020 09:00:00 - 24/10/2020 10:00:00","BZN|FI","909.06","935.08","842.90","830.81"
"24/10/2020 10:00:00 - 24/10/2020 11:00:00","BZN|FI","841.12","838.54","688.98","703.74"
"24/10/2020 11:00:00 - 24/10/2020 12:00:00","BZN|FI","764.32","740.34","570.97","577.94"
"24/10/2020 12:00:00 - 24/10/2020 13:00:00","BZN|FI","678.53","643.49","512.69","498.72"
"24/10/2020 13:00:00 - 24/10/2020 14:00:00","BZN|FI","607.56","558.10","519.15","495.30"
"24/10/2020 14:00:00 - 24/10/2020 15:00:00","BZN|FI","539.74","507.53","442.00","440.42"
"24/10/2020 15:00:00 - 24/10/2020 16:00:00","BZN|FI","477.80","456.79","429.60","417.47"
"24/10/2020 16:00:00 - 24/10/2020 17:00:00","BZN|FI","432.94","411.27","512.58","478.87"
"24/10/2020 17:00:00 - 24/10/2020 18:00:00","BZN|FI","398.75","386.95","619.67","583.50"
"24/10/2020 18:00:00 - 24/10/2020 19:00:00","BZN|FI","371.88","367.62","577.46","549.34"
"24/10/2020 19:00:00 - 24/10/2020 20:00:00","BZN|FI","345.33","356.10","505.62","483.33"
"24/10/2020 20:00:00 - 24/10/2020 21:00:00","BZN|FI","318.13","339.52","479.83","452.83"
"24/10/2020 21:00:00 - 24/10/2020 22:00:00","BZN|FI","294.18","320.03","469.35","443.24"
"24/10/2020 22:00:00 - 24/10/2020 23:00:00","BZN|FI","275.57","298.45","434.61","376.39"
"24/10/2020 23:00:00 - 25/10/2020 00:00:00","BZN|FI","254.90","283.92","305.72","302.11"
"25/10/2020 00:00:00 - 25/10/2020 01:00:00","BZN|FI","322.54","322.50","321.76","303.14"
"25/10/2020 01:00:00 - 25/10/2020 02:00:00 (CEST)","BZN|FI","296.41","330.84","330.72","314.96"
"25/10/2020 02:00:00 (CEST) - 25/10/2020 02:00:00 (CET)","BZN|FI","289.00","317.70","317.82","273.88"
"25/10/2020 02:00:00 (CET) - 25/10/2020 03:00:00","BZN|FI","281.60","304.56","304.92","276.35"
"25/10/2020 03:00:00 - 25/10/2020 04:00:00","BZN|FI","253.10","243.48","244.59","215.97"
"25/10/2020 04:00:00 - 25/10/2020 05:00:00","BZN|FI","223.98","220.68","222.43","212.24"
"25/10/2020 05:00:00 - 25/10/2020 06:00:00","BZN|FI","234.45","253.08","255.88","234.93"
"25/10/2020 06:00:00 - 25/10/2020 07:00:00","BZN|FI","262.36","265.93","319.93","308.86"
"25/10/2020 07:00:00 - 25/10/2020 08:00:00","BZN|FI","283.87","283.37","354.54","353.88"
"25/10/2020 08:00:00 - 25/10/2020 09:00:00","BZN|FI","296.39","299.11","389.58","394.06"
"25/10/2020 09:00:00 - 25/10/2020 10:00:00","BZN|FI","299.12","307.25","416.03","418.78"
"25/10/2020 10:00:00 - 25/10/2020 11:00:00","BZN|FI","303.04","325.57","388.41","388.84"
"25/10/2020 11:00:00 - 25/10/2020 12:00:00","BZN|FI","322.83","360.84","453.42","407.99"
"25/10/2020 12:00:00 - 25/10/2020 13:00:00","BZN|FI","350.06","421.73","456.79","427.84"
"25/10/2020 13:00:00 - 25/10/2020 14:00:00","BZN|FI","417.76","514.68","543.46","527.43"
"25/10/2020 14:00:00 - 25/10/2020 15:00:00","BZN|FI","541.31","661.24","705.87","684.93"
"25/10/2020 15:00:00 - 25/10/2020 16:00:00","BZN|FI","696.09","828.54","935.47","924.35"
"25/10/2020 16:00:00 - 25/10/2020 17:00:00","BZN|FI","846.80","979.96","1156.24","1141.50"
"25/10/2020 17:00:00 - 25/10/2020 18:00:00","BZN|FI","978.14","1110.12","1390.33","1374.90"
"25/10/2020 18:00:00 - 25/10/2020 19:00:00","BZN|FI","1107.17","1237.13","1496.56","1489.90"
"25/10/2020 19:00:00 - 25/10/2020 20:00:00","BZN|FI","1221.55","1351.79","1609.27","1603.10"
"25/10/2020 20:00:00 - 25/10/2020 21:00:00","BZN|FI","1322.43","1452.37","1722.54","1720.20"
"25/10/2020 21:00:00 - 25/10/2020 22:00:00","BZN|FI","1418.39","1538.47","1732.04","1717.40"
"25/10/2020 22:00:00 - 25/10/2020 23:00:00","BZN|FI","1491.86","1604.63","1732.32","1788.30"
"25/10/2020 23:00:00 - 26/10/2020 00:00:00","BZN|FI","1532.45","1651.45","1865.77","1825.30"
"26/10/2020 00:00:00 - 26/10/2020 01:00:00","BZN|FI","1647.45","1880.78","1885.86","1854.80"
"26/10/2020 01:00:00 - 26/10/2020 02:00:00","BZN|FI","1623.95","1864.20","1857.64","1832.90"
"26/10/2020 02:00:00 - 26/10/2020 03:00:00","BZN|FI","1589.30","1817.52","1814.94","1787.40"
"26/10/2020 03:00:00 - 26/10/2020 04:00:00","BZN|FI","1557.07","1762.83","1765.36","1732.60"
"26/10/2020 04:00:00 - 26/10/2020 05:00:00","BZN|FI","1527.28","1726.47","1732.46","1701.20"
"26/10/2020 05:00:00 - 26/10/2020 06:00:00","BZN|FI","1495.93","1679.17","1687.36","1655.30"
"26/10/2020 06:00:00 - 26/10/2020 07:00:00","BZN|FI","1462.86","1605.47","1645.80","1610.00"
"26/10/2020 07:00:00 - 26/10/2020 08:00:00","BZN|FI","1441.96","1528.70","1608.53","1571.20"
"26/10/2020 08:00:00 - 26/10/2020 09:00:00","BZN|FI","1436.13","1462.45","1537.43","1506.60"
"26/10/2020 09:00:00 - 26/10/2020 10:00:00","BZN|FI","1427.93","1400.54","1428.68","1392.60"
"26/10/2020 10:00:00 - 26/10/2020 11:00:00","BZN|FI","1419.86","1328.71","1356.75","1321.90"
"26/10/2020 11:00:00 - 26/10/2020 12:00:00","BZN|FI","1401.28","1231.59","1317.93","1326.30"
"26/10/2020 12:00:00 - 26/10/2020 13:00:00","BZN|FI","1375.69","1138.04","1136.44","1128.60"
"26/10/2020 13:00:00 - 26/10/2020 14:00:00","BZN|FI","1308.88","1054.16","1006.50","974.86"
"26/10/2020 14:00:00 - 26/10/2020 15:00:00","BZN|FI","1184.77","996.53","877.27","882.39"
"26/10/2020 15:00:00 - 26/10/2020 16:00:00","BZN|FI","1041.14","942.58","718.77","727.27"
"26/10/2020 16:00:00 - 26/10/2020 17:00:00","BZN|FI","925.35","911.84","854.49","828.89"
"26/10/2020 17:00:00 - 26/10/2020 18:00:00","BZN|FI","839.69","889.44","980.34","913.20"
"26/10/2020 18:00:00 - 26/10/2020 19:00:00","BZN|FI","776.13","859.85","1115.41","1062.20"
"26/10/2020 19:00:00 - 26/10/2020 20:00:00","BZN|FI","741.21","825.16","1240.23","1194.00"
"26/10/2020 20:00:00 - 26/10/2020 21:00:00","BZN|FI","725.74","788.04","1205.05","1159.60"
"26/10/2020 21:00:00 - 26/10/2020 22:00:00","BZN|FI","714.09","755.06","1085.62","1066.50"
"26/10/2020 22:00:00 - 26/10/2020 23:00:00","BZN|FI","668.62","715.79","1007.05","967.47"
"26/10/2020 23:00:00 - 27/10/2020 00:00:00","BZN|FI","604.75","677.82","859.69","871.81"
"27/10/2020 00:00:00 - 27/10/2020 01:00:00","BZN|FI","723.10","763.96","768.69","793.47"
"27/10/2020 01:00:00 - 27/10/2020 02:00:00","BZN|FI","724.36","710.01","711.89","757.70"
"27/10/2020 02:00:00 - 27/10/2020 03:00:00","BZN|FI","746.09","718.26","720.71","760.62"
"27/10/2020 03:00:00 - 27/10/2020 04:00:00","BZN|FI","788.95","785.73","789.75","817.52"
"27/10/2020 04:00:00 - 27/10/2020 05:00:00","BZN|FI","853.07","828.55","830.80","872.45"
"27/10/2020 05:00:00 - 27/10/2020 06:00:00","BZN|FI","928.37","915.34","914.33","951.64"
"27/10/2020 06:00:00 - 27/10/2020 07:00:00","BZN|FI","1008.70","1005.13","1084.57","1116.50"
"27/10/2020 07:00:00 - 27/10/2020 08:00:00","BZN|FI","1087.55","1100.79","1158.74","1195.60"
"27/10/2020 08:00:00 - 27/10/2020 09:00:00","BZN|FI","1165.81","1187.51","1322.16","1284.00"
"27/10/2020 09:00:00 - 27/10/2020 10:00:00","BZN|FI","1239.45","1266.79","1387.83","1349.60"
"27/10/2020 10:00:00 - 27/10/2020 11:00:00","BZN|FI","1309.41","1312.94","1432.57","1409.00"
"27/10/2020 11:00:00 - 27/10/2020 12:00:00","BZN|FI","1339.96","1330.12","1467.25","1448.70"
"27/10/2020 12:00:00 - 27/10/2020 13:00:00","BZN|FI","1338.84","1326.73","1487.26","1455.30"
"27/10/2020 13:00:00 - 27/10/2020 14:00:00","BZN|FI","1330.93","1315.15","1518.15","1478.40"
"27/10/2020 14:00:00 - 27/10/2020 15:00:00","BZN|FI","1320.40","1303.42","1555.96","1514.00"
"27/10/2020 15:00:00 - 27/10/2020 16:00:00","BZN|FI","1316.81","1286.20","1558.95","1513.80"
"27/10/2020 16:00:00 - 27/10/2020 17:00:00","BZN|FI","1313.96","1257.93","1503.63","1448.50"
"27/10/2020 17:00:00 - 27/10/2020 18:00:00","BZN|FI","1284.22","1213.65","1528.14","1475.50"
"27/10/2020 18:00:00 - 27/10/2020 19:00:00","BZN|FI","1241.68","1162.61","1457.76","1408.40"
"27/10/2020 19:00:00 - 27/10/2020 20:00:00","BZN|FI","1191.68","1118.98","1426.15","1376.90"
"27/10/2020 20:00:00 - 27/10/2020 21:00:00","BZN|FI","1139.33","1078.20","1309.64","1260.60"
"27/10/2020 21:00:00 - 27/10/2020 22:00:00","BZN|FI","1095.08","1043.14","1226.52","1198.70"
"27/10/2020 22:00:00 - 27/10/2020 23:00:00","BZN|FI","1057.01","1015.81","1169.16","1179.30"
"27/10/2020 23:00:00 - 28/10/2020 00:00:00","BZN|FI","1007.98","984.30","1118.97","1093.50"
"28/10/2020 00:00:00 - 28/10/2020 01:00:00","BZN|FI","876.92","1015.16","1018.08","1016.30"
"28/10/2020 01:00:00 - 28/10/2020 02:00:00","BZN|FI","835.87","977.43","985.84","961.20"
"28/10/2020 02:00:00 - 28/10/2020 03:00:00","BZN|FI","820.63","932.20","938.99","916.81"
"28/10/2020 03:00:00 - 28/10/2020 04:00:00","BZN|FI","815.82","932.52","936.32","891.19"
"28/10/2020 04:00:00 - 28/10/2020 05:00:00","BZN|FI","824.57","967.85","969.95","930.14"
"28/10/2020 05:00:00 - 28/10/2020 06:00:00","BZN|FI","865.23","981.42","982.76","948.87"
"28/10/2020 06:00:00 - 28/10/2020 07:00:00","BZN|FI","920.52","1021.10","1023.23","1000.30"
"28/10/2020 07:00:00 - 28/10/2020 08:00:00","BZN|FI","983.60","1066.21","1071.68","1058.70"
"28/10/2020 08:00:00 - 28/10/2020 09:00:00","BZN|FI","1053.94","1114.02","1119.76","1091.40"
"28/10/2020 09:00:00 - 28/10/2020 10:00:00","BZN|FI","1112.18","1159.84","1161.72","1137.40"
"28/10/2020 10:00:00 - 28/10/2020 11:00:00","BZN|FI","1154.80","1199.50","1205.50","1188.70"
"28/10/2020 11:00:00 - 28/10/2020 12:00:00","BZN|FI","1195.04","1233.61","1243.65","1217.90"
"28/10/2020 12:00:00 - 28/10/2020 13:00:00","BZN|FI","1231.18","1246.50","1264.22","1236.50"
"28/10/2020 13:00:00 - 28/10/2020 14:00:00","BZN|FI","1254.24","1253.39","1224.79","1198.30"
"28/10/2020 14:00:00 - 28/10/2020 15:00:00","BZN|FI","1285.16","1278.90","1200.44","1177.20"
"28/10/2020 15:00:00 - 28/10/2020 16:00:00","BZN|FI","1311.67","1307.08","1339.20","1298.30"
"28/10/2020 16:00:00 - 28/10/2020 17:00:00","BZN|FI","1340.15","1330.59","1454.61","1421.30"
"28/10/2020 17:00:00 - 28/10/2020 18:00:00","BZN|FI","1369.62","1344.18","1526.51","1496.50"
"28/10/2020 18:00:00 - 28/10/2020 19:00:00","BZN|FI","1387.48","1341.31","1592.25","1556.70"
"28/10/2020 19:00:00 - 28/10/2020 20:00:00","BZN|FI","1394.43","1343.41","1592.05","1560.40"
"28/10/2020 20:00:00 - 28/10/2020 21:00:00","BZN|FI","1388.72","1351.84","1639.79","1617.40"
"28/10/2020 21:00:00 - 28/10/2020 22:00:00","BZN|FI","1375.61","1348.38","1619.03","1595.30"
"28/10/2020 22:00:00 - 28/10/2020 23:00:00","BZN|FI","1375.54","1340.25","1580.20","1620.90"
"28/10/2020 23:00:00 - 29/10/2020 00:00:00","BZN|FI","1394.97","1347.81","1669.42","1613.00"
"29/10/2020 00:00:00 - 29/10/2020 01:00:00","BZN|FI","1378.17","1664.56","1669.77","1604.90"
"29/10/2020 01:00:00 - 29/10/2020 02:00:00","BZN|FI","1388.15","1646.51","1648.26","1588.10"
"29/10/2020 02:00:00 - 29/10/2020 03:00:00","BZN|FI","1402.41","1635.30","1637.57","1584.50"
"29/10/2020 03:00:00 - 29/10/2020 04:00:00","BZN|FI","1411.93","1677.16","1679.69","1629.50"
"29/10/2020 04:00:00 - 29/10/2020 05:00:00","BZN|FI","1415.84","1672.71","1676.70","1625.00"
"29/10/2020 05:00:00 - 29/10/2020 06:00:00","BZN|FI","1422.04","1637.45","1643.84","1598.20"
"29/10/2020 06:00:00 - 29/10/2020 07:00:00","BZN|FI","1424.97","1607.19","1630.28","1579.80"
"29/10/2020 07:00:00 - 29/10/2020 08:00:00","BZN|FI","1431.20","1588.31","1599.69","1551.20"
"29/10/2020 08:00:00 - 29/10/2020 09:00:00","BZN|FI","1428.74","1569.09","1561.71","1525.60"
"29/10/2020 09:00:00 - 29/10/2020 10:00:00","BZN|FI","1404.04","1534.85","1531.68","1516.50"
"29/10/2020 10:00:00 - 29/10/2020 11:00:00","BZN|FI","1362.77","1485.23","1571.02","1544.50"
"29/10/2020 11:00:00 - 29/10/2020 12:00:00","BZN|FI","1316.82","1437.38","1535.61","1499.90"
"29/10/2020 12:00:00 - 29/10/2020 13:00:00","BZN|FI","1290.30","1384.86","1496.21","1468.40"
"29/10/2020 13:00:00 - 29/10/2020 14:00:00","BZN|FI","1266.44","1328.06","1412.43","1385.20"
"29/10/2020 14:00:00 - 29/10/2020 15:00:00","BZN|FI","1243.35","1292.97","1302.01","1260.10"
"29/10/2020 15:00:00 - 29/10/2020 16:00:00","BZN|FI","1210.36","1243.53","1258.61","1218.80"
"29/10/2020 16:00:00 - 29/10/2020 17:00:00","BZN|FI","1181.24","1191.42","1205.21","1165.50"
"29/10/2020 17:00:00 - 29/10/2020 18:00:00","BZN|FI","1163.20","1139.39","1227.00","1184.10"
"29/10/2020 18:00:00 - 29/10/2020 19:00:00","BZN|FI","1130.11","1086.10","1165.54","1125.20"
"29/10/2020 19:00:00 - 29/10/2020 20:00:00","BZN|FI","1072.90","1016.72","1139.95","1098.60"
"29/10/2020 20:00:00 - 29/10/2020 21:00:00","BZN|FI","999.22","919.58","993.55","946.14"
"29/10/2020 21:00:00 - 29/10/2020 22:00:00","BZN|FI","915.72","816.75","844.82","790.42"
"29/10/2020 22:00:00 - 29/10/2020 23:00:00","BZN|FI","822.88","708.02","777.16","738.41"
"29/10/2020 23:00:00 - 30/10/2020 00:00:00","BZN|FI","713.30","603.67","719.00","706.84"
"30/10/2020 00:00:00 - 30/10/2020 01:00:00","BZN|FI","592.98","626.06","626.19","592.53"
"30/10/2020 01:00:00 - 30/10/2020 02:00:00","BZN|FI","515.15","480.25","482.13","454.01"
"30/10/2020 02:00:00 - 30/10/2020 03:00:00","BZN|FI","453.85","395.41","396.53","375.19"
"30/10/2020 03:00:00 - 30/10/2020 04:00:00","BZN|FI","413.00","373.20","373.83","345.81"
"30/10/2020 04:00:00 - 30/10/2020 05:00:00","BZN|FI","388.24","352.82","354.13","355.53"
"30/10/2020 05:00:00 - 30/10/2020 06:00:00","BZN|FI","381.43","362.91","363.14","375.42"
"30/10/2020 06:00:00 - 30/10/2020 07:00:00","BZN|FI","376.83","356.73","358.47","358.22"
"30/10/2020 07:00:00 - 30/10/2020 08:00:00","BZN|FI","358.00","348.49","386.75","381.75"
"30/10/2020 08:00:00 - 30/10/2020 09:00:00","BZN|FI","330.38","339.88","359.16","361.19"
"30/10/2020 09:00:00 - 30/10/2020 10:00:00","BZN|FI","319.36","330.56","254.09","250.92"
"30/10/2020 10:00:00 - 30/10/2020 11:00:00","BZN|FI","295.84","301.92","149.76","145.51"
"30/10/2020 11:00:00 - 30/10/2020 12:00:00","BZN|FI","261.04","267.43","104.35","100.22"
"30/10/2020 12:00:00 - 30/10/2020 13:00:00","BZN|FI","234.84","240.21","88.29","83.06"
"30/10/2020 13:00:00 - 30/10/2020 14:00:00","BZN|FI","230.49","238.28","119.37","113.33"
"30/10/2020 14:00:00 - 30/10/2020 15:00:00","BZN|FI","241.49","258.77","161.92","154.41"
"30/10/2020 15:00:00 - 30/10/2020 16:00:00","BZN|FI","246.84","277.26","196.55","181.28"
"30/10/2020 16:00:00 - 30/10/2020 17:00:00","BZN|FI","255.01","283.31","233.22","215.14"
"30/10/2020 17:00:00 - 30/10/2020 18:00:00","BZN|FI","253.16","269.21","246.19","234.50"
"30/10/2020 18:00:00 - 30/10/2020 19:00:00","BZN|FI","248.09","255.95","268.01","247.68"
"30/10/2020 19:00:00 - 30/10/2020 20:00:00","BZN|FI","235.11","236.92","235.83","213.09"
"30/10/2020 20:00:00 - 30/10/2020 21:00:00","BZN|FI","214.32","212.84","179.71","172.20"
"30/10/2020 21:00:00 - 30/10/2020 22:00:00","BZN|FI","197.27","192.63","135.50","126.89"
"30/10/2020 22:00:00 - 30/10/2020 23:00:00","BZN|FI","186.17","185.22","146.12","93.03"
"30/10/2020 23:00:00 - 31/10/2020 00:00:00","BZN|FI","189.79","177.55","66.16","63.86"
"31/10/2020 00:00:00 - 31/10/2020 01:00:00","BZN|FI","226.98","89.62","89.45","83.59"
"31/10/2020 01:00:00 - 31/10/2020 02:00:00","BZN|FI","257.17","112.98","112.38","105.67"
"31/10/2020 02:00:00 - 31/10/2020 03:00:00","BZN|FI","298.15","144.45","142.54","123.06"
"31/10/2020 03:00:00 - 31/10/2020 04:00:00","BZN|FI","353.63","193.46","190.94","187.49"
"31/10/2020 04:00:00 - 31/10/2020 05:00:00","BZN|FI","429.73","257.21","256.71","257.41"
"31/10/2020 05:00:00 - 31/10/2020 06:00:00","BZN|FI","510.26","301.64","307.11","295.91"
"31/10/2020 06:00:00 - 31/10/2020 07:00:00","BZN|FI","580.34","397.17","451.88","420.22"
"31/10/2020 07:00:00 - 31/10/2020 08:00:00","BZN|FI","645.93","492.60","585.22","541.52"
"31/10/2020 08:00:00 - 31/10/2020 09:00:00","BZN|FI","691.58","563.25","625.55","574.52"
"31/10/2020 09:00:00 - 31/10/2020 10:00:00","BZN|FI","704.62","601.22","619.93","567.29"
"31/10/2020 10:00:00 - 31/10/2020 11:00:00","BZN|FI","680.49","601.16","619.15","574.09"
"31/10/2020 11:00:00 - 31/10/2020 12:00:00","BZN|FI","644.77","603.06","597.50","549.66"
"31/10/2020 12:00:00 - 31/10/2020 13:00:00","BZN|FI","638.46","604.97","611.73","566.40"
"31/10/2020 13:00:00 - 31/10/2020 14:00:00","BZN|FI","650.23","632.89","668.49","644.41"
"31/10/2020 14:00:00 - 31/10/2020 15:00:00","BZN|FI","679.30","659.60","736.48","683.17"
"31/10/2020 15:00:00 - 31/10/2020 16:00:00","BZN|FI","723.86","700.02","818.42","764.93"
"31/10/2020 16:00:00 - 31/10/2020 17:00:00","BZN|FI","761.31","737.34","936.92","899.19"
"31/10/2020 17:00:00 - 31/10/2020 18:00:00","BZN|FI","787.68","775.44","952.46","930.74"
"31/10/2020 18:00:00 - 31/10/2020 19:00:00","BZN|FI","812.80","810.61","985.27","976.25"
"31/10/2020 19:00:00 - 31/10/2020 20:00:00","BZN|FI","818.34","819.56","971.99","956.88"
"31/10/2020 20:00:00 - 31/10/2020 21:00:00","BZN|FI","808.02","805.14","1001.27","985.50"
"31/10/2020 21:00:00 - 31/10/2020 22:00:00","BZN|FI","803.55","800.88","1068.41","1040.10"
"31/10/2020 22:00:00 - 31/10/2020 23:00:00","BZN|FI","808.19","799.70","1048.53","1058.00"
"31/10/2020 23:00:00 - 01/11/2020 00:00:00","BZN|FI","806.89","800.53","1118.01","1095.80"
"01/11/2020 00:00:00 - 01/11/2020 01:00:00","BZN|FI","884.89","1118.74","1118.39","1089.20"
"01/11/2020 01:00:00 - 01/11/2020 02:00:00","BZN|FI","905.70","1161.61","1160.93","1130.90"
"01/11/2020 02:00:00 - 01/11/2020 03:00:00","BZN|FI","933.74","1159.37","1157.61","1129.10"
"01/11/2020 03:00:00 - 01/11/2020 04:00:00","BZN|FI","965.76","1215.91","1215.36","1175.10"
"01/11/2020 04:00:00 - 01/11/2020 05:00:00","BZN|FI","1012.25","1200.20","1201.18","1165.00"
"01/11/2020 05:00:00 - 01/11/2020 06:00:00","BZN|FI","1070.69","1224.00","1224.95","1190.00"
"01/11/2020 06:00:00 - 01/11/2020 07:00:00","BZN|FI","1131.99","1270.73","1257.95","1221.20"
"01/11/2020 07:00:00 - 01/11/2020 08:00:00","BZN|FI","1185.46","1315.48","1379.29","1340.90"
"01/11/2020 08:00:00 - 01/11/2020 09:00:00","BZN|FI","1238.32","1356.77","1490.40","1462.60"
"01/11/2020 09:00:00 - 01/11/2020 10:00:00","BZN|FI","1295.87","1391.07","1573.66","1535.50"
"01/11/2020 10:00:00 - 01/11/2020 11:00:00","BZN|FI","1329.04","1403.88","1595.30","1543.40"
"01/11/2020 11:00:00 - 01/11/2020 12:00:00","BZN|FI","1343.98","1414.35","1571.32","1523.90"
"01/11/2020 12:00:00 - 01/11/2020 13:00:00","BZN|FI","1367.60","1427.46","1610.52","1565.40"
"01/11/2020 13:00:00 - 01/11/2020 14:00:00","BZN|FI","1393.57","1445.25","1645.66","1601.40"
"01/11/2020 14:00:00 - 01/11/2020 15:00:00","BZN|FI","1433.17","1483.55","1712.78","1675.30"
"01/11/2020 15:00:00 - 01/11/2020 16:00:00","BZN|FI","1462.48","1512.90","1722.73","1687.30"
"01/11/2020 16:00:00 - 01/11/2020 17:00:00","BZN|FI","1490.98","1534.08","1725.34","1695.50"
"01/11/2020 17:00:00 - 01/11/2020 18:00:00","BZN|FI","1523.80","1559.29","1744.23","1713.20"
"01/11/2020 18:00:00 - 01/11/2020 19:00:00","BZN|FI","1547.79","1583.93","1786.47","1750.40"
"01/11/2020 19:00:00 - 01/11/2020 20:00:00","BZN|FI","1568.49","1607.74","1820.84","1795.50"
"01/11/2020 20:00:00 - 01/11/2020 21:00:00","BZN|FI","1593.69","1637.36","1829.44","1800.90"
"01/11/2020 21:00:00 - 01/11/2020 22:00:00","BZN|FI","1623.26","1669.39","1889.34","1854.90"
"01/11/2020 22:00:00 - 01/11/2020 23:00:00","BZN|FI","1647.75","1695.86","1889.78","1891.00"
"01/11/2020 23:00:00 - 02/11/2020 00:00:00","BZN|FI","1660.46","1719.63","1925.53","1899.20"
"02/11/2020 00:00:00 - 02/11/2020 01:00:00","BZN|FI","1775.32","1915.68","1915.32","1887.90"
"02/11/2020 01:00:00 - 02/11/2020 02:00:00","BZN|FI","1788.41","1718.22","1716.70","1704.30"
"02/11/2020 02:00:00 - 02/11/2020 03:00:00","BZN|FI","1799.98","1719.18","1718.11","1693.30"
"02/11/2020 03:00:00 - 02/11/2020 04:00:00","BZN|FI","1814.64","1741.76","1741.12","1719.20"
"02/11/2020 04:00:00 - 02/11/2020 05:00:00","BZN|FI","1831.77","1789.20","1788.87","1772.70"
"02/11/2020 05:00:00 - 02/11/2020 06:00:00","BZN|FI","1844.67","2002.05","2003.16","1979.10"
"02/11/2020 06:00:00 - 02/11/2020 07:00:00","BZN|FI","1856.59","1996.87","2002.20","1978.90"
"02/11/2020 07:00:00 - 02/11/2020 08:00:00","BZN|FI","1870.53","1993.77","2010.78","1979.70"
"02/11/2020 08:00:00 - 02/11/2020 09:00:00","BZN|FI","1887.09","1989.13","1970.28","1954.30"
"02/11/2020 09:00:00 - 02/11/2020 10:00:00","BZN|FI","1902.88","1981.85","1968.18","1962.10"
